region,year,variant,gender,agebroad,population
931,1980,estimates,female,7_10,11660.833
931,1980,estimates,male,7_10,11863.801
931,1980,estimates,female,7_12,17338.153
931,1980,estimates,male,7_12,17619.066
931,1980,estimates,female,11_16,16710.393
931,1980,estimates,male,11_16,16912.067
931,1980,estimates,female,11_17,19382.951
931,1980,estimates,male,11_17,19609.743
931,1980,estimates,female,11_18,21987.208
931,1980,estimates,male,11_18,22235.852
931,1980,estimates,female,12_14,8401.535
931,1980,estimates,male,12_14,8505.423
931,1980,estimates,female,12_16,13860.684
931,1980,estimates,male,12_16,14021.79
931,1980,estimates,female,12_17,16533.242
931,1980,estimates,male,12_17,16719.466
931,1980,estimates,female,12_18,19137.499
931,1980,estimates,male,12_18,19345.575
931,1980,estimates,female,13_17,13705.631
931,1980,estimates,male,13_17,13854.478
931,1980,estimates,female,13_18,16309.888
931,1980,estimates,male,13_18,16480.587
931,1980,estimates,female,13_19,18829.788
931,1980,estimates,male,13_19,19018.583
931,1980,estimates,female,15plus,76285.307
931,1980,estimates,male,15plus,74194.015
931,1980,estimates,female,15_17,8131.707
931,1980,estimates,male,15_17,8214.043
931,1980,estimates,female,15_24,24651.994
931,1980,estimates,male,15_24,24814.847
931,1980,estimates,female,15_49,59481.039
931,1980,estimates,male,15_49,59263.02
931,1980,estimates,female,15_59,67432.005
931,1980,estimates,male,15_59,66852.872
931,1980,estimates,female,15_64,70303.526
931,1980,estimates,male,15_64,69460.641
931,1980,estimates,female,16plus,73542.268
931,1980,estimates,male,16plus,71421.352
931,1980,estimates,female,17plus,70826.158
931,1980,estimates,male,17plus,68677.648
931,1980,estimates,female,18plus,68153.6
931,1980,estimates,male,18plus,65979.972
931,1980,estimates,female,18_23,14375.319
931,1980,estimates,male,18_23,14453.949
931,1980,estimates,female,20plus,63029.443
931,1980,estimates,male,20plus,60815.867
931,1980,estimates,female,20_64,57047.662
931,1980,estimates,male,20_64,56082.493
931,1980,estimates,female,20_69,59391.921
931,1980,estimates,male,20_69,58099.824
931,1980,estimates,female,21plus,60593.844
931,1980,estimates,male,21plus,58365.672
931,1980,estimates,female,25plus,51633.313
931,1980,estimates,male,25plus,49379.168
931,1980,estimates,female,25_49,34829.045
931,1980,estimates,male,25_49,34448.173
931,1980,estimates,female,25_64,45651.532
931,1980,estimates,male,25_64,44645.794
931,1980,estimates,female,25_69,47995.791
931,1980,estimates,male,25_69,46663.125
931,1980,estimates,female,50plus,16804.268
931,1980,estimates,male,50plus,14930.995
931,1980,estimates,female,60plus,8853.302
931,1980,estimates,male,60plus,7341.143
931,1980,estimates,female,65plus,5981.781
931,1980,estimates,male,65plus,4733.374
931,1980,estimates,female,70plus,3637.522
931,1980,estimates,male,70plus,2716.043
931,1980,estimates,female,75plus,1930.193
931,1980,estimates,male,75plus,1340.134
931,1980,estimates,female,80plus,856.543
931,1980,estimates,male,80plus,543.046
931,1985,estimates,female,total,136057.058
931,1985,estimates,male,total,134507.489
931,1985,estimates,female,0_1,7154.99
931,1985,estimates,male,0_1,7403.218
931,1985,estimates,female,0_4,17725.201
931,1985,estimates,male,0_4,18311.407
931,1985,estimates,female,0_14,49008.615
931,1985,estimates,male,0_14,50306.428
931,1985,estimates,female,0_17,57512.767
931,1985,estimates,male,0_17,58910.379
931,1985,estimates,female,0_19,63048.476
931,1985,estimates,male,0_19,64490.766
931,1985,estimates,female,0_24,76184.418
931,1985,estimates,male,0_24,77670.322
931,1985,estimates,female,3_4,7010.842
931,1985,estimates,male,3_4,7230.924
931,1985,estimates,female,3_5,10440.149
931,1985,estimates,male,3_5,10761.411
931,1985,estimates,female,3_6,13807.553
931,1985,estimates,male,3_6,14223.574
931,1985,estimates,female,4_5,6912.687
931,1985,estimates,male,4_5,7121.109
931,1985,estimates,female,4_6,10280.091
931,1985,estimates,male,4_6,10583.272
931,1985,estimates,female,5_10,19562.742
931,1985,estimates,male,5_10,20069.572
931,1985,estimates,female,5_11,22563.623
931,1985,estimates,male,5_11,23130.621
931,1985,estimates,female,5_14,31283.414
931,1985,estimates,male,5_14,31995.021
931,1985,estimates,female,6_9,13052.435
931,1985,estimates,male,6_9,13390.791
931,1985,estimates,female,6_10,16133.435
931,1985,estimates,male,6_10,16539.085
931,1985,estimates,female,6_11,19134.316
931,1985,estimates,male,6_11,19600.134
931,1985,estimates,female,6_12,22071.847
931,1985,estimates,male,6_12,22591.284
931,1985,estimates,female,7_10,12766.031
931,1985,estimates,male,7_10,13076.922
931,1985,estimates,female,7_12,18704.443
931,1985,estimates,male,7_12,19129.121
931,1985,estimates,female,11_16,17414.171
931,1985,estimates,male,11_16,17690.149
931,1985,estimates,female,11_17,20224.824
931,1985,estimates,male,11_17,20529.4
931,1985,estimates,female,11_18,23008.146
931,1985,estimates,male,11_18,23337.067
931,1985,estimates,female,12_14,8719.791
931,1985,estimates,male,12_14,8864.4
931,1985,estimates,female,12_16,14413.29
931,1985,estimates,male,12_16,14629.1
931,1985,estimates,female,12_17,17223.943
931,1985,estimates,male,12_17,17468.351
931,1985,estimates,female,12_18,20007.265
931,1985,estimates,male,12_18,20276.018
931,1985,estimates,female,13_17,14286.412
931,1985,estimates,male,13_17,14477.201
931,1985,estimates,female,13_18,17069.734
931,1985,estimates,male,13_18,17284.868
931,1985,estimates,female,13_19,19822.121
931,1985,estimates,male,13_19,20057.588
931,1985,estimates,female,15plus,87048.443
931,1985,estimates,male,15plus,84201.061
931,1985,estimates,female,15_17,8504.152
931,1985,estimates,male,15_17,8603.951
931,1985,estimates,female,15_24,27175.803
931,1985,estimates,male,15_24,27363.894
931,1985,estimates,female,15_49,67871.31
931,1985,estimates,male,15_49,67436.856
931,1985,estimates,female,15_59,76780.018
931,1985,estimates,male,15_59,75843.989
931,1985,estimates,female,15_64,80125.249
931,1985,estimates,male,15_64,78861.521
931,1985,estimates,female,16plus,84189.86
931,1985,estimates,male,16plus,81304.445
931,1985,estimates,female,17plus,81354.944
931,1985,estimates,male,17plus,78436.361
931,1985,estimates,female,18plus,78544.291
931,1985,estimates,male,18plus,75597.11
931,1985,estimates,female,18_23,16176.893
931,1985,estimates,male,18_23,16265.026
931,1985,estimates,female,20plus,73008.582
931,1985,estimates,male,20plus,70016.723
931,1985,estimates,female,20_64,66085.388
931,1985,estimates,male,20_64,64677.183
931,1985,estimates,female,20_69,68677.773
931,1985,estimates,male,20_69,66880.072
931,1985,estimates,female,21plus,70286.894
931,1985,estimates,male,21plus,67278.521
931,1985,estimates,female,25plus,59872.64
931,1985,estimates,male,25plus,56837.167
931,1985,estimates,female,25_49,40695.507
931,1985,estimates,male,25_49,40072.962
931,1985,estimates,female,25_64,52949.446
931,1985,estimates,male,25_64,51497.627
931,1985,estimates,female,25_69,55541.831
931,1985,estimates,male,25_69,53700.516
931,1985,estimates,female,50plus,19177.133
931,1985,estimates,male,50plus,16764.205
931,1985,estimates,female,60plus,10268.425
931,1985,estimates,male,60plus,8357.072
931,1985,estimates,female,65plus,6923.194
931,1985,estimates,male,65plus,5339.54
931,1985,estimates,female,70plus,4330.809
931,1985,estimates,male,70plus,3136.651
931,1985,estimates,female,75plus,2344.629
931,1985,estimates,male,75plus,1575.371
931,1985,estimates,female,80plus,1037.382
931,1985,estimates,male,80plus,638.31
931,1990,estimates,female,total,149993.084
931,1990,estimates,male,total,147875.572
931,1990,estimates,female,0_1,7107.363
931,1990,estimates,male,0_1,7375.75
931,1990,estimates,female,0_4,17833.627
931,1990,estimates,male,0_4,18478.743
931,1990,estimates,female,0_14,51792.011
931,1990,estimates,male,0_14,53397.196
931,1990,estimates,female,0_17,60767.737
931,1990,estimates,male,0_17,62527.565
931,1990,estimates,female,0_19,66513.804
931,1990,estimates,male,0_19,68337.884
931,1990,estimates,female,0_24,80447.469
931,1990,estimates,male,0_24,82311.705
931,1990,estimates,female,3_4,7151.171
931,1990,estimates,male,3_4,7398.764
931,1990,estimates,female,3_5,10711.621
931,1990,estimates,male,3_5,11077.337
931,1990,estimates,female,3_6,14252.166
931,1990,estimates,male,3_6,14731.949
931,1990,estimates,female,4_5,7133.533
931,1990,estimates,male,4_5,7373.625
931,1990,estimates,female,4_6,10674.078
931,1990,estimates,male,4_6,11028.237
931,1990,estimates,female,5_10,20933.766
931,1990,estimates,male,5_10,21576.087
931,1990,estimates,female,5_11,24286.82
931,1990,estimates,male,5_11,25018.944
931,1990,estimates,female,5_14,33958.384
931,1990,estimates,male,5_14,34918.453
931,1990,estimates,female,6_9,13975.641
931,1990,estimates,male,6_9,14404.794
931,1990,estimates,female,6_10,17373.316
931,1990,estimates,male,6_10,17897.514
931,1990,estimates,female,6_11,20726.37
931,1990,estimates,male,6_11,21340.371
931,1990,estimates,female,6_12,24023.647
931,1990,estimates,male,6_12,24721.306
931,1990,estimates,female,7_10,13832.771
931,1990,estimates,male,7_10,14242.902
931,1990,estimates,female,7_12,20483.102
931,1990,estimates,male,7_12,21066.694
931,1990,estimates,female,11_16,19079.55
931,1990,estimates,male,11_16,19508.578
931,1990,estimates,female,11_17,22000.344
931,1990,estimates,male,11_17,22472.735
931,1990,estimates,female,11_18,24883.356
931,1990,estimates,male,11_18,25391.49
931,1990,estimates,female,12_14,9671.564
931,1990,estimates,male,12_14,9899.509
931,1990,estimates,female,12_16,15726.496
931,1990,estimates,male,12_16,16065.721
931,1990,estimates,female,12_17,18647.29
931,1990,estimates,male,12_17,19029.878
931,1990,estimates,female,12_18,21530.302
931,1990,estimates,male,12_18,21948.633
931,1990,estimates,female,13_17,15350.013
931,1990,estimates,male,13_17,15648.943
931,1990,estimates,female,13_18,18233.025
931,1990,estimates,male,13_18,18567.698
931,1990,estimates,female,13_19,21096.08
931,1990,estimates,male,13_19,21459.262
931,1990,estimates,female,15plus,98201.073
931,1990,estimates,male,15plus,94478.376
931,1990,estimates,female,15_17,8975.726
931,1990,estimates,male,15_17,9130.369
931,1990,estimates,female,15_24,28655.458
931,1990,estimates,male,15_24,28914.509
931,1990,estimates,female,15_49,76261.677
931,1990,estimates,male,15_49,75574.807
931,1990,estimates,female,15_59,86202.38
931,1990,estimates,male,15_59,84876.946
931,1990,estimates,female,15_64,90118.537
931,1990,estimates,male,15_64,88360.342
931,1990,estimates,female,16plus,95132.35
931,1990,estimates,male,16plus,91349.846
931,1990,estimates,female,17plus,92146.141
931,1990,estimates,male,17plus,88312.164
931,1990,estimates,female,18plus,89225.347
931,1990,estimates,male,18plus,85348.007
931,1990,estimates,female,18_23,16950.135
931,1990,estimates,male,18_23,17058.845
931,1990,estimates,female,20plus,83479.28
931,1990,estimates,male,20plus,79537.688
931,1990,estimates,female,20_64,75396.744
931,1990,estimates,male,20_64,73419.654
931,1990,estimates,female,20_69,78426.47
931,1990,estimates,male,20_69,75976.099
931,1990,estimates,female,21plus,80639.991
931,1990,estimates,male,21plus,76677.094
931,1990,estimates,female,25plus,69545.615
931,1990,estimates,male,25plus,65563.867
931,1990,estimates,female,25_49,47606.219
931,1990,estimates,male,25_49,46660.298
931,1990,estimates,female,25_64,61463.079
931,1990,estimates,male,25_64,59445.833
931,1990,estimates,female,25_69,64492.805
931,1990,estimates,male,25_69,62002.278
931,1990,estimates,female,50plus,21939.396
931,1990,estimates,male,50plus,18903.569
931,1990,estimates,female,60plus,11998.693
931,1990,estimates,male,60plus,9601.43
931,1990,estimates,female,65plus,8082.536
931,1990,estimates,male,65plus,6118.034
931,1990,estimates,female,70plus,5052.81
931,1990,estimates,male,70plus,3561.589
931,1990,estimates,female,75plus,2843.425
931,1990,estimates,male,75plus,1846.177
931,1990,estimates,female,80plus,1305.776
931,1990,estimates,male,80plus,772.55
931,1990,estimates,female,85plus,452.372
931,1990,estimates,male,85plus,241.039
931,1990,estimates,female,90plus,114.906
931,1990,estimates,male,90plus,54.298
931,1995,estimates,female,total,163340.454
931,1995,estimates,male,total,160578.132
931,1995,estimates,female,0_1,6998.704
931,1995,estimates,male,0_1,7276.897
931,1995,estimates,female,0_4,17537.672
931,1995,estimates,male,0_4,18214.137
931,1995,estimates,female,0_14,52696.667
931,1995,estimates,male,0_14,54521.5
931,1995,estimates,female,0_17,62700.408
931,1995,estimates,male,0_17,64762.88
931,1995,estimates,female,0_19,69038.187
931,1995,estimates,male,0_19,71211.621
931,1995,estimates,female,0_24,83647.781
931,1995,estimates,male,0_24,85911.987
931,1995,estimates,female,3_4,7033.177
931,1995,estimates,male,3_4,7296.412
931,1995,estimates,female,3_5,10561.306
931,1995,estimates,male,3_5,10952.947
931,1995,estimates,female,3_6,14096.097
931,1995,estimates,male,3_6,14613.98
931,1995,estimates,female,4_5,7048.594
931,1995,estimates,male,4_5,7307.532
931,1995,estimates,female,4_6,10583.385
931,1995,estimates,male,4_6,10968.565
931,1995,estimates,female,5_10,21218.104
931,1995,estimates,male,5_10,21951.808
931,1995,estimates,female,5_11,24744.924
931,1995,estimates,male,5_11,25590.387
931,1995,estimates,female,5_14,35158.995
931,1995,estimates,male,5_14,36307.363
931,1995,estimates,female,6_9,14155.407
931,1995,estimates,male,6_9,14645.437
931,1995,estimates,female,6_10,17689.975
931,1995,estimates,male,6_10,18295.273
931,1995,estimates,female,6_11,21216.795
931,1995,estimates,male,6_11,21933.852
931,1995,estimates,female,6_12,24725.051
931,1995,estimates,male,6_12,25549.341
931,1995,estimates,female,7_10,14155.184
931,1995,estimates,male,7_10,14634.24
931,1995,estimates,female,7_12,21190.26
931,1995,estimates,male,7_12,21888.308
931,1995,estimates,female,11_16,20663.926
931,1995,estimates,male,11_16,21245.25
931,1995,estimates,female,11_17,23944.632
931,1995,estimates,male,11_17,24596.935
931,1995,estimates,female,11_18,27153.485
931,1995,estimates,male,11_18,27866.737
931,1995,estimates,female,12_14,10414.071
931,1995,estimates,male,12_14,10716.976
931,1995,estimates,female,12_16,17137.106
931,1995,estimates,male,12_16,17606.671
931,1995,estimates,female,12_17,20417.812
931,1995,estimates,male,12_17,20958.356
931,1995,estimates,female,12_18,23626.665
931,1995,estimates,male,12_18,24228.158
931,1995,estimates,female,13_17,16909.556
931,1995,estimates,male,13_17,17342.867
931,1995,estimates,female,13_18,20118.409
931,1995,estimates,male,13_18,20612.669
931,1995,estimates,female,13_19,23247.335
931,1995,estimates,male,13_19,23791.608
931,1995,estimates,female,15plus,110643.787
931,1995,estimates,male,15plus,106056.632
931,1995,estimates,female,15_17,10003.741
931,1995,estimates,male,15_17,10241.38
931,1995,estimates,female,15_24,30951.114
931,1995,estimates,male,15_24,31390.487
931,1995,estimates,female,15_49,85533.172
931,1995,estimates,male,15_49,84638.595
931,1995,estimates,female,15_59,96794.037
931,1995,estimates,male,15_59,95120.977
931,1995,estimates,female,15_64,101056.248
931,1995,estimates,male,15_64,98892.729
931,1995,estimates,female,16plus,107259.005
931,1995,estimates,male,16plus,102584.779
931,1995,estimates,female,17plus,103920.752
931,1995,estimates,male,17plus,99166.937
931,1995,estimates,female,18plus,100640.046
931,1995,estimates,male,18plus,95815.252
931,1995,estimates,female,18_23,18109.029
931,1995,estimates,male,18_23,18312.165
931,1995,estimates,female,20plus,94302.2669999999
931,1995,estimates,male,20plus,89366.511
931,1995,estimates,female,20_64,84714.728
931,1995,estimates,male,20_64,82202.608
931,1995,estimates,female,20_69,88283.026
931,1995,estimates,male,20_69,85184.393
931,1995,estimates,female,21plus,91253.461
931,1995,estimates,male,21plus,86278.644
931,1995,estimates,female,25plus,79692.673
931,1995,estimates,male,25plus,74666.145
931,1995,estimates,female,25_49,54582.058
931,1995,estimates,male,25_49,53248.108
931,1995,estimates,female,25_64,70105.134
931,1995,estimates,male,25_64,67502.242
931,1995,estimates,female,25_69,73673.432
931,1995,estimates,male,25_69,70484.027
931,1995,estimates,female,50plus,25110.615
931,1995,estimates,male,50plus,21418.037
931,1995,estimates,female,60plus,13849.75
931,1995,estimates,male,60plus,10935.655
931,1995,estimates,female,65plus,9587.539
931,1995,estimates,male,65plus,7163.903
931,1995,estimates,female,70plus,6019.241
931,1995,estimates,male,70plus,4182.118
931,1995,estimates,female,75plus,3405.784
931,1995,estimates,male,75plus,2157.395
931,1995,estimates,female,80plus,1653.618
931,1995,estimates,male,80plus,943.738
931,1995,estimates,female,85plus,610.752
931,1995,estimates,male,85plus,310.685
931,1995,estimates,female,90plus,161.088
931,1995,estimates,male,90plus,73.056
931,2000,estimates,female,total,176594.801
931,2000,estimates,male,total,173200.856
931,2000,estimates,female,0_1,7209.958
931,2000,estimates,male,0_1,7505.322
931,2000,estimates,female,0_4,17740.454
931,2000,estimates,male,0_4,18446.59
931,2000,estimates,female,0_14,52766.078
931,2000,estimates,male,0_14,54719.692
