agebroad,population,global,variant,year
12_18,967142.996,900,medium_variant,2059
13_17,691116.766,900,medium_variant,2059
13_18,828291.485,900,medium_variant,2059
13_19,964997.553,900,medium_variant,2059
15_17,413920.833,900,medium_variant,2059
18_23,815544.439,900,medium_variant,2059
15_24,1363492.933,900,medium_variant,2059
15_49,4598011.108,900,medium_variant,2059
15_59,5726163.934,900,medium_variant,2059
15_64,6239817.751,900,medium_variant,2059
20_64,5552016.131,900,medium_variant,2059
20_69,6051246.088,900,medium_variant,2059
25_49,3234518.175,900,medium_variant,2059
25_64,4876324.818,900,medium_variant,2059
25_69,5375554.775,900,medium_variant,2059
15plus,8061466.482,900,medium_variant,2059
16plus,7923174.953,900,medium_variant,2059
17plus,7785170.236,900,medium_variant,2059
18plus,7647545.649,900,medium_variant,2059
20plus,7373664.862,900,medium_variant,2059
21plus,7237446.308,900,medium_variant,2059
25plus,6697973.549,900,medium_variant,2059
50plus,3463455.374,900,medium_variant,2059
60plus,2335302.548,900,medium_variant,2059
65plus,1821648.731,900,medium_variant,2059
70plus,1322418.774,900,medium_variant,2059
75plus,871803.195,900,medium_variant,2059
80plus,530058.622,900,medium_variant,2059
85plus,285375.251,900,medium_variant,2059
90plus,119886.758,900,medium_variant,2059
total,10143271.721,900,medium_variant,2059
total,12345340.893,900,constant_fertility,2060
0_4,1268161.128,900,constant_fertility,2060
0_14,3453166.366,900,constant_fertility,2060
0_19,4405256.767,900,constant_fertility,2060
0_24,5277666.763,900,constant_fertility,2060
5_14,2185005.238,900,constant_fertility,2060
15plus,8892174.527,900,constant_fertility,2060
15_24,1824500.397,900,constant_fertility,2060
15_49,5395307.988,900,constant_fertility,2060
15_59,6534571.585,900,constant_fertility,2060
15_64,7047905.125,900,constant_fertility,2060
20plus,7940084.126,900,constant_fertility,2060
20_64,6095814.724,900,constant_fertility,2060
20_69,6592853.957,900,constant_fertility,2060
25plus,7067674.13,900,constant_fertility,2060
25_49,3570807.591,900,constant_fertility,2060
25_64,5223404.728,900,constant_fertility,2060
25_69,5720443.961,900,constant_fertility,2060
50plus,3496866.539,900,constant_fertility,2060
60plus,2357602.942,900,constant_fertility,2060
65plus,1844269.402,900,constant_fertility,2060
70plus,1347230.169,900,constant_fertility,2060
75plus,889442.718,900,constant_fertility,2060
80plus,537338.432,900,constant_fertility,2060
85plus,288498.895,900,constant_fertility,2060
90plus,121402.053,900,constant_fertility,2060
total,9215202.658,900,constant_mortality,2060
0_4,630576.048,900,constant_mortality,2060
0_14,1905543.964,900,constant_mortality,2060
0_19,2547982.651,900,constant_mortality,2060
0_24,3184491.759,900,constant_mortality,2060
5_14,1274967.916,900,constant_mortality,2060
15plus,7309658.694,900,constant_mortality,2060
15_24,1278947.795,900,constant_mortality,2060
15_49,4351243.048,900,constant_mortality,2060
15_59,5420680.679,900,constant_mortality,2060
15_64,5890370.993,900,constant_mortality,2060
20plus,6667220.007,900,constant_mortality,2060
20_64,5247932.306,900,constant_mortality,2060
20_69,5688414.995,900,constant_mortality,2060
25plus,6030710.899,900,constant_mortality,2060
25_49,3072295.253,900,constant_mortality,2060
25_64,4611423.198,900,constant_mortality,2060
25_69,5051905.887,900,constant_mortality,2060
50plus,2958415.646,900,constant_mortality,2060
60plus,1888978.015,900,constant_mortality,2060
65plus,1419287.701,900,constant_mortality,2060
70plus,978805.012,900,constant_mortality,2060
75plus,594716.275,900,constant_mortality,2060
80plus,322403.377,900,constant_mortality,2060
85plus,150958.53,900,constant_mortality,2060
90plus,53700.849,900,constant_mortality,2060
total,11859342.243,900,high_variant,2060
0_4,1011806.255,900,high_variant,2060
0_14,2931194.412,900,high_variant,2060
0_19,3821063.356,900,high_variant,2060
0_24,4663207.465,900,high_variant,2060
5_14,1919388.157,900,high_variant,2060
15plus,8928147.831,900,high_variant,2060
15_24,1732013.053,900,high_variant,2060
15_49,5431281.292,900,high_variant,2060
15_59,6570544.889,900,high_variant,2060
15_64,7083878.429,900,high_variant,2060
20plus,8038278.887,900,high_variant,2060
20_64,6194009.485,900,high_variant,2060
20_69,6691048.718,900,high_variant,2060
25plus,7196134.778,900,high_variant,2060
25_49,3699268.239,900,high_variant,2060
25_64,5351865.376,900,high_variant,2060
25_69,5848904.609,900,high_variant,2060
50plus,3496866.539,900,high_variant,2060
60plus,2357602.942,900,high_variant,2060
65plus,1844269.402,900,high_variant,2060
70plus,1347230.169,900,high_variant,2060
75plus,889442.718,900,high_variant,2060
80plus,537338.432,900,high_variant,2060
85plus,288498.895,900,high_variant,2060
90plus,121402.053,900,high_variant,2060
total,9598475.253,900,instant_replacement,2060
0_4,615971.884,900,instant_replacement,2060
0_14,1849843.219,900,instant_replacement,2060
0_19,2465693.275,900,instant_replacement,2060
0_24,3081231.847,900,instant_replacement,2060
5_14,1233871.335,900,instant_replacement,2060
15plus,7748632.034,900,instant_replacement,2060
15_24,1231388.628,900,instant_replacement,2060
15_49,4252175.895,900,instant_replacement,2060
15_59,5391236.577,900,instant_replacement,2060
15_64,5904497.47,900,instant_replacement,2060
20plus,7132781.978,900,instant_replacement,2060
20_64,5288647.414,900,instant_replacement,2060
20_69,5785632.016,900,instant_replacement,2060
25plus,6517243.406,900,instant_replacement,2060
25_49,3020787.267,900,instant_replacement,2060
25_64,4673108.842,900,instant_replacement,2060
25_69,5170093.444,900,instant_replacement,2060
50plus,3496456.139,900,instant_replacement,2060
60plus,2357395.457,900,instant_replacement,2060
65plus,1844134.564,900,instant_replacement,2060
70plus,1347149.962,900,instant_replacement,2060
75plus,889400.639,900,instant_replacement,2060
80plus,537320.091,900,instant_replacement,2060
85plus,288492.778,900,instant_replacement,2060
90plus,121400.637,900,instant_replacement,2060
total,8685876.106,900,low_variant,2060
0_4,437373.2,900,low_variant,2060
0_14,1379658.448,900,low_variant,2060
0_19,1886531.035,900,low_variant,2060
0_24,2405873.778,900,low_variant,2060
5_14,942285.248,900,low_variant,2060
15plus,7306217.658,900,low_variant,2060
15_24,1026215.33,900,low_variant,2060
15_49,3809351.119,900,low_variant,2060
15_59,4948614.716,900,low_variant,2060
15_64,5461948.256,900,low_variant,2060
20plus,6799345.071,900,low_variant,2060
20_64,4955075.669,900,low_variant,2060
20_69,5452114.902,900,low_variant,2060
25plus,6280002.328,900,low_variant,2060
25_49,2783135.789,900,low_variant,2060
25_64,4435732.926,900,low_variant,2060
25_69,4932772.159,900,low_variant,2060
50plus,3496866.539,900,low_variant,2060
60plus,2357602.942,900,low_variant,2060
65plus,1844269.402,900,low_variant,2060
70plus,1347230.169,900,low_variant,2060
75plus,889442.718,900,low_variant,2060
80plus,537338.432,900,low_variant,2060
85plus,288498.895,900,low_variant,2060
90plus,121402.053,900,low_variant,2060
0,138707.601,900,medium_variant,2060
0_1,276774.768,900,medium_variant,2060
0_4,692148.556,900,medium_variant,2060
0_14,2079905.624,900,medium_variant,2060
0_17,2494408.332,900,medium_variant,2060
0_19,2768961.345,900,medium_variant,2060
0_24,3446540.283,900,medium_variant,2060
3_4,276968.438,900,medium_variant,2060
3_5,415560.021,900,medium_variant,2060
3_6,554230.96,900,medium_variant,2060
4_5,277107.963,900,medium_variant,2060
4_6,415778.902,900,medium_variant,2060
5_14,1387757.068,900,medium_variant,2060
5_10,832591.33,900,medium_variant,2060
5_11,971505.005,900,medium_variant,2060
6_9,555099.964,900,medium_variant,2060
6_10,693999.747,900,medium_variant,2060
6_11,832913.422,900,medium_variant,2060
6_12,971789.655,900,medium_variant,2060
7_10,555328.808,900,medium_variant,2060
7_12,833118.716,900,medium_variant,2060
11_16,831770.667,900,medium_variant,2060
11_17,969668.446,900,medium_variant,2060
11_18,1107175.668,900,medium_variant,2060
12_14,416252.063,900,medium_variant,2060
12_16,692856.992,900,medium_variant,2060
12_17,830754.771,900,medium_variant,2060
12_18,968261.993,900,medium_variant,2060
13_17,691878.538,900,medium_variant,2060
13_18,829385.76,900,medium_variant,2060
13_19,966431.551,900,medium_variant,2060
15_17,414502.708,900,medium_variant,2060
18_23,817706.349,900,medium_variant,2060
15_24,1366634.659,900,medium_variant,2060
15_49,4607517.829,900,medium_variant,2060
15_59,5746781.426,900,medium_variant,2060
15_64,6260114.966,900,medium_variant,2060
20_64,5571059.245,900,medium_variant,2060
20_69,6068098.478,900,medium_variant,2060
25_49,3240883.17,900,medium_variant,2060
25_64,4893480.307,900,medium_variant,2060
25_69,5390519.54,900,medium_variant,2060
15plus,8104384.368,900,medium_variant,2060
16plus,7965972.408,900,medium_variant,2060
17plus,7827779.439,900,medium_variant,2060
18plus,7689881.66,900,medium_variant,2060
20plus,7415328.647,900,medium_variant,2060
21plus,7278763.597,900,medium_variant,2060
25plus,6737749.709,900,medium_variant,2060
50plus,3496866.539,900,medium_variant,2060
60plus,2357602.942,900,medium_variant,2060
65plus,1844269.402,900,medium_variant,2060
70plus,1347230.169,900,medium_variant,2060
75plus,889442.718,900,medium_variant,2060
80plus,537338.432,900,medium_variant,2060
85plus,288498.895,900,medium_variant,2060
90plus,121402.053,900,medium_variant,2060
total,10184289.992,900,medium_variant,2060
total,11140445.218,900,no_change,2060
0_4,1133721.837,900,no_change,2060
0_14,3111313.543,900,no_change,2060
0_19,3990780.36,900,no_change,2060
0_24,4804969.04,900,no_change,2060
5_14,1977591.706,900,no_change,2060
15plus,8029131.675,900,no_change,2060
15_24,1693655.497,900,no_change,2060
15_49,5070581.863,900,no_change,2060
15_59,6140087.382,900,no_change,2060
15_64,6609801.775,900,no_change,2060
20plus,7149664.858,900,no_change,2060
20_64,5730334.958,900,no_change,2060
20_69,6170835.495,900,no_change,2060
25plus,6335476.178,900,no_change,2060
25_49,3376926.366,900,no_change,2060
25_64,4916146.278,900,no_change,2060
25_69,5356646.815,900,no_change,2060
50plus,2958549.812,900,no_change,2060
60plus,1889044.293,900,no_change,2060
65plus,1419329.9,900,no_change,2060
70plus,978829.363,900,no_change,2060
75plus,594728.494,900,no_change,2060
80plus,322408.397,900,no_change,2060
85plus,150960.084,900,no_change,2060
90plus,53701.181,900,no_change,2060
total,10181942.114,900,zero_migration,2060
0_4,692584.506,900,zero_migration,2060
0_14,2080345.349,900,zero_migration,2060
0_19,2769281.424,900,zero_migration,2060
0_24,3447134.917,900,zero_migration,2060
5_14,1387760.843,900,zero_migration,2060
15plus,8101596.765,900,zero_migration,2060
15_24,1366789.568,900,zero_migration,2060
15_49,4606034.042,900,zero_migration,2060
15_59,5745016.66,900,zero_migration,2060
15_64,6257769.924,900,zero_migration,2060
20plus,7412660.69,900,zero_migration,2060
20_64,5568833.849,900,zero_migration,2060
20_69,6065029.107,900,zero_migration,2060
25plus,6734807.197,900,zero_migration,2060
25_49,3239244.474,900,zero_migration,2060
25_64,4890980.356,900,zero_migration,2060
25_69,5387175.614,900,zero_migration,2060
50plus,3495562.723,900,zero_migration,2060
60plus,2356580.105,900,zero_migration,2060
65plus,1843826.841,900,zero_migration,2060
70plus,1347631.583,900,zero_migration,2060
75plus,890029.555000001,900,zero_migration,2060
80plus,537639.5,900,zero_migration,2060
85plus,288495.306,900,zero_migration,2060
90plus,121325.697,900,zero_migration,2060
0,138592.883,900,medium_variant,2061
0_1,276688.215,900,medium_variant,2061
0_4,691783.616,900,medium_variant,2061
0_14,2079391.953,900,medium_variant,2061
0_17,2494457.793,900,medium_variant,2061
0_19,2769721.577,900,medium_variant,2061
0_24,3449565.326,900,medium_variant,2061
3_4,276773.945,900,medium_variant,2061
3_5,415267.633,900,medium_variant,2061
3_6,553848.694,900,medium_variant,2061
4_5,276910.584,900,medium_variant,2061
4_6,415491.645,900,medium_variant,2061
5_14,1387608.337,900,medium_variant,2061
5_10,832197.915,900,medium_variant,2061
5_11,971096.037,900,medium_variant,2061
6_9,554834.2,900,medium_variant,2061
6_10,693704.227,900,medium_variant,2061
6_11,832602.349,900,medium_variant,2061
6_12,971508.492,900,medium_variant,2061
7_10,555123.166,900,medium_variant,2061
7_12,832927.431,900,medium_variant,2061
11_16,832343.525,900,medium_variant,2061
11_17,970476.262,900,medium_variant,2061
11_18,1108304.961,900,medium_variant,2061
12_14,416512.3,900,medium_variant,2061
12_16,693445.403,900,medium_variant,2061
12_17,831578.14,900,medium_variant,2061
12_18,969406.839,900,medium_variant,2061
13_17,692671.997,900,medium_variant,2061
13_18,830500.696,900,medium_variant,2061
13_19,967935.781,900,medium_variant,2061
15_17,415065.84,900,medium_variant,2061
18_23,820191.111,900,medium_variant,2061
15_24,1370173.373,900,medium_variant,2061
15_49,4617968.126,900,medium_variant,2061
15_59,5768188.112,900,medium_variant,2061
15_64,6281757.131,900,medium_variant,2061
20_64,5591427.507,900,medium_variant,2061
20_69,6084552.491,900,medium_variant,2061
25_49,3247794.753,900,medium_variant,2061
25_64,4911583.758,900,medium_variant,2061
25_69,5404708.742,900,medium_variant,2061
15plus,8144948.64,900,medium_variant,2061
16plus,8006379.728,900,medium_variant,2061
17plus,7868015.537,900,medium_variant,2061
18plus,7729882.8,900,medium_variant,2061
20plus,7454619.016,900,medium_variant,2061
21plus,7317644.581,900,medium_variant,2061
25plus,6774775.267,900,medium_variant,2061
50plus,3526980.514,900,medium_variant,2061
60plus,2376760.528,900,medium_variant,2061
65plus,1863191.509,900,medium_variant,2061
70plus,1370066.525,900,medium_variant,2061
75plus,910150.552,900,medium_variant,2061
80plus,549098.015,900,medium_variant,2061
85plus,296177.051,900,medium_variant,2061
90plus,127575.569,900,medium_variant,2061
total,10224340.593,900,medium_variant,2061
0,138503.553,900,medium_variant,2062
0_1,276636.899,900,medium_variant,2062
0_4,691373.246,900,medium_variant,2062
0_14,2078324.408,900,medium_variant,2062
0_17,2493813.889,900,medium_variant,2062
0_19,2769592.663,900,medium_variant,2062
0_24,3451464.502,900,medium_variant,2062
3_4,276518.312,900,medium_variant,2062
3_5,414874.683,900,medium_variant,2062
3_6,553320.195,900,medium_variant,2062
4_5,276639.885,900,medium_variant,2062
4_6,415085.397,900,medium_variant,2062
5_14,1386951.162,900,medium_variant,2062
5_10,831541.923,900,medium_variant,2062
5_11,970389.55,900,medium_variant,2062
6_9,554378.69,900,medium_variant,2062
6_10,693185.552,900,medium_variant,2062
6_11,832033.179,900,medium_variant,2062
6_12,970903.441,900,medium_variant,2062
7_10,554740.04,900,medium_variant,2062
7_12,832457.929,900,medium_variant,2062
11_16,832608.897,900,medium_variant,2062
11_17,970898.72,900,medium_variant,2062
11_18,1108944.581,900,medium_variant,2062
12_14,416561.612,900,medium_variant,2062
12_16,693761.27,900,medium_variant,2062
12_17,832051.093,900,medium_variant,2062
12_18,970096.954,900,medium_variant,2062
13_17,693180.831,900,medium_variant,2062
13_18,831226.692,900,medium_variant,2062
13_19,968959.605,900,medium_variant,2062
15_17,415489.481,900,medium_variant,2062
18_23,822282.423,900,medium_variant,2062
15_24,1373140.094,900,medium_variant,2062
15_49,4626709.632,900,medium_variant,2062
15_59,5788481.005,900,medium_variant,2062
15_64,6304213.424,900,medium_variant,2062
20_64,5612945.169,900,medium_variant,2062
20_69,6102378.258,900,medium_variant,2062
25_49,3253569.538,900,medium_variant,2062
25_64,4931073.33,900,medium_variant,2062
25_69,5420506.419,900,medium_variant,2062
15plus,8185122.105,900,medium_variant,2062
16plus,8046428.535,900,medium_variant,2062
17plus,7907922.447,900,medium_variant,2062
18plus,7769632.624,900,medium_variant,2062
20plus,7493853.85,900,medium_variant,2062
21plus,7356517.614,900,medium_variant,2062
25plus,6811982.011,900,medium_variant,2062
50plus,3558412.473,900,medium_variant,2062
60plus,2396641.1,900,medium_variant,2062
65plus,1880908.681,900,medium_variant,2062
70plus,1391475.592,900,medium_variant,2062
75plus,931715.59,900,medium_variant,2062
80plus,560379.827,900,medium_variant,2062
85plus,302330.819,900,medium_variant,2062
90plus,133294.127,900,medium_variant,2062
total,10263446.513,900,medium_variant,2062
0,138435.249,900,medium_variant,2063
0_1,276596.263,900,medium_variant,2063
0_4,690930.929,900,medium_variant,2063
0_14,2076749.416,900,medium_variant,2063
0_17,2492539.177,900,medium_variant,2063
0_19,2768665.054,900,medium_variant,2063
0_24,3452291.137,900,medium_variant,2063
3_4,276220.573,900,medium_variant,2063
3_5,414407.308,900,medium_variant,2063
3_6,552679.807,900,medium_variant,2063
4_5,276311.697,900,medium_variant,2063
4_6,414584.196,900,medium_variant,2063
5_14,1385818.487,900,medium_variant,2063
5_10,830618.317,900,medium_variant,2063
