global,year,variant,gender,freq,agebroad,totaldeaths
900,2005,estimates,male,5yearly,80plus,24240.537
900,2005,estimates,female,5yearly,90plus,9239.768
900,2005,estimates,male,5yearly,90plus,4310.744
900,2010,estimates,female,5yearly,"Region, subregion, country or area *",WORLD
900,2010,estimates,male,5yearly,"Region, subregion, country or area *",WORLD
900,2010,estimates,female,5yearly,0_4,15741.352
900,2010,estimates,male,5yearly,0_4,18340.064
900,2010,estimates,female,5yearly,0_14,18571.364
900,2010,estimates,male,5yearly,0_14,21593.511
900,2010,estimates,female,5yearly,0_19,20086.019
900,2010,estimates,male,5yearly,0_19,23603.223
900,2010,estimates,female,5yearly,0_24,22012.624
900,2010,estimates,male,5yearly,0_24,26404.992
900,2010,estimates,female,5yearly,5_14,2830.012
900,2010,estimates,male,5yearly,5_14,3253.447
900,2010,estimates,female,5yearly,15plus,110311.382
900,2010,estimates,male,5yearly,15plus,126030.165
900,2010,estimates,female,5yearly,15_24,3441.26
900,2010,estimates,male,5yearly,15_24,4811.481
900,2010,estimates,female,5yearly,15_49,16609.739
900,2010,estimates,male,5yearly,15_49,25620.765
900,2010,estimates,female,5yearly,15_59,26897.63
900,2010,estimates,male,5yearly,15_59,42252.305
900,2010,estimates,female,5yearly,15_64,34634.416
900,2010,estimates,male,5yearly,15_64,53614.353
900,2010,estimates,female,5yearly,20plus,108796.727
900,2010,estimates,male,5yearly,20plus,124020.453
900,2010,estimates,female,5yearly,20_64,33119.761
900,2010,estimates,male,5yearly,20_64,51604.641
900,2010,estimates,female,5yearly,20_69,42681.028
900,2010,estimates,male,5yearly,20_69,64492.39
900,2010,estimates,female,5yearly,25plus,106870.122
900,2010,estimates,male,5yearly,25plus,121218.684
900,2010,estimates,female,5yearly,25_69,40754.423
900,2010,estimates,male,5yearly,25_69,61690.621
900,2010,estimates,female,5yearly,40plus,100040.443
900,2010,estimates,male,5yearly,40plus,110739.818
900,2010,estimates,female,5yearly,50plus,93701.643
900,2010,estimates,male,5yearly,50plus,100409.4
900,2010,estimates,female,5yearly,60plus,83413.752
900,2010,estimates,male,5yearly,60plus,83777.86
900,2010,estimates,female,5yearly,65plus,75676.966
900,2010,estimates,male,5yearly,65plus,72415.812
900,2010,estimates,female,5yearly,70plus,66115.699
900,2010,estimates,male,5yearly,70plus,59528.063
900,2010,estimates,female,5yearly,80plus,39319.827
900,2010,estimates,male,5yearly,80plus,28546.05
900,2010,estimates,female,5yearly,90plus,11033.409
900,2010,estimates,male,5yearly,90plus,5427.337
900,2015,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2015,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2015,constant_mortality,female,5yearly,"Region, subregion, country or area *",WORLD
900,2015,constant_mortality,male,5yearly,"Region, subregion, country or area *",WORLD
900,2015,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2015,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2015,instant_replacement,female,5yearly,"Region, subregion, country or area *",WORLD
900,2015,instant_replacement,male,5yearly,"Region, subregion, country or area *",WORLD
900,2015,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2015,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2015,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2015,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2015,momentum,female,5yearly,"Region, subregion, country or area *",WORLD
900,2015,momentum,male,5yearly,"Region, subregion, country or area *",WORLD
900,2015,no_change,female,5yearly,"Region, subregion, country or area *",WORLD
900,2015,no_change,male,5yearly,"Region, subregion, country or area *",WORLD
900,2015,zero_migration,female,5yearly,"Region, subregion, country or area *",WORLD
900,2015,zero_migration,male,5yearly,"Region, subregion, country or area *",WORLD
900,2015,constant_fertility,female,5yearly,0_4,14659.137
900,2015,constant_fertility,male,5yearly,0_4,17326.936
900,2015,constant_mortality,female,5yearly,0_4,16356.656
900,2015,constant_mortality,male,5yearly,0_4,19042.047
900,2015,high_variant,female,5yearly,0_4,14786.385
900,2015,high_variant,male,5yearly,0_4,17469.086
900,2015,instant_replacement,female,5yearly,0_4,10544.674
900,2015,instant_replacement,male,5yearly,0_4,12411.254
900,2015,low_variant,female,5yearly,0_4,13010.323
900,2015,low_variant,male,5yearly,0_4,15347.353
900,2015,medium_variant,female,5yearly,0_4,13898.811
900,2015,medium_variant,male,5yearly,0_4,16408.802
900,2015,momentum,female,5yearly,0_4,12629.517
900,2015,momentum,male,5yearly,0_4,14670.223
900,2015,no_change,female,5yearly,0_4,17248.977
900,2015,no_change,male,5yearly,0_4,20104.082
900,2015,zero_migration,female,5yearly,0_4,13925.231
900,2015,zero_migration,male,5yearly,0_4,16440.591
900,2015,constant_fertility,female,5yearly,0_14,17267.097
900,2015,constant_fertility,male,5yearly,0_14,20416.8
900,2015,constant_mortality,female,5yearly,0_14,19424.825
900,2015,constant_mortality,male,5yearly,0_14,22567.923
900,2015,high_variant,female,5yearly,0_14,17394.344
900,2015,high_variant,male,5yearly,0_14,20558.952
900,2015,instant_replacement,female,5yearly,0_14,13152.656
900,2015,instant_replacement,male,5yearly,0_14,15501.14
900,2015,low_variant,female,5yearly,0_14,15618.288
900,2015,low_variant,male,5yearly,0_14,18437.22
900,2015,medium_variant,female,5yearly,0_14,16506.775
900,2015,medium_variant,male,5yearly,0_14,19498.665
900,2015,momentum,female,5yearly,0_14,15699.456
900,2015,momentum,male,5yearly,0_14,18197.986
900,2015,no_change,female,5yearly,0_14,20317.143
900,2015,no_change,male,5yearly,0_14,23629.955
900,2015,zero_migration,female,5yearly,0_14,16534.739
900,2015,zero_migration,male,5yearly,0_14,19532.152
900,2015,constant_fertility,female,5yearly,0_19,18668.411
900,2015,constant_fertility,male,5yearly,0_19,22336.138
900,2015,constant_mortality,female,5yearly,0_19,21044.633
900,2015,constant_mortality,male,5yearly,0_19,24701.161
900,2015,high_variant,female,5yearly,0_19,18795.658
900,2015,high_variant,male,5yearly,0_19,22478.291
900,2015,instant_replacement,female,5yearly,0_19,14553.977
900,2015,instant_replacement,male,5yearly,0_19,17420.489
900,2015,low_variant,female,5yearly,0_19,17019.601
900,2015,low_variant,male,5yearly,0_19,20356.565
900,2015,medium_variant,female,5yearly,0_19,17908.088
900,2015,medium_variant,male,5yearly,0_19,21418.007
900,2015,momentum,female,5yearly,0_19,17321.47
900,2015,momentum,male,5yearly,0_19,20333.484
900,2015,no_change,female,5yearly,0_19,21936.948
900,2015,no_change,male,5yearly,0_19,25763.193
900,2015,zero_migration,female,5yearly,0_19,17937.907
900,2015,zero_migration,male,5yearly,0_19,21453.518
900,2015,constant_fertility,female,5yearly,0_24,20429.755
900,2015,constant_fertility,male,5yearly,0_24,24988.769
900,2015,constant_mortality,female,5yearly,0_24,23073.546
900,2015,constant_mortality,male,5yearly,0_24,27619.412
900,2015,high_variant,female,5yearly,0_24,20557.001
900,2015,high_variant,male,5yearly,0_24,25130.924
900,2015,instant_replacement,female,5yearly,0_24,16315.335
900,2015,instant_replacement,male,5yearly,0_24,20073.132
900,2015,low_variant,female,5yearly,0_24,18780.948
900,2015,low_variant,male,5yearly,0_24,23009.197
900,2015,medium_variant,female,5yearly,0_24,19669.433
900,2015,medium_variant,male,5yearly,0_24,24070.64
900,2015,momentum,female,5yearly,0_24,19353.304
900,2015,momentum,male,5yearly,0_24,23254.867
900,2015,no_change,female,5yearly,0_24,23965.855
900,2015,no_change,male,5yearly,0_24,28681.445
900,2015,zero_migration,female,5yearly,0_24,19701.748
900,2015,zero_migration,male,5yearly,0_24,24108.901
900,2015,constant_fertility,female,5yearly,5_14,2607.96
900,2015,constant_fertility,male,5yearly,5_14,3089.864
900,2015,constant_mortality,female,5yearly,5_14,3068.169
900,2015,constant_mortality,male,5yearly,5_14,3525.876
900,2015,high_variant,female,5yearly,5_14,2607.959
900,2015,high_variant,male,5yearly,5_14,3089.866
900,2015,instant_replacement,female,5yearly,5_14,2607.982
900,2015,instant_replacement,male,5yearly,5_14,3089.886
900,2015,low_variant,female,5yearly,5_14,2607.965
900,2015,low_variant,male,5yearly,5_14,3089.867
900,2015,medium_variant,female,5yearly,5_14,2607.964
900,2015,medium_variant,male,5yearly,5_14,3089.863
900,2015,momentum,female,5yearly,5_14,3069.939
900,2015,momentum,male,5yearly,5_14,3527.763
900,2015,no_change,female,5yearly,5_14,3068.166
900,2015,no_change,male,5yearly,5_14,3525.873
900,2015,zero_migration,female,5yearly,5_14,2609.508
900,2015,zero_migration,male,5yearly,5_14,3091.561
900,2015,constant_fertility,female,5yearly,15plus,119263.966
900,2015,constant_fertility,male,5yearly,15plus,136715.079
900,2015,constant_mortality,female,5yearly,15plus,126638.838
900,2015,constant_mortality,male,5yearly,15plus,144625.322
900,2015,high_variant,female,5yearly,15plus,119263.973
900,2015,high_variant,male,5yearly,15plus,136715.067
900,2015,instant_replacement,female,5yearly,15plus,119264.313
900,2015,instant_replacement,male,5yearly,15plus,136715.431
900,2015,low_variant,female,5yearly,15plus,119264.055
900,2015,low_variant,male,5yearly,15plus,136715.167
900,2015,medium_variant,female,5yearly,15plus,119264.013
900,2015,medium_variant,male,5yearly,15plus,136715.113
900,2015,momentum,female,5yearly,15plus,126685.316
900,2015,momentum,male,5yearly,15plus,144689.446
900,2015,no_change,female,5yearly,15plus,126638.786
900,2015,no_change,male,5yearly,15plus,144625.264
900,2015,zero_migration,female,5yearly,15plus,119306.647
900,2015,zero_migration,male,5yearly,15plus,136775.24
900,2015,constant_fertility,female,5yearly,15_24,3162.658
900,2015,constant_fertility,male,5yearly,15_24,4571.969
900,2015,constant_mortality,female,5yearly,15_24,3648.721
900,2015,constant_mortality,male,5yearly,15_24,5051.489
900,2015,high_variant,female,5yearly,15_24,3162.657
900,2015,high_variant,male,5yearly,15_24,4571.972
900,2015,instant_replacement,female,5yearly,15_24,3162.679
900,2015,instant_replacement,male,5yearly,15_24,4571.992
900,2015,low_variant,female,5yearly,15_24,3162.66
900,2015,low_variant,male,5yearly,15_24,4571.977
900,2015,medium_variant,female,5yearly,15_24,3162.658
900,2015,medium_variant,male,5yearly,15_24,4571.975
900,2015,momentum,female,5yearly,15_24,3653.848
900,2015,momentum,male,5yearly,15_24,5056.881
900,2015,no_change,female,5yearly,15_24,3648.712
900,2015,no_change,male,5yearly,15_24,5051.49
900,2015,zero_migration,female,5yearly,15_24,3167.009
900,2015,zero_migration,male,5yearly,15_24,4576.749
900,2015,constant_fertility,female,5yearly,15_49,15912.219
900,2015,constant_fertility,male,5yearly,15_49,25168.118
900,2015,constant_mortality,female,5yearly,15_49,18078.227
900,2015,constant_mortality,male,5yearly,15_49,27680.16
900,2015,high_variant,female,5yearly,15_49,15912.219
900,2015,high_variant,male,5yearly,15_49,25168.123
900,2015,instant_replacement,female,5yearly,15_49,15912.306
900,2015,instant_replacement,male,5yearly,15_49,25168.228
900,2015,low_variant,female,5yearly,15_49,15912.246
900,2015,low_variant,male,5yearly,15_49,25168.145
900,2015,medium_variant,female,5yearly,15_49,15912.231
900,2015,medium_variant,male,5yearly,15_49,25168.139
900,2015,momentum,female,5yearly,15_49,18093.362
900,2015,momentum,male,5yearly,15_49,27702.885
900,2015,no_change,female,5yearly,15_49,18078.212
900,2015,no_change,male,5yearly,15_49,27680.143
900,2015,zero_migration,female,5yearly,15_49,15925.298
900,2015,zero_migration,male,5yearly,15_49,25188.708
900,2015,constant_fertility,female,5yearly,15_59,26664.34
900,2015,constant_fertility,male,5yearly,15_59,42581.259
900,2015,constant_mortality,female,5yearly,15_59,29657.527
900,2015,constant_mortality,male,5yearly,15_59,46201.43
900,2015,high_variant,female,5yearly,15_59,26664.337
900,2015,high_variant,male,5yearly,15_59,42581.259
900,2015,instant_replacement,female,5yearly,15_59,26664.469
900,2015,instant_replacement,male,5yearly,15_59,42581.417
900,2015,low_variant,female,5yearly,15_59,26664.375
900,2015,low_variant,male,5yearly,15_59,42581.306
900,2015,medium_variant,female,5yearly,15_59,26664.357
900,2015,medium_variant,male,5yearly,15_59,42581.284
900,2015,momentum,female,5yearly,15_59,29677.347
900,2015,momentum,male,5yearly,15_59,46233.014
900,2015,no_change,female,5yearly,15_59,29657.502
900,2015,no_change,male,5yearly,15_59,46201.406
900,2015,zero_migration,female,5yearly,15_59,26681.782
900,2015,zero_migration,male,5yearly,15_59,42610.257
900,2015,constant_fertility,female,5yearly,15_64,35189.599
900,2015,constant_fertility,male,5yearly,15_64,55239.311
900,2015,constant_mortality,female,5yearly,15_64,38780.721
900,2015,constant_mortality,male,5yearly,15_64,59582.259
900,2015,high_variant,female,5yearly,15_64,35189.596
900,2015,high_variant,male,5yearly,15_64,55239.308
900,2015,instant_replacement,female,5yearly,15_64,35189.751
900,2015,instant_replacement,male,5yearly,15_64,55239.505
900,2015,low_variant,female,5yearly,15_64,35189.638
900,2015,low_variant,male,5yearly,15_64,55239.374
900,2015,medium_variant,female,5yearly,15_64,35189.615
900,2015,medium_variant,male,5yearly,15_64,55239.341
900,2015,momentum,female,5yearly,15_64,38805.255
900,2015,momentum,male,5yearly,15_64,59621.885
900,2015,no_change,female,5yearly,15_64,38780.684
900,2015,no_change,male,5yearly,15_64,59582.241
900,2015,zero_migration,female,5yearly,15_64,35211.459
900,2015,zero_migration,male,5yearly,15_64,55275.896
900,2015,constant_fertility,female,5yearly,20plus,117862.652
900,2015,constant_fertility,male,5yearly,20plus,134795.741
900,2015,constant_mortality,female,5yearly,20plus,125019.03
900,2015,constant_mortality,male,5yearly,20plus,142492.084
900,2015,high_variant,female,5yearly,20plus,117862.659
900,2015,high_variant,male,5yearly,20plus,134795.728
900,2015,instant_replacement,female,5yearly,20plus,117862.992
900,2015,instant_replacement,male,5yearly,20plus,134796.082
900,2015,low_variant,female,5yearly,20plus,117862.742
900,2015,low_variant,male,5yearly,20plus,134795.822
900,2015,medium_variant,female,5yearly,20plus,117862.7
900,2015,medium_variant,male,5yearly,20plus,134795.771
900,2015,momentum,female,5yearly,20plus,125063.302
900,2015,momentum,male,5yearly,20plus,142553.948
900,2015,no_change,female,5yearly,20plus,125018.981
900,2015,no_change,male,5yearly,20plus,142492.026
900,2015,zero_migration,female,5yearly,20plus,117903.479
900,2015,zero_migration,male,5yearly,20plus,134853.874
900,2015,constant_fertility,female,5yearly,20_64,33788.285
900,2015,constant_fertility,male,5yearly,20_64,53319.973
900,2015,constant_mortality,female,5yearly,20_64,37160.913
900,2015,constant_mortality,male,5yearly,20_64,57449.021
900,2015,high_variant,female,5yearly,20_64,33788.282
900,2015,high_variant,male,5yearly,20_64,53319.969
900,2015,instant_replacement,female,5yearly,20_64,33788.43
900,2015,instant_replacement,male,5yearly,20_64,53320.156
900,2015,low_variant,female,5yearly,20_64,33788.325
900,2015,low_variant,male,5yearly,20_64,53320.029
900,2015,medium_variant,female,5yearly,20_64,33788.302
900,2015,medium_variant,male,5yearly,20_64,53319.999
900,2015,momentum,female,5yearly,20_64,37183.241
900,2015,momentum,male,5yearly,20_64,57486.387
900,2015,no_change,female,5yearly,20_64,37160.879
900,2015,no_change,male,5yearly,20_64,57449.003
900,2015,zero_migration,female,5yearly,20_64,33808.291
900,2015,zero_migration,male,5yearly,20_64,53354.53
900,2015,constant_fertility,female,5yearly,20_69,44859.664
900,2015,constant_fertility,male,5yearly,20_69,68401.387
900,2015,constant_mortality,female,5yearly,20_69,48963.121
900,2015,constant_mortality,male,5yearly,20_69,73362.182
900,2015,high_variant,female,5yearly,20_69,44859.665
900,2015,high_variant,male,5yearly,20_69,68401.376
900,2015,instant_replacement,female,5yearly,20_69,44859.842
900,2015,instant_replacement,male,5yearly,20_69,68401.599
900,2015,low_variant,female,5yearly,20_69,44859.713
900,2015,low_variant,male,5yearly,20_69,68401.456
900,2015,medium_variant,female,5yearly,20_69,44859.684
900,2015,medium_variant,male,5yearly,20_69,68401.423
900,2015,momentum,female,5yearly,20_69,48991.342
900,2015,momentum,male,5yearly,20_69,73407.518
900,2015,no_change,female,5yearly,20_69,48963.086
900,2015,no_change,male,5yearly,20_69,73362.158
900,2015,zero_migration,female,5yearly,20_69,44885.215
900,2015,zero_migration,male,5yearly,20_69,68443.486
900,2015,constant_fertility,female,5yearly,25plus,116101.308
900,2015,constant_fertility,male,5yearly,25plus,132143.11
900,2015,constant_mortality,female,5yearly,25plus,122990.117
900,2015,constant_mortality,male,5yearly,25plus,139573.833
900,2015,high_variant,female,5yearly,25plus,116101.316
900,2015,high_variant,male,5yearly,25plus,132143.095
900,2015,instant_replacement,female,5yearly,25plus,116101.634
900,2015,instant_replacement,male,5yearly,25plus,132143.439
900,2015,low_variant,female,5yearly,25plus,116101.395
900,2015,low_variant,male,5yearly,25plus,132143.19
900,2015,medium_variant,female,5yearly,25plus,116101.355
900,2015,medium_variant,male,5yearly,25plus,132143.138
900,2015,momentum,female,5yearly,25plus,123031.468
900,2015,momentum,male,5yearly,25plus,139632.565
900,2015,no_change,female,5yearly,25plus,122990.074
900,2015,no_change,male,5yearly,25plus,139573.774
900,2015,zero_migration,female,5yearly,25plus,116139.638
