country,year,variant,agebroad,population
512,1955,estimates,75plus,3.338
512,1955,estimates,80plus,1.052
512,1960,estimates,total,551.737
512,1960,estimates,0_1,43.951
512,1960,estimates,0_4,99.435
512,1960,estimates,0_14,240.806
512,1960,estimates,0_17,276.603
512,1960,estimates,0_19,298.813
512,1960,estimates,0_24,347.728
512,1960,estimates,3_4,35.796
512,1960,estimates,3_5,52.243
512,1960,estimates,3_6,67.924
512,1960,estimates,4_5,33.807
512,1960,estimates,4_6,49.488
512,1960,estimates,5_10,89.443
512,1960,estimates,5_11,102.873
512,1960,estimates,5_14,141.371
512,1960,estimates,6_9,59.289
512,1960,estimates,6_10,72.996
512,1960,estimates,6_11,86.426
512,1960,estimates,6_12,99.579
512,1960,estimates,7_10,57.315
512,1960,estimates,7_12,83.898
512,1960,estimates,11_16,76.08
512,1960,estimates,11_17,87.725
512,1960,estimates,11_18,99.022
512,1960,estimates,12_14,38.498
512,1960,estimates,12_16,62.65
512,1960,estimates,12_17,74.295
512,1960,estimates,12_18,85.592
512,1960,estimates,13_17,61.142
512,1960,estimates,13_18,72.439
512,1960,estimates,13_19,83.352
512,1960,estimates,15plus,310.931
512,1960,estimates,15_17,35.797
512,1960,estimates,15_24,106.922
512,1960,estimates,15_49,249.555
512,1960,estimates,15_59,282.829
512,1960,estimates,15_64,294.453
512,1960,estimates,16plus,298.721
512,1960,estimates,17plus,286.779
512,1960,estimates,18plus,275.134
512,1960,estimates,18_23,62.107
512,1960,estimates,20plus,252.924
512,1960,estimates,20_64,236.446
512,1960,estimates,20_69,244.337
512,1960,estimates,21plus,242.385
512,1960,estimates,25plus,204.009
512,1960,estimates,25_49,142.633
512,1960,estimates,25_64,187.531
512,1960,estimates,25_69,195.422
512,1960,estimates,50plus,61.376
512,1960,estimates,60plus,28.102
512,1960,estimates,65plus,16.478
512,1960,estimates,70plus,8.587
512,1960,estimates,75plus,3.644
512,1960,estimates,80plus,1.153
512,1965,estimates,total,625.007
512,1965,estimates,0_1,50.129
512,1965,estimates,0_4,116.369
512,1965,estimates,0_14,281.39
512,1965,estimates,0_17,320.77
512,1965,estimates,0_19,345.336
512,1965,estimates,0_24,400.68
512,1965,estimates,3_4,43.037
512,1965,estimates,3_5,63.01
512,1965,estimates,3_6,82.042
512,1965,estimates,4_5,40.953
512,1965,estimates,4_6,59.985
512,1965,estimates,5_10,107.016
512,1965,estimates,5_11,122.274
512,1965,estimates,5_14,165.021
512,1965,estimates,6_9,71.137
512,1965,estimates,6_10,87.043
512,1965,estimates,6_11,102.301
512,1965,estimates,6_12,116.993
512,1965,estimates,7_10,68.011
512,1965,estimates,7_12,97.961
512,1965,estimates,11_16,84.591
512,1965,estimates,11_17,97.385
512,1965,estimates,11_18,109.841
512,1965,estimates,12_14,42.747
512,1965,estimates,12_16,69.333
512,1965,estimates,12_17,82.127
512,1965,estimates,12_18,94.583
512,1965,estimates,13_17,67.435
512,1965,estimates,13_18,79.891
512,1965,estimates,13_19,92.001
512,1965,estimates,15plus,343.617
512,1965,estimates,15_17,39.38
512,1965,estimates,15_24,119.29
512,1965,estimates,15_49,274.462
512,1965,estimates,15_59,310.948
512,1965,estimates,15_64,324.199
512,1965,estimates,16plus,330.154
512,1965,estimates,17plus,317.031
512,1965,estimates,18plus,304.237
512,1965,estimates,18_23,69.66
512,1965,estimates,20plus,279.671
512,1965,estimates,20_64,260.253
512,1965,estimates,20_69,269.76
512,1965,estimates,21plus,267.888
512,1965,estimates,25plus,224.327
512,1965,estimates,25_49,155.172
512,1965,estimates,25_64,204.909
512,1965,estimates,25_69,214.416
512,1965,estimates,50plus,69.155
512,1965,estimates,60plus,32.669
512,1965,estimates,65plus,19.418
512,1965,estimates,70plus,9.911
512,1965,estimates,75plus,4.211
512,1965,estimates,80plus,1.321
512,1970,estimates,total,723.85
512,1970,estimates,0_1,59.123
512,1970,estimates,0_4,137.144
512,1970,estimates,0_14,335.08
512,1970,estimates,0_17,380.128
512,1970,estimates,0_19,407.529
512,1970,estimates,0_24,469.361
512,1970,estimates,3_4,50.716
512,1970,estimates,3_5,74.346
512,1970,estimates,3_6,96.951
512,1970,estimates,4_5,48.378
512,1970,estimates,4_6,70.983
512,1970,estimates,5_10,127.92
512,1970,estimates,5_11,146.498
512,1970,estimates,5_14,197.936
512,1970,estimates,6_9,85.044
512,1970,estimates,6_10,104.29
512,1970,estimates,6_11,122.868
512,1970,estimates,6_12,140.765
512,1970,estimates,7_10,81.685
512,1970,estimates,7_12,118.16
512,1970,estimates,11_16,100.679
512,1970,estimates,11_17,115.064
512,1970,estimates,11_18,128.965
512,1970,estimates,12_14,51.438
512,1970,estimates,12_16,82.101
512,1970,estimates,12_17,96.486
512,1970,estimates,12_18,110.387
512,1970,estimates,13_17,78.589
512,1970,estimates,13_18,92.49
512,1970,estimates,13_19,105.99
512,1970,estimates,15plus,388.77
512,1970,estimates,15_17,45.048
512,1970,estimates,15_24,134.281
512,1970,estimates,15_49,311.677
512,1970,estimates,15_59,350.972
512,1970,estimates,15_64,365.748
512,1970,estimates,16plus,373.095
512,1970,estimates,17plus,358.107
512,1970,estimates,18plus,343.722
512,1970,estimates,18_23,77.619
512,1970,estimates,20plus,316.321
512,1970,estimates,20_64,293.299
512,1970,estimates,20_69,304.269
512,1970,estimates,21plus,303.212
512,1970,estimates,25plus,254.489
512,1970,estimates,25_49,177.396
512,1970,estimates,25_64,231.467
512,1970,estimates,25_69,242.437
512,1970,estimates,50plus,77.093
512,1970,estimates,60plus,37.798
512,1970,estimates,65plus,23.022
512,1970,estimates,70plus,12.052
512,1970,estimates,75plus,5.045
512,1970,estimates,80plus,1.603
512,1975,estimates,total,882.044
512,1975,estimates,0_1,72.511
512,1975,estimates,0_4,167.079
512,1975,estimates,0_14,404.146
512,1975,estimates,0_17,459.59
512,1975,estimates,0_19,493.085
512,1975,estimates,0_24,566.383
512,1975,estimates,3_4,61.332
512,1975,estimates,3_5,89.745
512,1975,estimates,3_6,116.846
512,1975,estimates,4_5,58.278
512,1975,estimates,4_6,85.379
512,1975,estimates,5_10,153.076
512,1975,estimates,5_11,175.238
512,1975,estimates,5_14,237.067
512,1975,estimates,6_9,101.699
512,1975,estimates,6_10,124.663
512,1975,estimates,6_11,146.825
512,1975,estimates,6_12,168.213
512,1975,estimates,7_10,97.562
512,1975,estimates,7_12,141.112
512,1975,estimates,11_16,121.607
512,1975,estimates,11_17,139.435
512,1975,estimates,11_18,156.548
512,1975,estimates,12_14,61.829
512,1975,estimates,12_16,99.445
512,1975,estimates,12_17,117.273
512,1975,estimates,12_18,134.386
512,1975,estimates,13_17,95.885
512,1975,estimates,13_18,112.998
512,1975,estimates,13_19,129.38
512,1975,estimates,15plus,477.898
512,1975,estimates,15_17,55.444
512,1975,estimates,15_24,162.237
512,1975,estimates,15_49,392.764
512,1975,estimates,15_59,434.602
512,1975,estimates,15_64,450.906
512,1975,estimates,16plus,458.77
512,1975,estimates,17plus,440.282
512,1975,estimates,18plus,422.454
512,1975,estimates,18_23,92.844
512,1975,estimates,20plus,388.959
512,1975,estimates,20_64,361.967
512,1975,estimates,20_69,374.345
512,1975,estimates,21plus,373.264
512,1975,estimates,25plus,315.661
512,1975,estimates,25_49,230.527
512,1975,estimates,25_64,288.669
512,1975,estimates,25_69,301.047
512,1975,estimates,50plus,85.134
512,1975,estimates,60plus,43.296
512,1975,estimates,65plus,26.992
512,1975,estimates,70plus,14.614
512,1975,estimates,75plus,6.369
512,1975,estimates,80plus,2.007
512,1980,estimates,total,1154.375
512,1980,estimates,0_1,103.542
512,1980,estimates,0_4,230.039
512,1980,estimates,0_14,520.385
512,1980,estimates,0_17,587.656
512,1980,estimates,0_19,629.126
512,1980,estimates,0_24,723.905
512,1980,estimates,3_4,80.967
512,1980,estimates,3_5,117.247
512,1980,estimates,3_6,151.223
512,1980,estimates,4_5,75.228
512,1980,estimates,4_6,109.204
512,1980,estimates,5_10,189.113
512,1980,estimates,5_11,215.822
512,1980,estimates,5_14,290.346
512,1980,estimates,6_9,125.158
512,1980,estimates,6_10,152.833
512,1980,estimates,6_11,179.542
512,1980,estimates,6_12,205.337
512,1980,estimates,7_10,118.857
512,1980,estimates,7_12,171.361
512,1980,estimates,11_16,146.742
512,1980,estimates,11_17,168.504
512,1980,estimates,11_18,189.578
512,1980,estimates,12_14,74.524
512,1980,estimates,12_16,120.033
512,1980,estimates,12_17,141.795
512,1980,estimates,12_18,162.869
512,1980,estimates,13_17,116
512,1980,estimates,13_18,137.074
512,1980,estimates,13_19,157.47
512,1980,estimates,15plus,633.99
512,1980,estimates,15_17,67.271
512,1980,estimates,15_24,203.52
512,1980,estimates,15_49,537.596
512,1980,estimates,15_59,584.901
512,1980,estimates,15_64,602.514
512,1980,estimates,16plus,610.9
512,1980,estimates,17plus,588.481
512,1980,estimates,18plus,566.719
512,1980,estimates,18_23,117.832
512,1980,estimates,20plus,525.249
512,1980,estimates,20_64,493.773
512,1980,estimates,20_69,507.613
512,1980,estimates,21plus,505.46
512,1980,estimates,25plus,430.47
512,1980,estimates,25_49,334.076
512,1980,estimates,25_64,398.994
512,1980,estimates,25_69,412.834
512,1980,estimates,50plus,96.394
512,1980,estimates,60plus,49.089
512,1980,estimates,65plus,31.476
512,1980,estimates,70plus,17.636
512,1980,estimates,75plus,8.123
512,1980,estimates,80plus,2.763
512,1985,estimates,total,1498.416
512,1985,estimates,0_1,127.065
512,1985,estimates,0_4,297.582
512,1985,estimates,0_14,683.192
512,1985,estimates,0_17,764.283
512,1985,estimates,0_19,814.184
512,1985,estimates,0_24,929.342
512,1985,estimates,3_4,110.84
512,1985,estimates,3_5,161.818
512,1985,estimates,3_6,209.785
512,1985,estimates,4_5,104.941
512,1985,estimates,4_6,152.908
512,1985,estimates,5_10,261.627
512,1985,estimates,5_11,295.362
512,1985,estimates,5_14,385.61
512,1985,estimates,6_9,174.193
512,1985,estimates,6_10,210.649
512,1985,estimates,6_11,244.384
512,1985,estimates,6_12,275.875
512,1985,estimates,7_10,162.682
512,1985,estimates,7_12,227.908
512,1985,estimates,11_16,178.843
512,1985,estimates,11_17,205.074
512,1985,estimates,11_18,230.451
512,1985,estimates,12_14,90.248
512,1985,estimates,12_16,145.108
512,1985,estimates,12_17,171.339
512,1985,estimates,12_18,196.716
512,1985,estimates,13_17,139.848
512,1985,estimates,13_18,165.225
512,1985,estimates,13_19,189.749
512,1985,estimates,15plus,815.224
512,1985,estimates,15_17,81.091
512,1985,estimates,15_24,246.15
512,1985,estimates,15_49,699.198
512,1985,estimates,15_59,759.913
512,1985,estimates,15_64,778.992
512,1985,estimates,16plus,787.382
512,1985,estimates,17plus,760.364
512,1985,estimates,18plus,734.133
512,1985,estimates,18_23,142.46
512,1985,estimates,20plus,684.232
512,1985,estimates,20_64,648
512,1985,estimates,20_69,663.138
512,1985,estimates,21plus,660.4
512,1985,estimates,25plus,569.074
512,1985,estimates,25_49,453.048
512,1985,estimates,25_64,532.842
512,1985,estimates,25_69,547.98
512,1985,estimates,50plus,116.026
512,1985,estimates,60plus,55.311
512,1985,estimates,65plus,36.232
512,1985,estimates,70plus,21.094
512,1985,estimates,75plus,10.235
512,1985,estimates,80plus,3.791
512,1990,estimates,total,1812.159
512,1990,estimates,0_1,133.1
512,1990,estimates,0_4,323.176
512,1990,estimates,0_14,819.983
512,1990,estimates,0_17,914.618
512,1990,estimates,0_19,970.327
512,1990,estimates,0_24,1108.618
512,1990,estimates,3_4,125.227
512,1990,estimates,3_5,185.225
512,1990,estimates,3_6,243.255
