region,year,variant,gender,agebroad,percentagetotalpopulation
923,1975,Estimates,female,6_10,6.81189900100643
923,1975,Estimates,male,6_10,8.01559568929217
923,1975,Estimates,female,6_11,8.26858270206977
923,1975,Estimates,male,6_11,9.73974704337856
923,1975,Estimates,female,6_12,9.76838800626454
923,1975,Estimates,male,6_12,11.5183159656634
923,1975,Estimates,female,7_10,5.48698690567218
923,1975,Estimates,male,7_10,6.46151092135981
923,1975,Estimates,female,7_12,8.44347591093029
923,1975,Estimates,male,7_12,9.96423119773103
923,1975,Estimates,female,11_16,9.39963548059274
923,1975,Estimates,male,11_16,11.168295896834
923,1975,Estimates,female,11_17,11.1046963513481
923,1975,Estimates,male,11_17,13.1992581417303
923,1975,Estimates,female,11_18,12.8203308042513
923,1975,Estimates,male,11_18,15.2370073447152
923,1975,Estimates,female,12_14,4.6342958855787
923,1975,Estimates,male,12_14,5.50354767947995
923,1975,Estimates,female,12_16,7.9429517795294
923,1975,Estimates,male,12_16,9.4441445427476
923,1975,Estimates,female,12_17,9.64801265028476
923,1975,Estimates,male,12_17,11.4751067876439
923,1975,Estimates,female,12_18,11.363647103188
923,1975,Estimates,male,12_18,13.5128559906288
923,1975,Estimates,female,13_17,8.14820734608998
923,1975,Estimates,male,13_17,9.69653786535906
923,1975,Estimates,female,13_18,9.86384179899319
923,1975,Estimates,male,13_18,11.7342870683439
923,1975,Estimates,female,13_19,11.5750654372845
923,1975,Estimates,male,13_19,13.7579882029281
923,1975,Estimates,female,15plus,78.5137071098791
923,1975,Estimates,male,15plus,74.6406459006291
923,1975,Estimates,female,15_17,5.01371676470605
923,1975,Estimates,male,15_17,5.97155910816394
923,1975,Estimates,female,15_24,16.6929885198645
923,1975,Estimates,male,15_24,19.6878503346434
923,1975,Estimates,female,15_49,50.1547325875525
923,1975,Estimates,male,15_49,56.0734715473104
923,1975,Estimates,female,15_59,60.6511610189395
923,1975,Estimates,male,15_59,63.9484571703644
923,1975,Estimates,female,15_64,66.2644616244058
923,1975,Estimates,male,15_64,67.7617965128168
923,1975,Estimates,female,16plus,76.8805980638143
923,1975,Estimates,male,16plus,72.6967900560078
923,1975,Estimates,female,17plus,75.2050512159284
923,1975,Estimates,male,17plus,70.7000490373614
923,1975,Estimates,female,18plus,73.499990345173
923,1975,Estimates,male,18plus,68.6690867924651
923,1975,Estimates,female,18_23,10.1075040961278
923,1975,Estimates,male,18_23,11.882218822702
923,1975,Estimates,female,20plus,70.0731322539785
923,1975,Estimates,male,20plus,64.607636454896
923,1975,Estimates,female,20_64,57.8238867685052
923,1975,Estimates,male,20_64,57.7287870670838
923,1975,Estimates,female,20_69,62.5568073368156
923,1975,Estimates,male,20_69,60.7809670032457
923,1975,Estimates,female,21plus,68.3702195328641
923,1975,Estimates,male,21plus,62.6025805712327
923,1975,Estimates,female,25plus,61.8207185900146
923,1975,Estimates,male,25plus,54.9527955659857
923,1975,Estimates,female,25_49,33.461744067688
923,1975,Estimates,male,25_49,36.385621212667
923,1975,Estimates,female,25_64,49.5714731045413
923,1975,Estimates,male,25_64,48.0739461781734
923,1975,Estimates,female,25_69,54.3043936728516
923,1975,Estimates,male,25_69,51.1261261143353
923,1975,Estimates,female,50plus,28.3589745223266
923,1975,Estimates,male,50plus,18.5671743533186
923,1975,Estimates,female,60plus,17.8625460909396
923,1975,Estimates,male,60plus,10.6921887302647
923,1975,Estimates,female,65plus,12.2492454854733
923,1975,Estimates,male,65plus,6.87884938781227
923,1975,Estimates,female,70plus,7.51632491716297
923,1975,Estimates,male,70plus,3.82666945165036
923,1975,Estimates,female,75plus,3.97517723583712
923,1975,Estimates,male,75plus,1.85470326061845
923,1975,Estimates,female,80plus,1.83453690480937
923,1975,Estimates,male,80plus,0.782010886011539
923,1980,Estimates,female,total,100
923,1980,Estimates,male,total,100
923,1980,Estimates,female,0_1,2.95710549917032
923,1980,Estimates,male,0_1,3.45479488804624
923,1980,Estimates,female,0_4,7.41189019826593
923,1980,Estimates,male,0_4,8.6690162115018
923,1980,Estimates,female,0_14,20.8935796741924
923,1980,Estimates,male,0_14,24.4005261291422
923,1980,Estimates,female,0_17,25.1323617275248
923,1980,Estimates,male,0_17,29.3621819919882
923,1980,Estimates,female,0_19,28.1700369869516
923,1980,Estimates,male,0_19,32.9331548292307
923,1980,Estimates,female,0_24,36.3396895194255
923,1980,Estimates,male,0_24,42.5499695194904
923,1980,Estimates,female,3_4,2.9613261824374
923,1980,Estimates,male,3_4,3.46661611945219
923,1980,Estimates,female,3_5,4.41339347284574
923,1980,Estimates,male,3_5,5.1658975885589
923,1980,Estimates,female,3_6,5.83939973926182
923,1980,Estimates,male,3_6,6.83371344549297
923,1980,Estimates,female,4_5,2.92547724170224
923,1980,Estimates,male,4_5,3.42409991231541
923,1980,Estimates,female,4_6,4.35148350811832
923,1980,Estimates,male,4_6,5.09191576924948
923,1980,Estimates,female,5_10,8.29739440935382
923,1980,Estimates,male,5_10,9.69208619020001
923,1980,Estimates,female,5_11,9.58070217635778
923,1980,Estimates,male,5_11,11.1858297649105
923,1980,Estimates,female,5_14,13.4816894759265
923,1980,Estimates,male,5_14,15.7315099176404
923,1980,Estimates,female,6_9,5.53229161735713
923,1980,Estimates,male,6_9,6.46256296826031
923,1980,Estimates,female,6_10,6.84532711894548
923,1980,Estimates,male,6_10,7.9928047210933
923,1980,Estimates,female,6_11,8.12863488594944
923,1980,Estimates,male,6_11,9.48654829580383
923,1980,Estimates,female,6_12,9.40211443565793
923,1980,Estimates,male,6_12,10.9683668302706
923,1980,Estimates,female,7_10,5.4193208525294
923,1980,Estimates,male,7_10,6.32498886415924
923,1980,Estimates,female,7_12,7.97610816924185
923,1980,Estimates,male,7_12,9.30055097333654
923,1980,Estimates,female,11_16,7.96891484045459
923,1980,Estimates,male,11_16,9.29662786434085
923,1980,Estimates,female,11_17,9.42307711990502
923,1980,Estimates,male,11_17,11.0010795902864
923,1980,Estimates,female,11_18,10.9206290212595
923,1980,Estimates,male,11_18,12.7598103623034
923,1980,Estimates,female,12_14,3.90098729956872
923,1980,Estimates,male,12_14,4.54568015272991
923,1980,Estimates,female,12_16,6.68560707345064
923,1980,Estimates,male,12_16,7.80288428963032
923,1980,Estimates,female,12_17,8.13976935290107
923,1980,Estimates,male,12_17,9.50733601557588
923,1980,Estimates,female,12_18,9.63732125425555
923,1980,Estimates,male,12_18,11.2660667875929
923,1980,Estimates,female,13_17,6.86628980319257
923,1980,Estimates,male,13_17,8.02551748110912
923,1980,Estimates,female,13_18,8.36384170454706
923,1980,Estimates,male,13_18,9.78424825312614
923,1980,Estimates,female,13_19,9.90396506261938
923,1980,Estimates,male,13_19,11.5964903183516
923,1980,Estimates,female,15plus,79.1064203258076
923,1980,Estimates,male,15plus,75.5994738708578
923,1980,Estimates,female,15_17,4.23878205333235
923,1980,Estimates,male,15_17,4.96165586284598
923,1980,Estimates,female,15_24,15.4461098452331
923,1980,Estimates,male,15_24,18.1494433903482
923,1980,Estimates,female,15_49,48.4442419466063
923,1980,Estimates,male,15_49,54.4807329463364
923,1980,Estimates,female,15_59,61.4955822918093
923,1980,Estimates,male,15_59,65.5819945531647
923,1980,Estimates,female,15_64,65.361586152986
923,1980,Estimates,male,15_64,68.1511111802529
923,1980,Estimates,female,16plus,77.7337559987053
923,1980,Estimates,male,16plus,73.9947889261028
923,1980,Estimates,female,17plus,76.3218005519257
923,1980,Estimates,male,17plus,72.3422697339574
923,1980,Estimates,female,18plus,74.8676382724752
923,1980,Estimates,male,18plus,70.6378180080118
923,1980,Estimates,female,18_23,9.55106591763079
923,1980,Estimates,male,18_23,11.2504803231321
923,1980,Estimates,female,20plus,71.8299630130484
923,1980,Estimates,male,20plus,67.0668451707693
923,1980,Estimates,female,20_64,58.0851288402269
923,1980,Estimates,male,20_64,59.6184824801644
923,1980,Estimates,female,20_69,63.0911483354593
923,1980,Estimates,male,20_69,62.6995929460828
923,1980,Estimates,female,21plus,70.2484202823086
923,1980,Estimates,male,21plus,65.2027390567409
923,1980,Estimates,female,25plus,63.6603104805745
923,1980,Estimates,male,25plus,57.4500304805095
923,1980,Estimates,female,25_49,32.9981321013732
923,1980,Estimates,male,25_49,36.3312895559882
923,1980,Estimates,female,25_64,49.9154763077529
923,1980,Estimates,male,25_64,50.0016677899047
923,1980,Estimates,female,25_69,54.9214958029853
923,1980,Estimates,male,25_69,53.0827782558231
923,1980,Estimates,female,50plus,30.6621783792013
923,1980,Estimates,male,50plus,21.1187409245214
923,1980,Estimates,female,60plus,17.6108380339983
923,1980,Estimates,male,60plus,10.0174793176931
923,1980,Estimates,female,65plus,13.7448341728216
923,1980,Estimates,male,65plus,7.44836269060483
923,1980,Estimates,female,70plus,8.73881467758919
923,1980,Estimates,male,70plus,4.36725222468647
923,1980,Estimates,female,75plus,4.75585797317647
923,1980,Estimates,male,75plus,2.10619769543947
923,1980,Estimates,female,80plus,2.08791085773649
923,1980,Estimates,male,80plus,0.836310670525578
923,1985,Estimates,female,total,100
923,1985,Estimates,male,total,100
923,1985,Estimates,female,0_1,2.96296348482038
923,1985,Estimates,male,0_1,3.46468437939657
923,1985,Estimates,female,0_4,7.41551709483443
923,1985,Estimates,male,0_4,8.63457028316157
923,1985,Estimates,female,0_14,21.4440361702141
923,1985,Estimates,male,0_14,24.9256064478687
923,1985,Estimates,female,0_17,25.2085346933762
923,1985,Estimates,male,0_17,29.3001888985004
923,1985,Estimates,female,0_19,27.7700791454346
923,1985,Estimates,male,0_19,32.2676220400444
923,1985,Estimates,female,0_24,34.889459933451
923,1985,Estimates,male,0_24,40.4783643186617
923,1985,Estimates,female,3_4,2.96568363199537
923,1985,Estimates,male,3_4,3.44018670762443
923,1985,Estimates,female,3_5,4.43801394641839
923,1985,Estimates,male,3_5,5.14571411397079
923,1985,Estimates,female,3_6,5.89959459831765
923,1985,Estimates,male,3_6,6.83856212944096
923,1985,Estimates,female,4_5,2.95268889727883
923,1985,Estimates,male,4_5,3.42155770273554
923,1985,Estimates,female,4_6,4.41426954917809
923,1985,Estimates,male,4_6,5.11440571820571
923,1985,Estimates,female,5_10,8.63230881584611
923,1985,Estimates,male,5_10,10.0088718053849
923,1985,Estimates,female,5_11,10.0184890828735
923,1985,Estimates,male,5_11,11.621813838992
923,1985,Estimates,female,5_14,14.0285190753796
923,1985,Estimates,male,5_14,16.2910361647071
923,1985,Estimates,female,6_9,5.75987392382813
923,1985,Estimates,male,6_9,6.67663646868874
923,1985,Estimates,female,6_10,7.1599785014231
923,1985,Estimates,male,6_10,8.30334439903853
923,1985,Estimates,female,6_11,8.54615876845053
923,1985,Estimates,male,6_11,9.91628643264563
923,1985,Estimates,female,6_12,9.91260659035112
923,1985,Estimates,male,6_12,11.5077809660557
923,1985,Estimates,female,7_10,5.69839784952384
923,1985,Estimates,male,7_10,6.61049638356836
923,1985,Estimates,female,7_12,8.45102593845186
923,1985,Estimates,male,7_12,9.81493295058553
923,1985,Estimates,female,11_16,7.92150437069295
923,1985,Estimates,male,11_16,9.21806231357475
923,1985,Estimates,female,11_17,9.16070878269561
923,1985,Estimates,male,11_17,10.6567468099539
923,1985,Estimates,female,11_18,10.4209143768182
923,1985,Estimates,male,11_18,12.1177685271336
923,1985,Estimates,female,12_14,4.0100299925061
923,1985,Estimates,male,12_14,4.66922232571514
923,1985,Estimates,female,12_16,6.53532410366552
923,1985,Estimates,male,12_16,7.60512027996765
923,1985,Estimates,female,12_17,7.77452851566818
923,1985,Estimates,male,12_17,9.04380477634678
923,1985,Estimates,female,12_18,9.03473410979081
923,1985,Estimates,male,12_18,10.5048264935265
923,1985,Estimates,female,13_17,6.40808069376758
923,1985,Estimates,male,13_17,7.45231024293671
923,1985,Estimates,female,13_18,7.66828628789021
923,1985,Estimates,male,13_18,8.91333196011646
923,1985,Estimates,female,13_19,8.96962514582604
923,1985,Estimates,male,13_19,10.4197433844807
923,1985,Estimates,female,15plus,78.5559638297859
923,1985,Estimates,male,15plus,75.0743935521313
923,1985,Estimates,female,15_17,3.76449852316208
923,1985,Estimates,male,15_17,4.37458245063164
923,1985,Estimates,female,15_24,13.4454237632369
923,1985,Estimates,male,15_24,15.5527578707929
923,1985,Estimates,female,15_49,47.4601821234234
923,1985,Estimates,male,15_49,52.9711615942381
923,1985,Estimates,female,15_59,59.9085350980004
923,1985,Estimates,male,15_59,64.675929493208
923,1985,Estimates,female,15_64,65.3759186972885
923,1985,Estimates,male,15_64,68.3616428007779
923,1985,Estimates,female,16plus,77.2788519255684
923,1985,Estimates,male,16plus,73.5891190980279
923,1985,Estimates,female,17plus,76.0306697186265
923,1985,Estimates,male,17plus,72.1384955978787
923,1985,Estimates,female,18plus,74.7914653066238
923,1985,Estimates,male,18plus,70.6998111014996
923,1985,Estimates,female,18_23,8.17291941301206
923,1985,Estimates,male,18_23,9.43960483732788
923,1985,Estimates,female,20plus,72.2299208545654
923,1985,Estimates,male,20plus,67.7323779599557
923,1985,Estimates,female,20_64,59.049875722068
923,1985,Estimates,male,20_64,61.0196272086023
923,1985,Estimates,female,20_69,62.493726064396
923,1985,Estimates,male,20_69,63.0802836281346
923,1985,Estimates,female,21plus,70.8890622420735
923,1985,Estimates,male,21plus,66.1827330924579
923,1985,Estimates,female,25plus,65.110540066549
923,1985,Estimates,male,25plus,59.5216356813383
923,1985,Estimates,female,25_49,34.0147583601865
923,1985,Estimates,male,25_49,37.4184037234451
923,1985,Estimates,female,25_64,51.9304949340516
923,1985,Estimates,male,25_64,52.808884929985
923,1985,Estimates,female,25_69,55.3743452763796
923,1985,Estimates,male,25_69,54.8695413495173
923,1985,Estimates,female,50plus,31.0957817063625
923,1985,Estimates,male,50plus,22.1032319578932
923,1985,Estimates,female,60plus,18.6474287317855
923,1985,Estimates,male,60plus,10.3984640589233
923,1985,Estimates,female,65plus,13.1800451324974
923,1985,Estimates,male,65plus,6.71275075135335
923,1985,Estimates,female,70plus,9.73619479016938
923,1985,Estimates,male,70plus,4.65209433182101
923,1985,Estimates,female,75plus,5.52874495732377
923,1985,Estimates,male,75plus,2.38495853280927
923,1985,Estimates,female,80plus,2.51950218650767
923,1985,Estimates,male,80plus,0.937036992014719
923,1990,Estimates,female,total,100
923,1990,Estimates,male,total,100
923,1990,Estimates,female,0_1,2.68465292252285
923,1990,Estimates,male,0_1,3.12801267673457
923,1990,Estimates,female,0_4,6.91820741136283
923,1990,Estimates,male,0_4,8.04025208693913
923,1990,Estimates,female,0_14,21.3004179234829
923,1990,Estimates,male,0_14,24.5840642138845
923,1990,Estimates,female,0_17,25.4032987821349
923,1990,Estimates,male,0_17,29.3094862743052
923,1990,Estimates,female,0_19,28.0081488380637
923,1990,Estimates,male,0_19,32.3152437847549
923,1990,Estimates,female,0_24,34.1865523141345
923,1990,Estimates,male,0_24,39.4284334981402
923,1990,Estimates,female,3_4,2.84413418886813
923,1990,Estimates,male,3_4,3.29733136214338
923,1990,Estimates,female,3_5,4.28839592865892
923,1990,Estimates,male,3_5,4.96754556183004
923,1990,Estimates,female,3_6,5.74109320944774
923,1990,Estimates,male,3_6,6.64482701408837
923,1990,Estimates,female,4_5,2.87540786266856
923,1990,Estimates,male,4_5,3.32801442721354
923,1990,Estimates,female,4_6,4.32810514345739
923,1990,Estimates,male,4_6,5.00529587947187
923,1990,Estimates,female,5_10,8.7113024998307
923,1990,Estimates,male,5_10,10.037413153069
923,1990,Estimates,female,5_11,10.1483378050959
923,1990,Estimates,male,5_11,11.6856429158749
923,1990,Estimates,female,5_14,14.3822105121201
923,1990,Estimates,male,5_14,16.5438121269453
923,1990,Estimates,female,6_9,5.82015418008249
923,1990,Estimates,male,6_9,6.7055404578635
923,1990,Estimates,female,6_10,7.26704076003992
923,1990,Estimates,male,6_10,8.36719895338236
923,1990,Estimates,female,6_11,8.70407606530512
923,1990,Estimates,male,6_11,10.0154287161882
923,1990,Estimates,female,6_12,10.1291968893467
923,1990,Estimates,male,6_12,11.6491721085215
923,1990,Estimates,female,7_10,5.81434347925109
923,1990,Estimates,male,7_10,6.68991750112403
923,1990,Estimates,female,7_12,8.67649960855791
923,1990,Estimates,male,7_12,9.97189065626314
923,1990,Estimates,female,11_16,8.42321264924027
923,1990,Estimates,male,11_16,9.67452633992393
923,1990,Estimates,female,11_17,9.77378887094134
923,1990,Estimates,male,11_17,11.231821034297
923,1990,Estimates,female,11_18,11.0938529351903
923,1990,Estimates,male,11_18,12.7548969955424
923,1990,Estimates,female,12_14,4.23387270702415
923,1990,Estimates,male,12_14,4.85816921107043
923,1990,Estimates,female,12_16,6.98617734397507
923,1990,Estimates,male,12_16,8.02629657711805
923,1990,Estimates,female,12_17,8.33675356567614
923,1990,Estimates,male,12_17,9.58359127149116
923,1990,Estimates,female,12_18,9.65681762992507
923,1990,Estimates,male,12_18,11.1066672327365
923,1990,Estimates,female,13_17,6.91163274163452
923,1990,Estimates,male,13_17,7.94984787915793
923,1990,Estimates,female,13_18,8.23169680588345
923,1990,Estimates,male,13_18,9.4729238404033
923,1990,Estimates,female,13_19,9.51648279756336
923,1990,Estimates,male,13_19,10.9556053896077
923,1990,Estimates,female,15plus,78.6995820765172
923,1990,Estimates,male,15plus,75.4159357861155
923,1990,Estimates,female,15_17,4.10288085865199
923,1990,Estimates,male,15_17,4.72542206042074
923,1990,Estimates,female,15_24,12.8861343906516
923,1990,Estimates,male,15_24,14.8443692842557
923,1990,Estimates,female,15_49,46.0961731994745
