global,year,variant,freq,agebroad,totaldeaths
900,2015,medium_variant,5yearly,75_79,32056.112
900,2015,constant_fertility,5yearly,80_84,31796.264
900,2015,high_variant,5yearly,80_84,31796.256
900,2015,low_variant,5yearly,80_84,31796.283
900,2015,medium_variant,5yearly,80_84,31796.275
900,2015,constant_fertility,5yearly,85_89,25399.615
900,2015,high_variant,5yearly,85_89,25399.624
900,2015,low_variant,5yearly,85_89,25399.618
900,2015,medium_variant,5yearly,85_89,25399.617
900,2015,constant_fertility,5yearly,90_94,14830.036
900,2015,high_variant,5yearly,90_94,14830.039
900,2015,low_variant,5yearly,90_94,14830.035
900,2015,medium_variant,5yearly,90_94,14830.035
900,2015,constant_fertility,5yearly,95plus,6151.628
900,2015,high_variant,5yearly,95plus,6151.627
900,2015,low_variant,5yearly,95plus,6151.631
900,2015,medium_variant,5yearly,95plus,6151.633
900,2015,constant_fertility,5yearly,0_14,37683.897
900,2015,constant_mortality,5yearly,0_14,41992.748
900,2015,high_variant,5yearly,0_14,37953.296
900,2015,instant_replacement,5yearly,0_14,28653.796
900,2015,low_variant,5yearly,0_14,34055.508
900,2015,medium_variant,5yearly,0_14,36005.44
900,2015,momentum,5yearly,0_14,33897.442
900,2015,no_change,5yearly,0_14,43947.098
900,2015,zero_migration,5yearly,0_14,36066.891
900,2015,constant_fertility,5yearly,0_19,41004.549
900,2015,constant_mortality,5yearly,0_19,45745.794
900,2015,high_variant,5yearly,0_19,41273.949
900,2015,instant_replacement,5yearly,0_19,31974.466
900,2015,low_variant,5yearly,0_19,37376.166
900,2015,medium_variant,5yearly,0_19,39326.095
900,2015,momentum,5yearly,0_19,37654.954
900,2015,no_change,5yearly,0_19,47700.141
900,2015,zero_migration,5yearly,0_19,39391.425
900,2015,constant_fertility,5yearly,0_24,45418.524
900,2015,constant_mortality,5yearly,0_24,50692.958
900,2015,high_variant,5yearly,0_24,45687.925
900,2015,instant_replacement,5yearly,0_24,36388.467
900,2015,low_variant,5yearly,0_24,41790.145
900,2015,medium_variant,5yearly,0_24,43740.073
900,2015,momentum,5yearly,0_24,42608.171
900,2015,no_change,5yearly,0_24,52647.3
900,2015,zero_migration,5yearly,0_24,43810.649
900,2015,constant_fertility,5yearly,5_14,5697.824
900,2015,constant_mortality,5yearly,5_14,6594.045
900,2015,high_variant,5yearly,5_14,5697.825
900,2015,instant_replacement,5yearly,5_14,5697.868
900,2015,low_variant,5yearly,5_14,5697.832
900,2015,medium_variant,5yearly,5_14,5697.827
900,2015,momentum,5yearly,5_14,6597.702
900,2015,no_change,5yearly,5_14,6594.039
900,2015,zero_migration,5yearly,5_14,5701.069
900,2015,constant_fertility,5yearly,15plus,255979.045
900,2015,constant_mortality,5yearly,15plus,271264.16
900,2015,high_variant,5yearly,15plus,255979.04
900,2015,instant_replacement,5yearly,15plus,255979.744
900,2015,low_variant,5yearly,15plus,255979.222
900,2015,medium_variant,5yearly,15plus,255979.126
900,2015,momentum,5yearly,15plus,271374.762
900,2015,no_change,5yearly,15plus,271264.05
900,2015,zero_migration,5yearly,15plus,256081.887
900,2015,constant_fertility,5yearly,15_24,7734.627
900,2015,constant_mortality,5yearly,15_24,8700.21
900,2015,high_variant,5yearly,15_24,7734.629
900,2015,instant_replacement,5yearly,15_24,7734.671
900,2015,low_variant,5yearly,15_24,7734.637
900,2015,medium_variant,5yearly,15_24,7734.633
900,2015,momentum,5yearly,15_24,8710.729
900,2015,no_change,5yearly,15_24,8700.202
900,2015,zero_migration,5yearly,15_24,7743.758
900,2015,constant_fertility,5yearly,15_49,41080.337
900,2015,constant_mortality,5yearly,15_49,45758.387
900,2015,high_variant,5yearly,15_49,41080.342
900,2015,instant_replacement,5yearly,15_49,41080.534
900,2015,low_variant,5yearly,15_49,41080.391
900,2015,medium_variant,5yearly,15_49,41080.37
900,2015,momentum,5yearly,15_49,45796.247
900,2015,no_change,5yearly,15_49,45758.355
900,2015,zero_migration,5yearly,15_49,41114.006
900,2015,constant_fertility,5yearly,15_59,69245.599
900,2015,constant_mortality,5yearly,15_59,75858.957
900,2015,high_variant,5yearly,15_59,69245.596
900,2015,instant_replacement,5yearly,15_59,69245.886
900,2015,low_variant,5yearly,15_59,69245.681
900,2015,medium_variant,5yearly,15_59,69245.641
900,2015,momentum,5yearly,15_59,75910.361
900,2015,no_change,5yearly,15_59,75858.908
900,2015,zero_migration,5yearly,15_59,69292.039
900,2015,constant_fertility,5yearly,15_64,90428.91
900,2015,constant_mortality,5yearly,15_64,98362.98
900,2015,high_variant,5yearly,15_64,90428.904
900,2015,instant_replacement,5yearly,15_64,90429.256
900,2015,low_variant,5yearly,15_64,90429.012
900,2015,medium_variant,5yearly,15_64,90428.956
900,2015,momentum,5yearly,15_64,98427.14
900,2015,no_change,5yearly,15_64,98362.925
900,2015,zero_migration,5yearly,15_64,90487.355
900,2015,constant_fertility,5yearly,20plus,252658.393
900,2015,constant_mortality,5yearly,20plus,267511.114
900,2015,high_variant,5yearly,20plus,252658.387
900,2015,instant_replacement,5yearly,20plus,252659.074
900,2015,low_variant,5yearly,20plus,252658.564
900,2015,medium_variant,5yearly,20plus,252658.471
900,2015,momentum,5yearly,20plus,267617.25
900,2015,no_change,5yearly,20plus,267511.007
900,2015,zero_migration,5yearly,20plus,252757.353
900,2015,constant_fertility,5yearly,20_64,87108.258
900,2015,constant_mortality,5yearly,20_64,94609.934
900,2015,high_variant,5yearly,20_64,87108.251
900,2015,instant_replacement,5yearly,20_64,87108.586
900,2015,low_variant,5yearly,20_64,87108.354
900,2015,medium_variant,5yearly,20_64,87108.301
900,2015,momentum,5yearly,20_64,94669.628
900,2015,no_change,5yearly,20_64,94609.882
900,2015,zero_migration,5yearly,20_64,87162.821
900,2015,constant_fertility,5yearly,20_69,113261.051
900,2015,constant_mortality,5yearly,20_69,122325.303
900,2015,high_variant,5yearly,20_69,113261.041
900,2015,instant_replacement,5yearly,20_69,113261.441
900,2015,low_variant,5yearly,20_69,113261.169
900,2015,medium_variant,5yearly,20_69,113261.107
900,2015,momentum,5yearly,20_69,122398.86
900,2015,no_change,5yearly,20_69,122325.244
900,2015,zero_migration,5yearly,20_69,113328.701
900,2015,constant_fertility,5yearly,25plus,248244.418
900,2015,constant_mortality,5yearly,25plus,262563.95
900,2015,high_variant,5yearly,25plus,248244.411
900,2015,instant_replacement,5yearly,25plus,248245.073
900,2015,low_variant,5yearly,25plus,248244.585
900,2015,medium_variant,5yearly,25plus,248244.493
900,2015,momentum,5yearly,25plus,262664.033
900,2015,no_change,5yearly,25plus,262563.848
900,2015,zero_migration,5yearly,25plus,248338.129
900,2015,constant_fertility,5yearly,25_69,108847.076
900,2015,constant_mortality,5yearly,25_69,117378.139
900,2015,high_variant,5yearly,25_69,108847.065
900,2015,instant_replacement,5yearly,25_69,108847.44
900,2015,low_variant,5yearly,25_69,108847.19
900,2015,medium_variant,5yearly,25_69,108847.129
900,2015,momentum,5yearly,25_69,117445.643
900,2015,no_change,5yearly,25_69,117378.085
900,2015,zero_migration,5yearly,25_69,108909.477
900,2015,constant_fertility,5yearly,40plus,231479.299
900,2015,constant_mortality,5yearly,40plus,243642.873
900,2015,high_variant,5yearly,40plus,231479.293
900,2015,instant_replacement,5yearly,40plus,231479.87
900,2015,low_variant,5yearly,40plus,231479.445
900,2015,medium_variant,5yearly,40plus,231479.361
900,2015,momentum,5yearly,40plus,243724.373
900,2015,no_change,5yearly,40plus,243642.784
900,2015,zero_migration,5yearly,40plus,231556.442
900,2015,constant_fertility,5yearly,50plus,214898.708
900,2015,constant_mortality,5yearly,50plus,225505.773
900,2015,high_variant,5yearly,50plus,214898.698
900,2015,instant_replacement,5yearly,50plus,214899.21
900,2015,low_variant,5yearly,50plus,214898.831
900,2015,medium_variant,5yearly,50plus,214898.756
900,2015,momentum,5yearly,50plus,225578.515
900,2015,no_change,5yearly,50plus,225505.695
900,2015,zero_migration,5yearly,50plus,214967.881
900,2015,constant_fertility,5yearly,60plus,186733.446
900,2015,constant_mortality,5yearly,60plus,195405.203
900,2015,high_variant,5yearly,60plus,186733.444
900,2015,instant_replacement,5yearly,60plus,186733.858
900,2015,low_variant,5yearly,60plus,186733.541
900,2015,medium_variant,5yearly,60plus,186733.485
900,2015,momentum,5yearly,60plus,195464.401
900,2015,no_change,5yearly,60plus,195405.142
900,2015,zero_migration,5yearly,60plus,186789.848
900,2015,constant_fertility,5yearly,65plus,165550.135
900,2015,constant_mortality,5yearly,65plus,172901.18
900,2015,high_variant,5yearly,65plus,165550.136
900,2015,instant_replacement,5yearly,65plus,165550.488
900,2015,low_variant,5yearly,65plus,165550.21
900,2015,medium_variant,5yearly,65plus,165550.17
900,2015,momentum,5yearly,65plus,172947.622
900,2015,no_change,5yearly,65plus,172901.125
900,2015,zero_migration,5yearly,65plus,165594.532
900,2015,constant_fertility,5yearly,70plus,139397.342
900,2015,constant_mortality,5yearly,70plus,145185.811
900,2015,high_variant,5yearly,70plus,139397.346
900,2015,instant_replacement,5yearly,70plus,139397.633
900,2015,low_variant,5yearly,70plus,139397.395
900,2015,medium_variant,5yearly,70plus,139397.364
900,2015,momentum,5yearly,70plus,145218.39
900,2015,no_change,5yearly,70plus,145185.763
900,2015,zero_migration,5yearly,70plus,139428.652
900,2015,constant_fertility,5yearly,80plus,78177.543
900,2015,constant_mortality,5yearly,80plus,80727.116
900,2015,high_variant,5yearly,80plus,78177.546
900,2015,instant_replacement,5yearly,80plus,78177.694
900,2015,low_variant,5yearly,80plus,78177.567
900,2015,medium_variant,5yearly,80plus,78177.56
900,2015,momentum,5yearly,80plus,80742.499
900,2015,no_change,5yearly,80plus,80727.098
900,2015,zero_migration,5yearly,80plus,78192.266
900,2015,constant_fertility,5yearly,90plus,20981.664
900,2015,constant_mortality,5yearly,90plus,21319.111
900,2015,high_variant,5yearly,90plus,20981.666
900,2015,instant_replacement,5yearly,90plus,20981.693
900,2015,low_variant,5yearly,90plus,20981.666
900,2015,medium_variant,5yearly,90plus,20981.668
900,2015,momentum,5yearly,90plus,21324.046
900,2015,no_change,5yearly,90plus,21319.107
900,2015,zero_migration,5yearly,90plus,20986.409
900,2020,constant_fertility,5yearly,0_4,30441.401
900,2020,constant_mortality,5yearly,0_4,36396.394
900,2020,high_variant,5yearly,0_4,30218.439
900,2020,instant_replacement,5yearly,0_4,19096.631
900,2020,low_variant,5yearly,0_4,23834.013
900,2020,medium_variant,5yearly,0_4,27026.595
900,2020,momentum,5yearly,0_4,26721.198
900,2020,no_change,5yearly,0_4,40990.168
900,2020,zero_migration,5yearly,0_4,27154.193
900,2020,constant_fertility,5yearly,5_9,2871.552
900,2020,high_variant,5yearly,5_9,2871.549
900,2020,low_variant,5yearly,5_9,2697.083
900,2020,medium_variant,5yearly,5_9,2784.378
900,2020,constant_fertility,5yearly,10_14,2457.06
900,2020,high_variant,5yearly,10_14,2457.06
900,2020,low_variant,5yearly,10_14,2457.066
900,2020,medium_variant,5yearly,10_14,2457.061
900,2020,constant_fertility,5yearly,15_19,3134.155
900,2020,high_variant,5yearly,15_19,3134.155
900,2020,low_variant,5yearly,15_19,3134.163
900,2020,medium_variant,5yearly,15_19,3134.16
900,2020,constant_fertility,5yearly,20_24,4156.58
900,2020,high_variant,5yearly,20_24,4156.584
900,2020,low_variant,5yearly,20_24,4156.599
900,2020,medium_variant,5yearly,20_24,4156.591
900,2020,constant_fertility,5yearly,25_29,4648.874
900,2020,high_variant,5yearly,25_29,4648.88
900,2020,low_variant,5yearly,25_29,4648.893
900,2020,medium_variant,5yearly,25_29,4648.886
900,2020,constant_fertility,5yearly,30_34,5319.926
900,2020,high_variant,5yearly,30_34,5319.928
900,2020,low_variant,5yearly,30_34,5319.943
900,2020,medium_variant,5yearly,30_34,5319.939
900,2020,constant_fertility,5yearly,35_39,6277.71
900,2020,high_variant,5yearly,35_39,6277.715
900,2020,low_variant,5yearly,35_39,6277.735
900,2020,medium_variant,5yearly,35_39,6277.722
900,2020,constant_fertility,5yearly,40_44,7378.013
900,2020,high_variant,5yearly,40_44,7378.008
900,2020,low_variant,5yearly,40_44,7378.035
900,2020,medium_variant,5yearly,40_44,7378.026
900,2020,constant_fertility,5yearly,45_49,9311.083
900,2020,high_variant,5yearly,45_49,9311.075
900,2020,low_variant,5yearly,45_49,9311.104
900,2020,medium_variant,5yearly,45_49,9311.09
900,2020,constant_fertility,5yearly,50_54,12437.209
900,2020,high_variant,5yearly,50_54,12437.207
900,2020,low_variant,5yearly,50_54,12437.237
900,2020,medium_variant,5yearly,50_54,12437.223
900,2020,constant_fertility,5yearly,55_59,16877.96
900,2020,high_variant,5yearly,55_59,16877.952
900,2020,low_variant,5yearly,55_59,16877.992
900,2020,medium_variant,5yearly,55_59,16877.967
900,2020,constant_fertility,5yearly,60_64,22513.453
900,2020,high_variant,5yearly,60_64,22513.446
900,2020,low_variant,5yearly,60_64,22513.499
900,2020,medium_variant,5yearly,60_64,22513.474
900,2020,constant_fertility,5yearly,65_69,29270.066
900,2020,high_variant,5yearly,65_69,29270.073
900,2020,low_variant,5yearly,65_69,29270.13
900,2020,medium_variant,5yearly,65_69,29270.094
900,2020,constant_fertility,5yearly,70_74,34481.249
900,2020,high_variant,5yearly,70_74,34481.243
900,2020,low_variant,5yearly,70_74,34481.296
900,2020,medium_variant,5yearly,70_74,34481.268
900,2020,constant_fertility,5yearly,75_79,35032.499
900,2020,high_variant,5yearly,75_79,35032.496
900,2020,low_variant,5yearly,75_79,35032.544
900,2020,medium_variant,5yearly,75_79,35032.519
900,2020,constant_fertility,5yearly,80_84,33953.468
900,2020,high_variant,5yearly,80_84,33953.457
900,2020,low_variant,5yearly,80_84,33953.515
900,2020,medium_variant,5yearly,80_84,33953.479
900,2020,constant_fertility,5yearly,85_89,28515.317
900,2020,high_variant,5yearly,85_89,28515.31
900,2020,low_variant,5yearly,85_89,28515.348
900,2020,medium_variant,5yearly,85_89,28515.342
900,2020,constant_fertility,5yearly,90_94,17455.825
900,2020,high_variant,5yearly,90_94,17455.825
900,2020,low_variant,5yearly,90_94,17455.835
900,2020,medium_variant,5yearly,90_94,17455.832
900,2020,constant_fertility,5yearly,95plus,8169.306
900,2020,high_variant,5yearly,95plus,8169.308
900,2020,low_variant,5yearly,95plus,8169.312
900,2020,medium_variant,5yearly,95plus,8169.309
900,2020,constant_fertility,5yearly,0_14,35770.013
900,2020,constant_mortality,5yearly,0_14,43440.075
900,2020,high_variant,5yearly,0_14,35547.048
900,2020,instant_replacement,5yearly,0_14,23859.457
900,2020,low_variant,5yearly,0_14,28988.162
900,2020,medium_variant,5yearly,0_14,32268.034
900,2020,momentum,5yearly,0_14,33170.145
900,2020,no_change,5yearly,0_14,48148.498
900,2020,zero_migration,5yearly,0_14,32404.567
900,2020,constant_fertility,5yearly,0_19,38904.168
900,2020,constant_mortality,5yearly,0_19,47475.795
900,2020,high_variant,5yearly,0_19,38681.203
900,2020,instant_replacement,5yearly,0_19,26993.606
900,2020,low_variant,5yearly,0_19,32122.325
900,2020,medium_variant,5yearly,0_19,35402.194
900,2020,momentum,5yearly,0_19,37215.173
900,2020,no_change,5yearly,0_19,52184.22
900,2020,zero_migration,5yearly,0_19,35545.723
900,2020,constant_fertility,5yearly,0_24,43060.748
900,2020,constant_mortality,5yearly,0_24,52728.011
900,2020,high_variant,5yearly,0_24,42837.787
900,2020,instant_replacement,5yearly,0_24,31150.187
900,2020,low_variant,5yearly,0_24,36278.924
900,2020,medium_variant,5yearly,0_24,39558.785
900,2020,momentum,5yearly,0_24,42483.045
900,2020,no_change,5yearly,0_24,57436.436
900,2020,zero_migration,5yearly,0_24,39713.231
900,2020,constant_fertility,5yearly,5_14,5328.612
900,2020,constant_mortality,5yearly,5_14,7043.681
900,2020,high_variant,5yearly,5_14,5328.609
900,2020,instant_replacement,5yearly,5_14,4762.826
900,2020,low_variant,5yearly,5_14,5154.149
900,2020,medium_variant,5yearly,5_14,5241.439
900,2020,momentum,5yearly,5_14,6448.947
900,2020,no_change,5yearly,5_14,7158.33
900,2020,zero_migration,5yearly,5_14,5250.374
900,2020,constant_fertility,5yearly,15plus,278932.693
900,2020,constant_mortality,5yearly,15plus,308312.579
900,2020,high_variant,5yearly,15plus,278932.662
900,2020,instant_replacement,5yearly,15plus,278933.032
900,2020,low_variant,5yearly,15plus,278933.18
900,2020,medium_variant,5yearly,15plus,278932.921
900,2020,momentum,5yearly,15plus,308612.967
900,2020,no_change,5yearly,15plus,308312.351
900,2020,zero_migration,5yearly,15plus,279192.898
900,2020,constant_fertility,5yearly,15_24,7290.735
900,2020,constant_mortality,5yearly,15_24,9287.936
900,2020,high_variant,5yearly,15_24,7290.739
900,2020,instant_replacement,5yearly,15_24,7290.73
900,2020,low_variant,5yearly,15_24,7290.762
900,2020,medium_variant,5yearly,15_24,7290.751
900,2020,momentum,5yearly,15_24,9312.9
900,2020,no_change,5yearly,15_24,9287.938
900,2020,zero_migration,5yearly,15_24,7308.664
900,2020,constant_fertility,5yearly,15_49,40226.341
900,2020,constant_mortality,5yearly,15_49,49320.94
900,2020,high_variant,5yearly,15_49,40226.345
900,2020,instant_replacement,5yearly,15_49,40226.347
900,2020,low_variant,5yearly,15_49,40226.472
900,2020,medium_variant,5yearly,15_49,40226.414
900,2020,momentum,5yearly,15_49,49427.833
900,2020,no_change,5yearly,15_49,49320.896
900,2020,zero_migration,5yearly,15_49,40308.128
900,2020,constant_fertility,5yearly,15_59,69541.51
900,2020,constant_mortality,5yearly,15_59,82534.933
900,2020,high_variant,5yearly,15_59,69541.504
900,2020,instant_replacement,5yearly,15_59,69541.553
900,2020,low_variant,5yearly,15_59,69541.701
900,2020,medium_variant,5yearly,15_59,69541.604
900,2020,momentum,5yearly,15_59,82679.527
900,2020,no_change,5yearly,15_59,82534.866
900,2020,zero_migration,5yearly,15_59,69657.38
900,2020,constant_fertility,5yearly,15_64,92054.963
900,2020,constant_mortality,5yearly,15_64,107784.292
900,2020,high_variant,5yearly,15_64,92054.95
900,2020,instant_replacement,5yearly,15_64,92055.047
900,2020,low_variant,5yearly,15_64,92055.2
900,2020,medium_variant,5yearly,15_64,92055.078
900,2020,momentum,5yearly,15_64,107963.297
900,2020,no_change,5yearly,15_64,107784.205
900,2020,zero_migration,5yearly,15_64,92201.829
900,2020,constant_fertility,5yearly,20plus,275798.538
900,2020,constant_mortality,5yearly,20plus,304276.859
900,2020,high_variant,5yearly,20plus,275798.507
900,2020,instant_replacement,5yearly,20plus,275798.883
900,2020,low_variant,5yearly,20plus,275799.017
900,2020,medium_variant,5yearly,20plus,275798.761
900,2020,momentum,5yearly,20plus,304567.939
900,2020,no_change,5yearly,20plus,304276.629
900,2020,zero_migration,5yearly,20plus,276051.742
900,2020,constant_fertility,5yearly,20_64,88920.808
900,2020,constant_mortality,5yearly,20_64,103748.572
900,2020,high_variant,5yearly,20_64,88920.795
900,2020,instant_replacement,5yearly,20_64,88920.898
900,2020,low_variant,5yearly,20_64,88921.037
900,2020,medium_variant,5yearly,20_64,88920.918
900,2020,momentum,5yearly,20_64,103918.269
900,2020,no_change,5yearly,20_64,103748.483
900,2020,zero_migration,5yearly,20_64,89060.673
900,2020,constant_fertility,5yearly,20_69,118190.874
900,2020,constant_mortality,5yearly,20_69,136395.621
900,2020,high_variant,5yearly,20_69,118190.868
900,2020,instant_replacement,5yearly,20_69,118191.017
900,2020,low_variant,5yearly,20_69,118191.167
900,2020,medium_variant,5yearly,20_69,118191.012
900,2020,momentum,5yearly,20_69,136609.218
