country,year,variant,gender,agebroad,population
862,2090,low variant,female,25_69,7465.068
862,2090,low variant,male,25_69,7666.811
862,2090,medium variant,female,25_69,11149.436
862,2090,medium variant,male,25_69,11474.13
862,2090,no change,female,25_69,14414.38
862,2090,no change,male,25_69,13827.202
862,2090,zero-migration,female,25_69,11334.533
862,2090,zero-migration,male,25_69,11668.072
862,2090,constant-fertility,female,50plus,11215.667
862,2090,constant-fertility,male,50plus,10481.268
862,2090,constant-mortality,female,50plus,8160.757
862,2090,constant-mortality,male,50plus,6627.564
862,2090,high variant,female,50plus,11611.75
862,2090,high variant,male,50plus,10879.693
862,2090,instant-replacement,female,50plus,10151.719
862,2090,instant-replacement,male,50plus,9405.647
862,2090,low variant,female,50plus,8797.183
862,2090,low variant,male,50plus,8026.106
862,2090,medium variant,female,50plus,10189.64
862,2090,medium variant,male,50plus,9437.637
862,2090,no change,female,50plus,9115.877
862,2090,no change,male,50plus,7506.207
862,2090,zero-migration,female,50plus,10330.143
862,2090,zero-migration,male,50plus,9569.532
862,2090,constant-fertility,female,60plus,8031.899
862,2090,constant-fertility,male,60plus,7210.534
862,2090,constant-mortality,female,60plus,5706.736
862,2090,constant-mortality,male,60plus,4315.164
862,2090,high variant,female,60plus,8313.99
862,2090,high variant,male,60plus,7491.954
862,2090,instant-replacement,female,60plus,7472.429
862,2090,instant-replacement,male,60plus,6653.298
862,2090,low variant,female,60plus,6931.415
862,2090,low variant,male,60plus,6109.635
862,2090,medium variant,female,60plus,7622.707
862,2090,medium variant,male,60plus,6800.796
862,2090,no change,female,60plus,6071.67
862,2090,no change,male,60plus,4636.862
862,2090,zero-migration,female,60plus,7720.936
862,2090,zero-migration,male,60plus,6889.368
862,2090,constant-fertility,female,65plus,6531.28
862,2090,constant-fertility,male,65plus,5690.701
862,2090,constant-mortality,female,65plus,4512.093
862,2090,constant-mortality,male,65plus,3233.157
862,2090,high variant,female,65plus,6703.701
862,2090,high variant,male,65plus,5861.053
862,2090,instant-replacement,female,65plus,6173.094
862,2090,instant-replacement,male,65plus,5337.312
862,2090,low variant,female,65plus,5950.344
862,2090,low variant,male,65plus,5115.966
862,2090,medium variant,female,65plus,6327.025
862,2090,medium variant,male,65plus,5488.511
862,2090,no change,female,65plus,4688.052
862,2090,no change,male,65plus,3383.679
862,2090,zero-migration,female,65plus,6404.637
862,2090,zero-migration,male,65plus,5556.307
862,2090,constant-fertility,female,70plus,5108.215
862,2090,constant-fertility,male,70plus,4272.034
862,2090,constant-mortality,female,70plus,3379.144
862,2090,constant-mortality,male,70plus,2249.017
862,2090,high variant,female,70plus,5179.366
862,2090,high variant,male,70plus,4341.426
862,2090,instant-replacement,female,70plus,4937.759
862,2090,instant-replacement,male,70plus,4105.803
862,2090,low variant,female,70plus,4904.138
862,2090,low variant,male,70plus,4073.015
862,2090,medium variant,female,70plus,5041.754
862,2090,medium variant,male,70plus,4207.222
862,2090,no change,female,70plus,3433.63
862,2090,no change,male,70plus,2293.998
862,2090,zero-migration,female,70plus,5100.807
862,2090,zero-migration,male,70plus,4256.437
862,2090,constant-fertility,female,75plus,3798.628
862,2090,constant-fertility,male,75plus,2995.258
862,2090,constant-mortality,female,75plus,2360.058
862,2090,constant-mortality,male,75plus,1408.08
862,2090,high variant,female,75plus,3798.628
862,2090,high variant,male,75plus,2995.258
862,2090,instant-replacement,female,75plus,3798.628
862,2090,instant-replacement,male,75plus,2995.258
862,2090,low variant,female,75plus,3798.628
862,2090,low variant,male,75plus,2995.258
862,2090,medium variant,female,75plus,3798.628
862,2090,medium variant,male,75plus,2995.258
862,2090,no change,female,75plus,2360.058
862,2090,no change,male,75plus,1408.08
862,2090,zero-migration,female,75plus,3842.743
862,2090,zero-migration,male,75plus,3029.521
862,2090,constant-fertility,female,80plus,2651.533
862,2090,constant-fertility,male,80plus,1916.341
862,2090,constant-mortality,female,80plus,1510.227
862,2090,constant-mortality,male,80plus,763.917
862,2090,high variant,female,80plus,2651.533
862,2090,high variant,male,80plus,1916.341
862,2090,instant-replacement,female,80plus,2651.533
862,2090,instant-replacement,male,80plus,1916.341
862,2090,low variant,female,80plus,2651.533
862,2090,low variant,male,80plus,1916.341
862,2090,medium variant,female,80plus,2651.533
862,2090,medium variant,male,80plus,1916.341
862,2090,no change,female,80plus,1510.227
862,2090,no change,male,80plus,763.917
862,2090,zero-migration,female,80plus,2682.879
862,2090,zero-migration,male,80plus,1938.071
862,2090,constant-fertility,female,85plus,1668.554
862,2090,constant-fertility,male,85plus,1051.184
862,2090,constant-mortality,female,85plus,867.953
862,2090,constant-mortality,male,85plus,343.812
862,2090,high variant,female,85plus,1668.554
862,2090,high variant,male,85plus,1051.184
862,2090,instant-replacement,female,85plus,1668.554
862,2090,instant-replacement,male,85plus,1051.184
862,2090,low variant,female,85plus,1668.554
862,2090,low variant,male,85plus,1051.184
862,2090,medium variant,female,85plus,1668.554
862,2090,medium variant,male,85plus,1051.184
862,2090,no change,female,85plus,867.953
862,2090,no change,male,85plus,343.812
862,2090,zero-migration,female,85plus,1687.874
862,2090,zero-migration,male,85plus,1062.511
862,2090,constant-fertility,female,90plus,907.66
862,2090,constant-fertility,male,90plus,459.575
862,2090,constant-mortality,female,90plus,434.49
862,2090,constant-mortality,male,90plus,121.221
862,2090,high variant,female,90plus,907.66
862,2090,high variant,male,90plus,459.575
862,2090,instant-replacement,female,90plus,907.66
862,2090,instant-replacement,male,90plus,459.575
862,2090,low variant,female,90plus,907.66
862,2090,low variant,male,90plus,459.575
862,2090,medium variant,female,90plus,907.66
862,2090,medium variant,male,90plus,459.575
862,2090,no change,female,90plus,434.49
862,2090,no change,male,90plus,121.221
862,2090,zero-migration,female,90plus,917.48
862,2090,zero-migration,male,90plus,464.073
862,2095,constant-fertility,female,total,31630.104
862,2095,constant-fertility,male,total,31855.231
862,2095,constant-mortality,female,total,18773.148
862,2095,constant-mortality,male,total,17355.88
862,2095,high variant,female,total,31426.682
862,2095,high variant,male,total,31620.111
862,2095,instant-replacement,female,total,23839.68
862,2095,instant-replacement,male,total,23752.49
862,2095,low variant,female,total,13991.998
862,2095,low variant,male,total,13501.08
862,2095,medium variant,female,total,21316.387
862,2095,medium variant,male,total,21102.339
862,2095,no change,female,total,28669.031
862,2095,no change,male,total,27313.808
862,2095,zero-migration,female,total,21658.106
862,2095,zero-migration,male,total,21451.661
862,2095,medium variant,female,0_1,397.198
862,2095,medium variant,male,0_1,416.884
862,2095,constant-fertility,female,0_4,2271.647
862,2095,constant-fertility,male,0_4,2383.954
862,2095,constant-mortality,female,0_4,963.524
862,2095,constant-mortality,male,0_4,1007.656
862,2095,high variant,female,0_4,2097.817
862,2095,high variant,male,0_4,2201.524
862,2095,instant-replacement,female,0_4,1362.927
862,2095,instant-replacement,male,0_4,1430.277
862,2095,low variant,female,0_4,382.471
862,2095,low variant,male,0_4,401.313
862,2095,medium variant,female,0_4,1000.272
862,2095,medium variant,male,0_4,1049.679
862,2095,no change,female,0_4,2186.581
862,2095,no change,male,0_4,2286.832
862,2095,zero-migration,female,0_4,1017.823
862,2095,zero-migration,male,0_4,1068.177
862,2095,constant-fertility,female,0_14,6623.02
862,2095,constant-fertility,male,0_14,6949.115
862,2095,constant-mortality,female,0_14,2963.396
862,2095,constant-mortality,male,0_14,3095.865
862,2095,high variant,female,0_14,6193.51
862,2095,high variant,male,0_14,6498.366
862,2095,instant-replacement,female,0_14,4079.737
862,2095,instant-replacement,male,0_14,4280.084
862,2095,low variant,female,0_14,1239.752
862,2095,low variant,male,0_14,1299.682
862,2095,medium variant,female,0_14,3069.715
862,2095,medium variant,male,0_14,3220.123
862,2095,no change,female,0_14,6388.942
862,2095,no change,male,0_14,6676.245
862,2095,zero-migration,female,0_14,3121.985
862,2095,zero-migration,male,0_14,3276.339
862,2095,medium variant,female,0_17,3708.868
862,2095,medium variant,male,0_17,3890.142
862,2095,constant-fertility,female,0_19,8705.671
862,2095,constant-fertility,male,0_19,9132.886
862,2095,constant-mortality,female,0_19,4000.551
862,2095,constant-mortality,male,0_19,4172.474
862,2095,high variant,female,0_19,8179.767
862,2095,high variant,male,0_19,8581.015
862,2095,instant-replacement,female,0_19,5437.168
862,2095,instant-replacement,male,0_19,5703.07
862,2095,low variant,female,0_19,1722.797
862,2095,low variant,male,0_19,1805.398
862,2095,medium variant,female,0_19,4139.686
862,2095,medium variant,male,0_19,4341.55
862,2095,no change,female,0_19,8406.629
862,2095,no change,male,0_19,8771.655
862,2095,zero-migration,female,0_19,4209.802
862,2095,zero-migration,male,0_19,4417.505
862,2095,constant-fertility,female,0_24,10727.113
862,2095,constant-fertility,male,0_24,11249.699
862,2095,constant-mortality,female,0_24,5061.172
862,2095,constant-mortality,male,0_24,5258.042
862,2095,high variant,female,0_24,10121.166
862,2095,high variant,male,0_24,10613.967
862,2095,instant-replacement,female,0_24,6797.52
862,2095,instant-replacement,male,0_24,7127.254
862,2095,low variant,female,0_24,2244.774
862,2095,low variant,male,0_24,2351.207
862,2095,medium variant,female,0_24,5232.679
862,2095,medium variant,male,0_24,5485.615
862,2095,no change,female,0_24,10367.27
862,2095,no change,male,0_24,10779.334
862,2095,zero-migration,female,0_24,5321.386
862,2095,zero-migration,male,0_24,5582.121
862,2095,medium variant,female,3_4,402.998
862,2095,medium variant,male,3_4,422.839
862,2095,medium variant,female,3_5,605.886
862,2095,medium variant,male,3_5,635.691
862,2095,medium variant,female,3_6,809.682
862,2095,medium variant,male,3_6,849.482
862,2095,medium variant,female,4_5,404.855
862,2095,medium variant,male,4_5,424.754
862,2095,medium variant,female,4_6,608.651
862,2095,medium variant,male,4_6,638.545
862,2095,medium variant,female,5_10,1230.826
862,2095,medium variant,male,5_10,1291.071
862,2095,medium variant,female,5_11,1439.076
862,2095,medium variant,male,5_11,1509.464
862,2095,constant-fertility,female,5_14,4351.373
862,2095,constant-fertility,male,5_14,4565.161
862,2095,constant-mortality,female,5_14,1999.872
862,2095,constant-mortality,male,5_14,2088.209
862,2095,high variant,female,5_14,4095.693
862,2095,high variant,male,5_14,4296.842
862,2095,instant-replacement,female,5_14,2716.81
862,2095,instant-replacement,male,5_14,2849.807
862,2095,low variant,female,5_14,857.281
862,2095,low variant,male,5_14,898.369
862,2095,medium variant,female,5_14,2069.443
862,2095,medium variant,male,5_14,2170.444
862,2095,no change,female,5_14,4202.361
862,2095,no change,male,5_14,4389.413
862,2095,zero-migration,female,5_14,2104.162
862,2095,zero-migration,male,5_14,2208.162
862,2095,medium variant,female,6_9,820.567
862,2095,medium variant,male,6_9,860.731
862,2095,medium variant,female,6_10,1027.938
862,2095,medium variant,male,6_10,1078.219
862,2095,medium variant,female,6_11,1236.188
862,2095,medium variant,male,6_11,1296.612
862,2095,medium variant,female,6_12,1445.345
862,2095,medium variant,male,6_12,1515.941
862,2095,medium variant,female,7_10,824.142
862,2095,medium variant,male,7_10,864.428
862,2095,medium variant,female,7_12,1241.549
862,2095,medium variant,male,7_12,1302.15
862,2095,medium variant,female,11_16,1263.75
862,2095,medium variant,male,11_16,1325.065
862,2095,medium variant,female,11_17,1477.77
862,2095,medium variant,male,11_17,1549.392
862,2095,medium variant,female,11_18,1692.723
862,2095,medium variant,male,11_18,1774.648
862,2095,medium variant,female,12_14,630.367
862,2095,medium variant,male,12_14,660.98
862,2095,medium variant,female,12_16,1055.5
862,2095,medium variant,male,12_16,1106.672
862,2095,medium variant,female,12_17,1269.52
862,2095,medium variant,male,12_17,1330.999
862,2095,medium variant,female,12_18,1484.473
862,2095,medium variant,male,12_18,1556.255
862,2095,medium variant,female,13_17,1060.363
862,2095,medium variant,male,13_17,1111.67
862,2095,medium variant,female,13_18,1275.316
862,2095,medium variant,male,13_18,1336.926
862,2095,medium variant,female,13_19,1491.181
862,2095,medium variant,male,13_19,1563.078
862,2095,constant-fertility,female,15plus,25007.084
862,2095,constant-fertility,male,15plus,24906.116
862,2095,constant-mortality,female,15plus,15809.752
862,2095,constant-mortality,male,15plus,14260.015
862,2095,high variant,female,15plus,25233.172
862,2095,high variant,male,15plus,25121.745
862,2095,instant-replacement,female,15plus,19759.943
862,2095,instant-replacement,male,15plus,19472.406
862,2095,low variant,female,15plus,12752.246
862,2095,low variant,male,15plus,12201.398
862,2095,medium variant,female,15plus,18246.672
862,2095,medium variant,male,15plus,17882.216
862,2095,no change,female,15plus,22280.089
862,2095,no change,male,15plus,20637.563
862,2095,zero-migration,female,15plus,18536.121
862,2095,zero-migration,male,15plus,18175.322
862,2095,medium variant,female,15_17,639.153
862,2095,medium variant,male,15_17,670.019
862,2095,constant-fertility,female,15_24,4104.093
862,2095,constant-fertility,male,15_24,4300.584
862,2095,constant-mortality,female,15_24,2097.776
862,2095,constant-mortality,male,15_24,2162.177
862,2095,high variant,female,15_24,3927.656
862,2095,high variant,male,15_24,4115.601
862,2095,instant-replacement,female,15_24,2717.783
862,2095,instant-replacement,male,15_24,2847.17
862,2095,low variant,female,15_24,1005.022
862,2095,low variant,male,15_24,1051.525
862,2095,medium variant,female,15_24,2162.964
862,2095,medium variant,male,15_24,2265.492
862,2095,no change,female,15_24,3978.328
862,2095,no change,male,15_24,4103.089
862,2095,zero-migration,female,15_24,2199.401
862,2095,zero-migration,male,15_24,2305.782
862,2095,constant-fertility,female,15_49,13342.44
862,2095,constant-fertility,male,15_49,13927.888
862,2095,constant-mortality,female,15_49,7767.529
862,2095,constant-mortality,male,15_49,7748.268
862,2095,high variant,female,15_49,13149.807
862,2095,high variant,male,15_49,13725.565
862,2095,instant-replacement,female,15_49,9465.812
862,2095,instant-replacement,male,15_49,9877.786
862,2095,low variant,female,15_49,4281.448
862,2095,low variant,male,15_49,4462.384
862,2095,medium variant,female,15_49,8010.782
862,2095,medium variant,male,15_49,8357.096
862,2095,no change,female,15_49,12934.707
862,2095,no change,male,15_49,12939.523
862,2095,zero-migration,female,15_49,8152.764
862,2095,zero-migration,male,15_49,8510.627
862,2095,constant-fertility,female,15_59,16622.414
862,2095,constant-fertility,male,15_59,17309.5
862,2095,constant-mortality,female,15_59,10160.191
862,2095,constant-mortality,male,15_59,10002.755
862,2095,high variant,female,15_59,16510.275
862,2095,high variant,male,15_59,17190.13
862,2095,instant-replacement,female,15_59,12135.015
862,2095,instant-replacement,male,15_59,12629.552
862,2095,low variant,female,15_59,6023.602
862,2095,low variant,male,15_59,6258.231
862,2095,medium variant,female,15_59,10523.761
862,2095,medium variant,male,15_59,10947.737
862,2095,no change,female,15_59,16057.986
862,2095,no change,male,15_59,15883.386
862,2095,zero-migration,female,15_59,10707.741
862,2095,zero-migration,male,15_59,11144.546
862,2095,constant-fertility,female,15_64,18161.924
862,2095,constant-fertility,male,15_64,18876.867
862,2095,constant-mortality,female,15_64,11326.477
862,2095,constant-mortality,male,15_64,11059.061
862,2095,high variant,female,15_64,18117.479
862,2095,high variant,male,15_64,18826.408
862,2095,instant-replacement,female,15_64,13450.228
862,2095,instant-replacement,male,15_64,13968.58
862,2095,low variant,female,15_64,6966.11
862,2095,low variant,male,15_64,7217.832
862,2095,medium variant,female,15_64,11795.753
862,2095,medium variant,male,15_64,12242.764
862,2095,no change,female,15_64,17469.575
862,2095,no change,male,15_64,17161.894
862,2095,zero-migration,female,15_64,12000.622
862,2095,zero-migration,male,15_64,12460.733
862,2095,medium variant,female,16plus,18034.596
862,2095,medium variant,male,16plus,17659.874
862,2095,medium variant,female,17plus,17821.539
862,2095,medium variant,male,17plus,17436.524
862,2095,medium variant,female,18plus,17607.519
862,2095,medium variant,male,18plus,17212.197
862,2095,medium variant,female,18_23,1303.443
862,2095,medium variant,male,18_23,1364.957
862,2095,constant-fertility,female,20plus,22924.433
862,2095,constant-fertility,male,20plus,22722.345
862,2095,constant-mortality,female,20plus,14772.597
862,2095,constant-mortality,male,20plus,13183.406
862,2095,high variant,female,20plus,23246.915
862,2095,high variant,male,20plus,23039.096
862,2095,instant-replacement,female,20plus,18402.512
862,2095,instant-replacement,male,20plus,18049.42
862,2095,low variant,female,20plus,12269.201
862,2095,low variant,male,20plus,11695.682
862,2095,medium variant,female,20plus,17176.701
862,2095,medium variant,male,20plus,16760.789
862,2095,no change,female,20plus,20262.402
862,2095,no change,male,20plus,18542.153
862,2095,zero-migration,female,20plus,17448.304
862,2095,zero-migration,male,20plus,17034.156
862,2095,constant-fertility,female,20_64,16079.273
862,2095,constant-fertility,male,20_64,16693.096
862,2095,constant-mortality,female,20_64,10289.322
862,2095,constant-mortality,male,20_64,9982.452
862,2095,high variant,female,20_64,16131.222
862,2095,high variant,male,20_64,16743.759
862,2095,instant-replacement,female,20_64,12092.797
862,2095,instant-replacement,male,20_64,12545.594
862,2095,low variant,female,20_64,6483.065
862,2095,low variant,male,20_64,6712.116
862,2095,medium variant,female,20_64,10725.782
862,2095,medium variant,male,20_64,11121.337
862,2095,no change,female,20_64,15451.888
862,2095,no change,male,20_64,15066.484
862,2095,zero-migration,female,20_64,10912.805
862,2095,zero-migration,male,20_64,11319.567
862,2095,constant-fertility,female,20_69,17544.717
862,2095,constant-fertility,male,20_69,18164.416
862,2095,constant-mortality,female,20_69,11395.98
862,2095,constant-mortality,male,20_69,10943.869
862,2095,high variant,female,20_69,17703.766
862,2095,high variant,male,20_69,18322.602
862,2095,instant-replacement,female,20_69,13361.676
862,2095,instant-replacement,male,20_69,13819.574
862,2095,low variant,female,20_69,7441.14
862,2095,low variant,male,20_69,7674.067
862,2095,medium variant,female,20_69,11991.093
862,2095,medium variant,male,20_69,12391.734
862,2095,no change,female,20_69,16733.603
862,2095,no change,male,20_69,16180
862,2095,zero-migration,female,20_69,12198.25
862,2095,zero-migration,male,20_69,12610.077
862,2095,medium variant,female,21plus,16959.916
862,2095,medium variant,male,21plus,16533.736
862,2095,constant-fertility,female,25plus,20902.991
862,2095,constant-fertility,male,25plus,20605.532
862,2095,constant-mortality,female,25plus,13711.976
862,2095,constant-mortality,male,25plus,12097.838
862,2095,high variant,female,25plus,21305.516
862,2095,high variant,male,25plus,21006.144
862,2095,instant-replacement,female,25plus,17042.16
862,2095,instant-replacement,male,25plus,16625.236
862,2095,low variant,female,25plus,11747.224
862,2095,low variant,male,25plus,11149.873
862,2095,medium variant,female,25plus,16083.708
862,2095,medium variant,male,25plus,15616.724
862,2095,no change,female,25plus,18301.761
862,2095,no change,male,25plus,16534.474
862,2095,zero-migration,female,25plus,16336.72
862,2095,zero-migration,male,25plus,15869.54
862,2095,constant-fertility,female,25_49,9238.347
862,2095,constant-fertility,male,25_49,9627.304
862,2095,constant-mortality,female,25_49,5669.753
862,2095,constant-mortality,male,25_49,5586.091
862,2095,high variant,female,25_49,9222.151
862,2095,high variant,male,25_49,9609.964
862,2095,instant-replacement,female,25_49,6748.029
862,2095,instant-replacement,male,25_49,7030.616
862,2095,low variant,female,25_49,3276.426
862,2095,low variant,male,25_49,3410.859
862,2095,medium variant,female,25_49,5847.818
862,2095,medium variant,male,25_49,6091.604
862,2095,no change,female,25_49,8956.379
862,2095,no change,male,25_49,8836.434
862,2095,zero-migration,female,25_49,5953.363
862,2095,zero-migration,male,25_49,6204.845
862,2095,constant-fertility,female,25_64,14057.831
862,2095,constant-fertility,male,25_64,14576.283
862,2095,constant-mortality,female,25_64,9228.701
862,2095,constant-mortality,male,25_64,8896.884
862,2095,high variant,female,25_64,14189.823
862,2095,high variant,male,25_64,14710.807
862,2095,instant-replacement,female,25_64,10732.445
862,2095,instant-replacement,male,25_64,11121.41
862,2095,low variant,female,25_64,5961.088
862,2095,low variant,male,25_64,6166.307
862,2095,medium variant,female,25_64,9632.789
862,2095,medium variant,male,25_64,9977.272
862,2095,no change,female,25_64,13491.247
862,2095,no change,male,25_64,13058.805
862,2095,zero-migration,female,25_64,9801.221
862,2095,zero-migration,male,25_64,10154.951
862,2095,constant-fertility,female,25_69,15523.275
862,2095,constant-fertility,male,25_69,16047.603
862,2095,constant-mortality,female,25_69,10335.359
862,2095,constant-mortality,male,25_69,9858.301
862,2095,high variant,female,25_69,15762.367
862,2095,high variant,male,25_69,16289.65
862,2095,instant-replacement,female,25_69,12001.324
862,2095,instant-replacement,male,25_69,12395.39
862,2095,low variant,female,25_69,6919.163
862,2095,low variant,male,25_69,7128.258
862,2095,medium variant,female,25_69,10898.1
862,2095,medium variant,male,25_69,11247.669
862,2095,no change,female,25_69,14772.962
862,2095,no change,male,25_69,14172.321
862,2095,zero-migration,female,25_69,11086.666
862,2095,zero-migration,male,25_69,11445.461
862,2095,constant-fertility,female,50plus,11664.644
862,2095,constant-fertility,male,50plus,10978.228
862,2095,constant-mortality,female,50plus,8042.223
862,2095,constant-mortality,male,50plus,6511.747
862,2095,high variant,female,50plus,12083.365
862,2095,high variant,male,50plus,11396.18
862,2095,instant-replacement,female,50plus,10294.131
862,2095,instant-replacement,male,50plus,9594.62
862,2095,low variant,female,50plus,8470.798
862,2095,low variant,male,50plus,7739.014
862,2095,medium variant,female,50plus,10235.89
862,2095,medium variant,male,50plus,9525.12
862,2095,no change,female,50plus,9345.382
862,2095,no change,male,50plus,7698.04
862,2095,zero-migration,female,50plus,10383.357
862,2095,zero-migration,male,50plus,9664.695
862,2095,constant-fertility,female,60plus,8384.67
862,2095,constant-fertility,male,60plus,7596.616
862,2095,constant-mortality,female,60plus,5649.561
862,2095,constant-mortality,male,60plus,4257.26
862,2095,high variant,female,60plus,8722.897
862,2095,high variant,male,60plus,7931.615
862,2095,instant-replacement,female,60plus,7624.928
862,2095,instant-replacement,male,60plus,6842.854
862,2095,low variant,female,60plus,6728.644
862,2095,low variant,male,60plus,5943.167
862,2095,medium variant,female,60plus,7722.911
862,2095,medium variant,male,60plus,6934.479
862,2095,no change,female,60plus,6222.103
862,2095,no change,male,60plus,4754.177
862,2095,zero-migration,female,60plus,7828.38
862,2095,zero-migration,male,60plus,7030.776
862,2095,constant-fertility,female,65plus,6845.16
862,2095,constant-fertility,male,65plus,6029.249
862,2095,constant-mortality,female,65plus,4483.275
862,2095,constant-mortality,male,65plus,3200.954
862,2095,high variant,female,65plus,7115.693
862,2095,high variant,male,65plus,6295.337
862,2095,instant-replacement,female,65plus,6309.715
862,2095,instant-replacement,male,65plus,5503.826
862,2095,low variant,female,65plus,5786.136
862,2095,low variant,male,65plus,4983.566
862,2095,medium variant,female,65plus,6450.919
862,2095,medium variant,male,65plus,5639.452
862,2095,no change,female,65plus,4810.514
862,2095,no change,male,65plus,3475.669
862,2095,zero-migration,female,65plus,6535.499
862,2095,zero-migration,male,65plus,5714.589
862,2095,constant-fertility,female,70plus,5379.716
862,2095,constant-fertility,male,70plus,4557.929
862,2095,constant-mortality,female,70plus,3376.617
862,2095,constant-mortality,male,70plus,2239.537
862,2095,high variant,female,70plus,5543.149
862,2095,high variant,male,70plus,4716.494
862,2095,instant-replacement,female,70plus,5040.836
862,2095,instant-replacement,male,70plus,4229.846
862,2095,low variant,female,70plus,4828.061
862,2095,low variant,male,70plus,4021.615
862,2095,medium variant,female,70plus,5185.608
862,2095,medium variant,male,70plus,4369.055
862,2095,no change,female,70plus,3528.799
862,2095,no change,male,70plus,2362.153
862,2095,zero-migration,female,70plus,5250.054
862,2095,zero-migration,male,70plus,4424.079
862,2095,constant-fertility,female,75plus,4014.356
862,2095,constant-fertility,male,75plus,3215.26
862,2095,constant-mortality,female,75plus,2377.605
862,2095,constant-mortality,male,75plus,1414.975
862,2095,high variant,female,75plus,4080.626
862,2095,high variant,male,75plus,3278.273
862,2095,instant-replacement,female,75plus,3855.594
862,2095,instant-replacement,male,75plus,3064.309
862,2095,low variant,female,75plus,3824.279
862,2095,low variant,male,75plus,3034.535
862,2095,medium variant,female,75plus,3952.455
862,2095,medium variant,male,75plus,3156.405
862,2095,no change,female,75plus,2422.675
862,2095,no change,male,75plus,1449.164
862,2095,zero-migration,female,75plus,3999.094
862,2095,zero-migration,male,75plus,3193.843
862,2095,constant-fertility,female,80plus,2794.607
862,2095,constant-fertility,male,80plus,2055.845
862,2095,constant-mortality,female,80plus,1534.648
862,2095,constant-mortality,male,80plus,775.804
862,2095,high variant,female,80plus,2794.607
862,2095,high variant,male,80plus,2055.845
862,2095,instant-replacement,female,80plus,2794.607
862,2095,instant-replacement,male,80plus,2055.845
862,2095,low variant,female,80plus,2794.607
862,2095,low variant,male,80plus,2055.845
862,2095,medium variant,female,80plus,2794.607
862,2095,medium variant,male,80plus,2055.845
862,2095,no change,female,80plus,1534.648
862,2095,no change,male,80plus,775.804
862,2095,zero-migration,female,80plus,2827.333
862,2095,zero-migration,male,80plus,2079.705
862,2095,constant-fertility,female,85plus,1777.432
862,2095,constant-fertility,male,85plus,1147.149
862,2095,constant-mortality,female,85plus,885.42
862,2095,constant-mortality,male,85plus,350.792
862,2095,high variant,female,85plus,1777.432
862,2095,high variant,male,85plus,1147.149
862,2095,instant-replacement,female,85plus,1777.432
862,2095,instant-replacement,male,85plus,1147.149
862,2095,low variant,female,85plus,1777.432
862,2095,low variant,male,85plus,1147.149
862,2095,medium variant,female,85plus,1777.432
862,2095,medium variant,male,85plus,1147.149
862,2095,no change,female,85plus,885.42
862,2095,no change,male,85plus,350.792
862,2095,zero-migration,female,85plus,1798.835
862,2095,zero-migration,male,85plus,1160.453
862,2095,constant-fertility,female,90plus,974.977
862,2095,constant-fertility,male,90plus,510.627
862,2095,constant-mortality,female,90plus,443.028
862,2095,constant-mortality,male,90plus,123.561
862,2095,high variant,female,90plus,974.977
862,2095,high variant,male,90plus,510.627
862,2095,instant-replacement,female,90plus,974.977
862,2095,instant-replacement,male,90plus,510.627
862,2095,low variant,female,90plus,974.977
862,2095,low variant,male,90plus,510.627
862,2095,medium variant,female,90plus,974.977
862,2095,medium variant,male,90plus,510.627
862,2095,no change,female,90plus,443.028
862,2095,no change,male,90plus,123.561
862,2095,zero-migration,female,90plus,986.563
862,2095,zero-migration,male,90plus,516.277
862,2100,constant-fertility,female,total,32680.525
862,2100,constant-fertility,male,total,32980.589
862,2100,constant-mortality,female,total,18334.865
862,2100,constant-mortality,male,total,16926.411
862,2100,high variant,female,total,32251.735
862,2100,high variant,male,total,32503.319
862,2100,instant-replacement,female,total,23971.078
862,2100,instant-replacement,male,total,23932.031
862,2100,low variant,female,total,13172.766
862,2100,low variant,male,total,12702.743
862,2100,medium variant,female,total,21056.6
862,2100,medium variant,male,total,20870.02
862,2100,no change,female,total,29402.289
862,2100,no change,male,total,28014.344
862,2100,zero-migration,female,total,21408.014
862,2100,zero-migration,male,total,21229.482
862,2100,medium variant,female,0_1,390.045
862,2100,medium variant,male,0_1,409.342
862,2100,constant-fertility,female,0_4,2337.497
862,2100,constant-fertility,male,0_4,2452.969
862,2100,constant-mortality,female,0_4,941.017
862,2100,constant-mortality,male,0_4,984.124
862,2100,high variant,female,0_4,2131.708
862,2100,high variant,male,0_4,2237.01
862,2100,instant-replacement,female,0_4,1363.252
862,2100,instant-replacement,male,0_4,1430.567
862,2100,low variant,female,0_4,357.36
862,2100,low variant,male,0_4,374.954
862,2100,medium variant,female,0_4,980.045
862,2100,medium variant,male,0_4,1028.418
862,2100,no change,female,0_4,2242.518
862,2100,no change,male,0_4,2345.344
862,2100,zero-migration,female,0_4,997.84
862,2100,zero-migration,male,0_4,1047.165
862,2100,constant-fertility,female,0_14,6813.771
862,2100,constant-fertility,male,0_14,7149.387
862,2100,constant-mortality,female,0_14,2889.149
862,2100,constant-mortality,male,0_14,3018.388
862,2100,high variant,female,0_14,6294.235
862,2100,high variant,male,0_14,6604.169
862,2100,instant-replacement,female,0_14,4084.195
862,2100,instant-replacement,male,0_14,4284.868
862,2100,low variant,female,0_14,1150.873
862,2100,low variant,male,0_14,1206.526
862,2100,medium variant,female,0_14,3002.325
862,2100,medium variant,male,0_14,3149.512
862,2100,no change,female,0_14,6551.571
862,2100,no change,male,0_14,6846.34
