global,year,variant,gender,freq,agebroad,percentagetotaldeaths
900,2025,constant_fertility,female,5yearly,0_19,10.5353910013762
900,2025,constant_fertility,male,5yearly,0_19,11.293877046391
900,2025,constant_mortality,female,5yearly,0_19,12.2989226980071
900,2025,constant_mortality,male,5yearly,0_19,12.6050218805602
900,2025,high_variant,female,5yearly,0_19,10.2618803933018
900,2025,high_variant,male,5yearly,0_19,10.9780718809265
900,2025,instant_replacement,female,5yearly,0_19,7.05096321484776
900,2025,instant_replacement,male,5yearly,0_19,7.58421795714064
900,2025,low_variant,female,5yearly,0_19,8.08516124515104
900,2025,low_variant,male,5yearly,0_19,8.71644873276606
900,2025,medium_variant,female,5yearly,0_19,9.18667303854067
900,2025,medium_variant,male,5yearly,0_19,9.86159199597272
900,2025,momentum,female,5yearly,0_19,9.85707390520314
900,2025,momentum,male,5yearly,0_19,10.1412832891345
900,2025,no_change,female,5yearly,0_19,14.0354050620314
900,2025,no_change,male,5yearly,0_19,14.3869790285753
900,2025,zero_migration,female,5yearly,0_19,9.22598699712626
900,2025,zero_migration,male,5yearly,0_19,9.89841834451401
900,2025,constant_fertility,female,5yearly,0_24,11.5207829709156
900,2025,constant_fertility,male,5yearly,0_24,12.6303097734213
900,2025,constant_mortality,female,5yearly,0_24,13.5724063550707
900,2025,constant_mortality,male,5yearly,0_24,14.1749821491403
900,2025,high_variant,female,5yearly,0_24,11.2502840064425
900,2025,high_variant,male,5yearly,0_24,12.3192617454158
900,2025,instant_replacement,female,5yearly,0_24,8.07470948173799
900,2025,instant_replacement,male,5yearly,0_24,8.97651202970702
900,2025,low_variant,female,5yearly,0_24,9.09754292384989
900,2025,low_variant,male,5yearly,0_24,10.0917144279294
900,2025,medium_variant,female,5yearly,0_24,10.1869198149146
900,2025,medium_variant,male,5yearly,0_24,11.2196038895947
900,2025,momentum,female,5yearly,0_24,11.1703557373166
900,2025,momentum,male,5yearly,0_24,11.7573720641529
900,2025,no_change,female,5yearly,0_24,15.2836805739342
900,2025,no_change,male,5yearly,0_24,15.924929708828
900,2025,zero_migration,female,5yearly,0_24,10.2289406922842
900,2025,zero_migration,male,5yearly,0_24,11.2575900300867
900,2025,constant_fertility,female,5yearly,5_14,1.44314860254318
900,2025,constant_fertility,male,5yearly,5_14,1.5603531576166
900,2025,constant_mortality,female,5yearly,5_14,1.87216695396219
900,2025,constant_mortality,male,5yearly,5_14,1.88064320220759
900,2025,high_variant,female,5yearly,5_14,1.44153077681343
900,2025,high_variant,male,5yearly,5_14,1.55926389897196
900,2025,instant_replacement,female,5yearly,5_14,1.02258160438282
900,2025,instant_replacement,male,5yearly,5_14,1.11916128219542
900,2025,low_variant,female,5yearly,5_14,1.29605567142423
900,2025,low_variant,male,5yearly,5_14,1.40455143019575
900,2025,medium_variant,female,5yearly,5_14,1.36970692544711
900,2025,medium_variant,male,5yearly,5_14,1.48295650209108
900,2025,momentum,female,5yearly,5_14,1.42383938839665
900,2025,momentum,male,5yearly,5_14,1.44818605973458
900,2025,no_change,female,5yearly,5_14,1.96389390111603
900,2025,no_change,male,5yearly,5_14,1.96946940751271
900,2025,zero_migration,female,5yearly,5_14,1.37238374076843
900,2025,zero_migration,male,5yearly,5_14,1.48490648823711
900,2025,constant_fertility,female,5yearly,15plus,90.2328324390464
900,2025,constant_fertility,male,5yearly,15plus,89.6686062808919
900,2025,constant_mortality,female,5yearly,15plus,88.7188215893181
900,2025,constant_mortality,male,5yearly,15plus,88.5591521020544
900,2025,high_variant,female,5yearly,15plus,90.5086914576701
900,2025,high_variant,male,5yearly,15plus,89.9878389817248
900,2025,instant_replacement,female,5yearly,15plus,93.7471726067998
900,2025,instant_replacement,male,5yearly,15plus,93.4185069697322
900,2025,low_variant,female,5yearly,15plus,92.7041039078464
900,2025,low_variant,male,5yearly,15plus,92.2740012164678
900,2025,medium_variant,female,5yearly,15plus,91.5931341105224
900,2025,medium_variant,male,5yearly,15plus,91.1164323067817
900,2025,momentum,female,5yearly,15plus,91.1910568269719
900,2025,momentum,male,5yearly,15plus,91.0562077256947
900,2025,no_change,female,5yearly,15plus,86.962188869658
900,2025,no_change,male,5yearly,15plus,86.7534606198663
900,2025,zero_migration,female,5yearly,15plus,91.5550362638229
900,2025,zero_migration,male,5yearly,15plus,91.0801492945594
900,2025,constant_fertility,female,5yearly,15_24,1.753615409962
900,2025,constant_fertility,male,5yearly,15_24,2.29891605431313
900,2025,constant_mortality,female,5yearly,15_24,2.29122794438877
900,2025,constant_mortality,male,5yearly,15_24,2.73413425119461
900,2025,high_variant,female,5yearly,15_24,1.75897546411261
900,2025,high_variant,male,5yearly,15_24,2.30710072714067
900,2025,instant_replacement,female,5yearly,15_24,1.82188208853777
900,2025,instant_replacement,male,5yearly,15_24,2.39501899943917
900,2025,low_variant,female,5yearly,15_24,1.8016468316963
900,2025,low_variant,male,5yearly,15_24,2.36571564439724
900,2025,medium_variant,female,5yearly,15_24,1.780053925437
900,2025,medium_variant,male,5yearly,15_24,2.33603619637635
900,2025,momentum,female,5yearly,15_24,2.36141256428851
900,2025,momentum,male,5yearly,15_24,2.81357978984759
900,2025,no_change,female,5yearly,15_24,2.24586944359222
900,2025,no_change,male,5yearly,15_24,2.67839032869434
900,2025,zero_migration,female,5yearly,15_24,1.78397695610701
900,2025,zero_migration,male,5yearly,15_24,2.33773932464612
900,2025,constant_fertility,female,5yearly,15_49,9.56929493633054
900,2025,constant_fertility,male,5yearly,15_49,13.3488808245794
900,2025,constant_mortality,female,5yearly,15_49,11.4997245743378
900,2025,constant_mortality,male,5yearly,15_49,15.1931201348997
900,2025,high_variant,female,5yearly,15_49,9.5985527661469
900,2025,high_variant,male,5yearly,15_49,13.3964021735916
900,2025,instant_replacement,female,5yearly,15_49,9.94185032890425
900,2025,instant_replacement,male,5yearly,15_49,13.9069782264067
900,2025,low_variant,female,5yearly,15_49,9.83139146236016
900,2025,low_variant,male,5yearly,15_49,13.7367628590758
900,2025,medium_variant,female,5yearly,15_49,9.71356536745941
900,2025,medium_variant,male,5yearly,15_49,13.5644275660099
900,2025,momentum,female,5yearly,15_49,11.8463100160678
900,2025,momentum,male,5yearly,15_49,15.6427324925551
900,2025,no_change,female,5yearly,15_49,11.2720589445741
900,2025,no_change,male,5yearly,15_49,14.8833564068646
900,2025,zero_migration,female,5yearly,15_49,9.72937230257255
900,2025,zero_migration,male,5yearly,15_49,13.5798980829499
900,2025,constant_fertility,female,5yearly,15_59,16.8185941649894
900,2025,constant_fertility,male,5yearly,15_59,23.4908444156466
900,2025,constant_mortality,female,5yearly,15_59,19.0846798707431
900,2025,constant_mortality,male,5yearly,15_59,25.6229204738318
900,2025,high_variant,female,5yearly,15_59,16.8700126448044
900,2025,high_variant,male,5yearly,15_59,23.5744754796331
900,2025,instant_replacement,female,5yearly,15_59,17.4734738540464
900,2025,instant_replacement,male,5yearly,15_59,24.4730591773704
900,2025,low_variant,female,5yearly,15_59,17.2792417277764
900,2025,low_variant,male,5yearly,15_59,24.1734076545361
900,2025,medium_variant,female,5yearly,15_59,17.0721509456046
900,2025,medium_variant,male,5yearly,15_59,23.8701480507779
900,2025,momentum,female,5yearly,15_59,19.6453031152369
900,2025,momentum,male,5yearly,15_59,26.3722152840939
900,2025,no_change,female,5yearly,15_59,18.7068325503242
900,2025,no_change,male,5yearly,15_59,25.1005043810846
900,2025,zero_migration,female,5yearly,15_59,17.08857323941
900,2025,zero_migration,male,5yearly,15_59,23.8884389873575
900,2025,constant_fertility,female,5yearly,15_64,22.9358159459476
900,2025,constant_fertility,male,5yearly,15_64,31.3741746033977
900,2025,constant_mortality,female,5yearly,15_64,25.4172368090146
900,2025,constant_mortality,male,5yearly,15_64,33.591714357677
900,2025,high_variant,female,5yearly,15_64,23.0059369362021
900,2025,high_variant,male,5yearly,15_64,31.4858686002698
900,2025,instant_replacement,female,5yearly,15_64,23.8289500053829
900,2025,instant_replacement,male,5yearly,15_64,32.6860707830578
900,2025,low_variant,female,5yearly,15_64,23.5640031603251
900,2025,low_variant,male,5yearly,15_64,32.2857903860494
900,2025,medium_variant,female,5yearly,15_64,23.2815937233136
900,2025,medium_variant,male,5yearly,15_64,31.8807614682045
900,2025,momentum,female,5yearly,15_64,26.1569539092477
900,2025,momentum,male,5yearly,15_64,34.5709137824869
900,2025,no_change,female,5yearly,15_64,24.9140048578717
900,2025,no_change,male,5yearly,15_64,32.9068156965474
900,2025,zero_migration,female,5yearly,15_64,23.2987988217058
900,2025,zero_migration,male,5yearly,15_64,31.9014081206849
900,2025,constant_fertility,female,5yearly,20plus,89.4646089986239
900,2025,constant_fertility,male,5yearly,20plus,88.7061229536091
900,2025,constant_mortality,female,5yearly,20plus,87.7010773019929
900,2025,constant_mortality,male,5yearly,20plus,87.3949781194399
900,2025,high_variant,female,5yearly,20plus,89.7381196066982
900,2025,high_variant,male,5yearly,20plus,89.0219281190735
900,2025,instant_replacement,female,5yearly,20plus,92.9490367851522
900,2025,instant_replacement,male,5yearly,20plus,92.4157820428594
900,2025,low_variant,female,5yearly,20plus,91.9148387548489
900,2025,low_variant,male,5yearly,20plus,91.2835512672339
900,2025,medium_variant,female,5yearly,20plus,90.8133269614594
900,2025,medium_variant,male,5yearly,20plus,90.1384080040273
900,2025,momentum,female,5yearly,20plus,90.1429260947969
900,2025,momentum,male,5yearly,20plus,89.8587167108655
900,2025,no_change,female,5yearly,20plus,85.9645949379686
900,2025,no_change,male,5yearly,20plus,85.6130209714246
900,2025,zero_migration,female,5yearly,20plus,90.7740130028738
900,2025,zero_migration,male,5yearly,20plus,90.1015816554859
900,2025,constant_fertility,female,5yearly,20_64,22.1675925055251
900,2025,constant_fertility,male,5yearly,20_64,30.4116912761149
900,2025,constant_mortality,female,5yearly,20_64,24.3994925216894
900,2025,constant_mortality,male,5yearly,20_64,32.4275403750625
900,2025,high_variant,female,5yearly,20_64,22.2353650852302
900,2025,high_variant,male,5yearly,20_64,30.5199577376184
900,2025,instant_replacement,female,5yearly,20_64,23.0308141837354
900,2025,instant_replacement,male,5yearly,20_64,31.683345856185
900,2025,low_variant,female,5yearly,20_64,22.7747380073276
900,2025,low_variant,male,5yearly,20_64,31.2953404368155
900,2025,medium_variant,female,5yearly,20_64,22.5017865742506
900,2025,medium_variant,male,5yearly,20_64,30.9027371654501
900,2025,momentum,female,5yearly,20_64,25.1088231770727
900,2025,momentum,male,5yearly,20_64,33.3734227676577
900,2025,no_change,female,5yearly,20_64,23.9164109261824
900,2025,no_change,male,5yearly,20_64,31.7663760481057
900,2025,zero_migration,female,5yearly,20_64,22.5177755607567
900,2025,zero_migration,male,5yearly,20_64,30.9228404816115
900,2025,constant_fertility,female,5yearly,20_69,30.5243008766336
900,2025,constant_fertility,male,5yearly,20_69,40.4008363381782
900,2025,constant_mortality,female,5yearly,20_69,32.9402154092088
900,2025,constant_mortality,male,5yearly,20_69,42.4204594359103
900,2025,high_variant,female,5yearly,20_69,30.6176181113028
900,2025,high_variant,male,5yearly,20_69,40.5446673789815
900,2025,instant_replacement,female,5yearly,20_69,31.7129975002143
900,2025,instant_replacement,male,5yearly,20_69,42.0902518333887
900,2025,low_variant,female,5yearly,20_69,31.360312345508
900,2025,low_variant,male,5yearly,20_69,41.5747278759434
900,2025,medium_variant,female,5yearly,20_69,30.9844709180597
900,2025,medium_variant,male,5yearly,20_69,41.0531723347411
900,2025,momentum,female,5yearly,20_69,33.8917899303802
900,2025,momentum,male,5yearly,20_69,43.6528806942897
900,2025,no_change,female,5yearly,20_69,32.288024640934
900,2025,no_change,male,5yearly,20_69,41.5555459438221
900,2025,zero_migration,female,5yearly,20_69,31.0020991877363
900,2025,zero_migration,male,5yearly,20_69,41.0744859236438
900,2025,constant_fertility,female,5yearly,25plus,88.4792170290844
900,2025,constant_fertility,male,5yearly,25plus,87.3696902265788
900,2025,constant_mortality,female,5yearly,25plus,86.4275936449294
900,2025,constant_mortality,male,5yearly,25plus,85.8250178508597
900,2025,high_variant,female,5yearly,25plus,88.7497159935575
900,2025,high_variant,male,5yearly,25plus,87.6807382545842
900,2025,instant_replacement,female,5yearly,25plus,91.925290518262
900,2025,instant_replacement,male,5yearly,25plus,91.023487970293
900,2025,low_variant,female,5yearly,25plus,90.9024570761501
900,2025,low_variant,male,5yearly,25plus,89.9082855720706
900,2025,medium_variant,female,5yearly,25plus,89.8130801850854
900,2025,medium_variant,male,5yearly,25plus,88.7803961104054
900,2025,momentum,female,5yearly,25plus,88.8296442626834
900,2025,momentum,male,5yearly,25plus,88.2426279358471
900,2025,no_change,female,5yearly,25plus,84.7163194260658
900,2025,no_change,male,5yearly,25plus,84.075070291172
900,2025,zero_migration,female,5yearly,25plus,89.7710593077159
900,2025,zero_migration,male,5yearly,25plus,88.7424099699132
900,2025,constant_fertility,female,5yearly,25_69,29.5389089070941
900,2025,constant_fertility,male,5yearly,25_69,39.0644036111479
900,2025,constant_mortality,female,5yearly,25_69,31.6667317521452
900,2025,constant_mortality,male,5yearly,25_69,40.8504991673302
900,2025,high_variant,female,5yearly,25_69,29.6292144981621
900,2025,high_variant,male,5yearly,25_69,39.2034775144922
900,2025,instant_replacement,female,5yearly,25_69,30.6892512333241
900,2025,instant_replacement,male,5yearly,25_69,40.6979577608223
900,2025,low_variant,female,5yearly,25_69,30.3479306668091
900,2025,low_variant,male,5yearly,25_69,40.1994621807801
900,2025,medium_variant,female,5yearly,25_69,29.9842241416858
900,2025,medium_variant,male,5yearly,25_69,39.6951604411192
900,2025,momentum,female,5yearly,25_69,32.5785080982667
900,2025,momentum,male,5yearly,25_69,42.0367919192713
900,2025,no_change,female,5yearly,25_69,31.0397491290312
900,2025,no_change,male,5yearly,25_69,40.0175952635694
900,2025,zero_migration,female,5yearly,25_69,29.9991454925783
900,2025,zero_migration,male,5yearly,25_69,39.7153142380711
900,2025,constant_fertility,female,5yearly,40plus,84.7292387229962
900,2025,constant_fertility,male,5yearly,40plus,82.1202964049119
900,2025,constant_mortality,female,5yearly,40plus,81.7355823135321
900,2025,constant_mortality,male,5yearly,40plus,79.7133732175559
900,2025,high_variant,female,5yearly,40plus,84.9882710534285
900,2025,high_variant,male,5yearly,40plus,82.4126593937929
900,2025,instant_replacement,female,5yearly,40plus,88.0293379542001
900,2025,instant_replacement,male,5yearly,40plus,85.5546395376244
900,2025,low_variant,female,5yearly,40plus,87.0497726517705
900,2025,low_variant,male,5yearly,40plus,84.506352615157
900,2025,medium_variant,female,5yearly,40plus,86.0065675181605
900,2025,medium_variant,male,5yearly,40plus,83.4462360153295
900,2025,momentum,female,5yearly,40plus,83.9915728427278
900,2025,momentum,male,5yearly,40plus,81.9471811675157
900,2025,no_change,female,5yearly,40plus,80.1171953708978
900,2025,no_change,male,5yearly,40plus,78.0880303359759
900,2025,zero_migration,female,5yearly,40plus,85.9548468077618
900,2025,zero_migration,male,5yearly,40plus,83.3999067548421
900,2025,constant_fertility,female,5yearly,50plus,80.6635375027158
900,2025,constant_fertility,male,5yearly,50plus,76.3197254563125
900,2025,constant_mortality,female,5yearly,50plus,77.2190970149803
900,2025,constant_mortality,male,5yearly,50plus,73.3660319671547
900,2025,high_variant,female,5yearly,50plus,80.9101386915232
900,2025,high_variant,male,5yearly,50plus,76.5914368081332
900,2025,instant_replacement,female,5yearly,50plus,83.8053222778955
900,2025,instant_replacement,male,5yearly,50plus,79.5115287433255
900,2025,low_variant,female,5yearly,50plus,82.8727124454863
900,2025,low_variant,male,5yearly,50plus,78.537238357392
900,2025,medium_variant,female,5yearly,50plus,81.879568743063
900,2025,medium_variant,male,5yearly,50plus,77.5520047407718
900,2025,momentum,female,5yearly,50plus,79.3447468109041
900,2025,momentum,male,5yearly,50plus,75.4134752331396
900,2025,no_change,female,5yearly,50plus,75.6901299250839
900,2025,no_change,male,5yearly,50plus,71.8701042130017
900,2025,zero_migration,female,5yearly,50plus,81.8256639612503
900,2025,zero_migration,male,5yearly,50plus,77.5002512116095
