continent,year,variant,agebroad,population
909,1965,Estimates,25plus,8803.788
909,1965,Estimates,25_49,5345.618
909,1965,Estimates,25_64,7527.341
909,1965,Estimates,25_69,7995.114
909,1965,Estimates,50plus,3458.17
909,1965,Estimates,60plus,1856.761
909,1965,Estimates,65plus,1276.447
909,1965,Estimates,70plus,808.674
909,1965,Estimates,75plus,453.754
909,1965,Estimates,80plus,207.63
909,1970,Estimates,total,19687.988
909,1970,Estimates,0_1,900.295
909,1970,Estimates,0_4,2213.419
909,1970,Estimates,0_14,6384.04
909,1970,Estimates,0_17,7482.565
909,1970,Estimates,0_19,8188.407
909,1970,Estimates,0_24,9901.957
909,1970,Estimates,3_4,871.444
909,1970,Estimates,3_5,1302.58
909,1970,Estimates,3_6,1731.206
909,1970,Estimates,4_5,865.145
909,1970,Estimates,4_6,1293.771
909,1970,Estimates,5_10,2549.562
909,1970,Estimates,5_11,2966.227
909,1970,Estimates,5_14,4170.621
909,1970,Estimates,6_9,1699.854
909,1970,Estimates,6_10,2118.426
909,1970,Estimates,6_11,2535.091
909,1970,Estimates,6_12,2946.876
909,1970,Estimates,7_10,1689.8
909,1970,Estimates,7_12,2518.25
909,1970,Estimates,11_16,2364.106
909,1970,Estimates,11_17,2719.584
909,1970,Estimates,11_18,3072.108
909,1970,Estimates,12_14,1204.394
909,1970,Estimates,12_16,1947.441
909,1970,Estimates,12_17,2302.919
909,1970,Estimates,12_18,2655.443
909,1970,Estimates,13_17,1891.134
909,1970,Estimates,13_18,2243.658
909,1970,Estimates,13_19,2596.976
909,1970,Estimates,15plus,13303.948
909,1970,Estimates,15_17,1098.525
909,1970,Estimates,15_24,3517.917
909,1970,Estimates,15_49,9478.366
909,1970,Estimates,15_59,11228.462
909,1970,Estimates,15_64,11909.032
909,1970,Estimates,16plus,12925.787
909,1970,Estimates,17plus,12560.901
909,1970,Estimates,18plus,12205.423
909,1970,Estimates,18_23,2099.06
909,1970,Estimates,20plus,11499.581
909,1970,Estimates,20_64,10104.665
909,1970,Estimates,20_69,10624.116
909,1970,Estimates,21plus,11146.465
909,1970,Estimates,25plus,9786.031
909,1970,Estimates,25_49,5960.449
909,1970,Estimates,25_64,8391.115
909,1970,Estimates,25_69,8910.566
909,1970,Estimates,50plus,3825.582
909,1970,Estimates,60plus,2075.486
909,1970,Estimates,65plus,1394.916
909,1970,Estimates,70plus,875.465
909,1970,Estimates,75plus,491.25
909,1970,Estimates,80plus,234.719
909,1975,Estimates,total,21498.199
909,1975,Estimates,0_1,988.454
909,1975,Estimates,0_4,2369.173
909,1975,Estimates,0_14,6735.137
909,1975,Estimates,0_17,7970.426
909,1975,Estimates,0_19,8755.926
909,1975,Estimates,0_24,10587.64
909,1975,Estimates,3_4,910.139
909,1975,Estimates,3_5,1354.945
909,1975,Estimates,3_6,1795.707
909,1975,Estimates,4_5,895.65
909,1975,Estimates,4_6,1336.412
909,1975,Estimates,5_10,2633.778
909,1975,Estimates,5_11,3071.628
909,1975,Estimates,5_14,4365.964
909,1975,Estimates,6_9,1752.363
909,1975,Estimates,6_10,2188.972
909,1975,Estimates,6_11,2626.822
909,1975,Estimates,6_12,3063.727
909,1975,Estimates,7_10,1748.21
909,1975,Estimates,7_12,2622.965
909,1975,Estimates,11_16,2562.688
909,1975,Estimates,11_17,2967.475
909,1975,Estimates,11_18,3364.347
909,1975,Estimates,12_14,1294.336
909,1975,Estimates,12_16,2124.838
909,1975,Estimates,12_17,2529.625
909,1975,Estimates,12_18,2926.497
909,1975,Estimates,13_17,2092.72
909,1975,Estimates,13_18,2489.592
909,1975,Estimates,13_19,2878.22
909,1975,Estimates,15plus,14763.062
909,1975,Estimates,15_17,1235.289
909,1975,Estimates,15_24,3852.503
909,1975,Estimates,15_49,10464.605
909,1975,Estimates,15_59,12389.525
909,1975,Estimates,15_64,13166.838
909,1975,Estimates,16plus,14344.548
909,1975,Estimates,17plus,13932.56
909,1975,Estimates,18plus,13527.773
909,1975,Estimates,18_23,2258.55
909,1975,Estimates,20plus,12742.273
909,1975,Estimates,20_64,11146.049
909,1975,Estimates,20_69,11750.32
909,1975,Estimates,21plus,12362.332
909,1975,Estimates,25plus,10910.559
909,1975,Estimates,25_49,6612.102
909,1975,Estimates,25_64,9314.335
909,1975,Estimates,25_69,9918.606
909,1975,Estimates,50plus,4298.457
909,1975,Estimates,60plus,2373.537
909,1975,Estimates,65plus,1596.224
909,1975,Estimates,70plus,991.953
909,1975,Estimates,75plus,553.493
909,1975,Estimates,80plus,269.466
909,1980,Estimates,total,22972.279
909,1980,Estimates,0_1,847.701
909,1980,Estimates,0_4,2236.057
909,1980,Estimates,0_14,6813.147
909,1980,Estimates,0_17,8127.017
909,1980,Estimates,0_19,8980.42
909,1980,Estimates,0_24,10981.443
909,1980,Estimates,3_4,936.159
909,1980,Estimates,3_5,1411.857
909,1980,Estimates,3_6,1888.084
909,1980,Estimates,4_5,947.6
909,1980,Estimates,4_6,1423.827
909,1980,Estimates,5_10,2815.813
909,1980,Estimates,5_11,3262.023
909,1980,Estimates,5_14,4577.09
909,1980,Estimates,6_9,1883.946
909,1980,Estimates,6_10,2340.115
909,1980,Estimates,6_11,2786.325
909,1980,Estimates,6_12,3225.458
909,1980,Estimates,7_10,1863.888
909,1980,Estimates,7_12,2749.231
909,1980,Estimates,11_16,2638.669
909,1980,Estimates,11_17,3075.147
909,1980,Estimates,11_18,3505.881
909,1980,Estimates,12_14,1315.067
909,1980,Estimates,12_16,2192.459
909,1980,Estimates,12_17,2628.937
909,1980,Estimates,12_18,3059.671
909,1980,Estimates,13_17,2189.804
909,1980,Estimates,13_18,2620.538
909,1980,Estimates,13_19,3043.207
909,1980,Estimates,15plus,16159.132
909,1980,Estimates,15_17,1313.87
909,1980,Estimates,15_24,4168.296
909,1980,Estimates,15_49,11425.488
909,1980,Estimates,15_59,13505.222
909,1980,Estimates,15_64,14310.257
909,1980,Estimates,16plus,15720.421
909,1980,Estimates,17plus,15281.74
909,1980,Estimates,18plus,14845.262
909,1980,Estimates,18_23,2468.276
909,1980,Estimates,20plus,13991.859
909,1980,Estimates,20_64,12142.984
909,1980,Estimates,20_69,12839.808
909,1980,Estimates,21plus,13576.841
909,1980,Estimates,25plus,11990.836
909,1980,Estimates,25_49,7257.192
909,1980,Estimates,25_64,10141.961
909,1980,Estimates,25_69,10838.785
909,1980,Estimates,50plus,4733.644
909,1980,Estimates,60plus,2653.91
909,1980,Estimates,65plus,1848.875
909,1980,Estimates,70plus,1152.051
909,1980,Estimates,75plus,643.906
909,1980,Estimates,80plus,312.137
909,1985,Estimates,total,24873.106
909,1985,Estimates,0_1,997.754
909,1985,Estimates,0_4,2366.442
909,1985,Estimates,0_14,7025.909
909,1985,Estimates,0_17,8382.047
909,1985,Estimates,0_19,9262.471
909,1985,Estimates,0_24,11432.058
909,1985,Estimates,3_4,901.735
909,1985,Estimates,3_5,1346.562
909,1985,Estimates,3_6,1792.611
909,1985,Estimates,4_5,892.154
909,1985,Estimates,4_6,1338.203
909,1985,Estimates,5_10,2732.275
909,1985,Estimates,5_11,3215.463
909,1985,Estimates,5_14,4659.467
909,1985,Estimates,6_9,1815.432
909,1985,Estimates,6_10,2287.448
909,1985,Estimates,6_11,2770.636
909,1985,Estimates,6_12,3258.935
909,1985,Estimates,7_10,1841.399
909,1985,Estimates,7_12,2812.886
909,1985,Estimates,11_16,2840.381
909,1985,Estimates,11_17,3283.33
909,1985,Estimates,11_18,3723.385
909,1985,Estimates,12_14,1444.004
909,1985,Estimates,12_16,2357.193
909,1985,Estimates,12_17,2800.142
909,1985,Estimates,12_18,3240.197
909,1985,Estimates,13_17,2311.843
909,1985,Estimates,13_18,2751.898
909,1985,Estimates,13_19,3192.267
909,1985,Estimates,15plus,17847.197
909,1985,Estimates,15_17,1356.138
909,1985,Estimates,15_24,4406.149
909,1985,Estimates,15_49,12703.436
909,1985,Estimates,15_59,14794.35
909,1985,Estimates,15_64,15738.566
909,1985,Estimates,16plus,17385.11
909,1985,Estimates,17plus,16934.008
909,1985,Estimates,18plus,16491.059
909,1985,Estimates,18_23,2625.307
909,1985,Estimates,20plus,15610.635
909,1985,Estimates,20_64,13502.004
909,1985,Estimates,20_69,14235.116
909,1985,Estimates,21plus,15171.163
909,1985,Estimates,25plus,13441.048
909,1985,Estimates,25_49,8297.287
909,1985,Estimates,25_64,11332.417
909,1985,Estimates,25_69,12065.529
909,1985,Estimates,50plus,5143.761
909,1985,Estimates,60plus,3052.847
909,1985,Estimates,65plus,2108.631
909,1985,Estimates,70plus,1375.519
909,1985,Estimates,75plus,774.965
909,1985,Estimates,80plus,374.513
909,1990,Estimates,total,26970.562
909,1990,Estimates,0_1,1005.229
909,1990,Estimates,0_4,2503.62
909,1990,Estimates,0_14,7212.734
909,1990,Estimates,0_17,8678.827
909,1990,Estimates,0_19,9643.14
909,1990,Estimates,0_24,11883.609
909,1990,Estimates,3_4,996.025
909,1990,Estimates,3_5,1487.408
909,1990,Estimates,3_6,1973.425
909,1990,Estimates,4_5,987.506
909,1990,Estimates,4_6,1473.523
909,1990,Estimates,5_10,2865.97
909,1990,Estimates,5_11,3322.867
909,1990,Estimates,5_14,4709.114
909,1990,Estimates,6_9,1910.701
909,1990,Estimates,6_10,2374.587
909,1990,Estimates,6_11,2831.484
909,1990,Estimates,6_12,3286.387
909,1990,Estimates,7_10,1888.57
909,1990,Estimates,7_12,2800.37
909,1990,Estimates,11_16,2814.199
909,1990,Estimates,11_17,3309.237
909,1990,Estimates,11_18,3797.876
909,1990,Estimates,12_14,1386.247
909,1990,Estimates,12_16,2357.302
909,1990,Estimates,12_17,2852.34
909,1990,Estimates,12_18,3340.979
909,1990,Estimates,13_17,2397.437
909,1990,Estimates,13_18,2886.076
909,1990,Estimates,13_19,3361.75
909,1990,Estimates,15plus,19757.828
909,1990,Estimates,15_17,1466.093
909,1990,Estimates,15_24,4670.875
909,1990,Estimates,15_49,14120.274
909,1990,Estimates,15_59,16316.898
909,1990,Estimates,15_64,17308.021
909,1990,Estimates,16plus,19277.631
909,1990,Estimates,17plus,18786.773
909,1990,Estimates,18plus,18291.735
909,1990,Estimates,18_23,2761.781
909,1990,Estimates,20plus,17327.422
909,1990,Estimates,20_64,14877.615
909,1990,Estimates,20_69,15746.858
909,1990,Estimates,21plus,16863.623
909,1990,Estimates,25plus,15086.953
909,1990,Estimates,25_49,9449.399
909,1990,Estimates,25_64,12637.146
909,1990,Estimates,25_69,13506.389
909,1990,Estimates,50plus,5637.554
909,1990,Estimates,60plus,3440.93
909,1990,Estimates,65plus,2449.807
