agebroad,gender,population,global,variant,year
0_4,male,315392.766,900,instant_replacement,2070
0_14,male,945857.475,900,instant_replacement,2070
0_19,male,1262332.409,900,instant_replacement,2070
0_24,male,1577510.467,900,instant_replacement,2070
5_14,male,630464.709,900,instant_replacement,2070
15plus,male,4011589.044,900,instant_replacement,2070
15_24,male,631652.992,900,instant_replacement,2070
15_49,male,2173635.82,900,instant_replacement,2070
15_59,male,2776584.727,900,instant_replacement,2070
15_64,male,3057612.418,900,instant_replacement,2070
20plus,male,3695114.11,900,instant_replacement,2070
20_64,male,2741137.484,900,instant_replacement,2070
20_69,male,2991096.505,900,instant_replacement,2070
25plus,male,3379936.052,900,instant_replacement,2070
25_49,male,1541982.828,900,instant_replacement,2070
25_64,male,2425959.426,900,instant_replacement,2070
25_69,male,2675918.447,900,instant_replacement,2070
50plus,male,1837953.224,900,instant_replacement,2070
60plus,male,1235004.317,900,instant_replacement,2070
65plus,male,953976.626,900,instant_replacement,2070
70plus,male,704017.605,900,instant_replacement,2070
75plus,male,485676.671,900,instant_replacement,2070
80plus,male,294974.009,900,instant_replacement,2070
85plus,male,146100.07,900,instant_replacement,2070
90plus,male,59186.649,900,instant_replacement,2070
total,female,4241886.16,900,low_variant,2070
0_4,female,197949.606,900,low_variant,2070
0_14,female,615226.71,900,low_variant,2070
0_19,female,838221.317,900,low_variant,2070
0_24,female,1073135.026,900,low_variant,2070
5_14,female,417277.104,900,low_variant,2070
15plus,female,3626659.45,900,low_variant,2070
15_24,female,457908.316,900,low_variant,2070
15_49,female,1714793.254,900,low_variant,2070
15_59,female,2289363.019,900,low_variant,2070
15_64,female,2565735.558,900,low_variant,2070
20plus,female,3403664.843,900,low_variant,2070
20_64,female,2342740.951,900,low_variant,2070
20_69,female,2593993.793,900,low_variant,2070
25plus,female,3168751.134,900,low_variant,2070
25_49,female,1256884.938,900,low_variant,2070
25_64,female,2107827.242,900,low_variant,2070
25_69,female,2359080.084,900,low_variant,2070
50plus,female,1911866.196,900,low_variant,2070
60plus,female,1337296.431,900,low_variant,2070
65plus,female,1060923.892,900,low_variant,2070
70plus,female,809671.05,900,low_variant,2070
75plus,female,583323.181,900,low_variant,2070
80plus,female,376729.127,900,low_variant,2070
85plus,female,204566.966,900,low_variant,2070
90plus,female,93543.508,900,low_variant,2070
total,male,4266145.612,900,low_variant,2070
0_4,male,207571.583,900,low_variant,2070
0_14,male,644732.915,900,low_variant,2070
0_19,male,878255.462,900,low_variant,2070
0_24,male,1124023.625,900,low_variant,2070
5_14,male,437161.332,900,low_variant,2070
15plus,male,3621412.697,900,low_variant,2070
15_24,male,479290.71,900,low_variant,2070
15_49,male,1791598.927,900,low_variant,2070
15_59,male,2386227.823,900,low_variant,2070
15_64,male,2667318.255,900,low_variant,2070
20plus,male,3387890.15,900,low_variant,2070
20_64,male,2433795.708,900,low_variant,2070
20_69,male,2683802.48,900,low_variant,2070
25plus,male,3142121.987,900,low_variant,2070
25_49,male,1312308.217,900,low_variant,2070
25_64,male,2188027.545,900,low_variant,2070
25_69,male,2438034.317,900,low_variant,2070
50plus,male,1829813.77,900,low_variant,2070
60plus,male,1235184.874,900,low_variant,2070
65plus,male,954094.442,900,low_variant,2070
70plus,male,704087.67,900,low_variant,2070
75plus,male,485713.188,900,low_variant,2070
80plus,male,294989.774,900,low_variant,2070
85plus,male,146105.255,900,low_variant,2070
90plus,male,59187.811,900,low_variant,2070
0,female,67405.452,900,medium_variant,2070
0_1,female,134712.703,900,medium_variant,2070
0_4,female,336303.952,900,medium_variant,2070
0_14,female,1008025.635,900,medium_variant,2070
0_17,female,1210306.627,900,medium_variant,2070
0_19,female,1345266.283,900,medium_variant,2070
0_24,female,1682044.012,900,medium_variant,2070
3_4,female,134345.567,900,medium_variant,2070
3_5,female,201472.498,900,medium_variant,2070
3_6,female,268585.192,900,medium_variant,2070
4_5,female,134280.086,900,medium_variant,2070
4_6,female,201392.78,900,medium_variant,2070
5_14,female,671721.683,900,medium_variant,2070
5_10,female,402748.522,900,medium_variant,2070
5_11,female,469923.465,900,medium_variant,2070
6_9,female,268469.393,900,medium_variant,2070
6_10,female,335621.591,900,medium_variant,2070
6_11,female,402796.534,900,medium_variant,2070
6_12,female,470007.227,900,medium_variant,2070
7_10,female,268508.897,900,medium_variant,2070
7_12,female,402894.533,900,medium_variant,2070
11_16,female,403785.433,900,medium_variant,2070
11_17,female,471254.153,900,medium_variant,2070
11_18,female,538736.965,900,medium_variant,2070
12_14,female,201798.218,900,medium_variant,2070
12_16,female,336610.49,900,medium_variant,2070
12_17,female,404079.21,900,medium_variant,2070
12_18,female,471562.022,900,medium_variant,2070
13_17,female,336868.517,900,medium_variant,2070
13_18,female,404351.329,900,medium_variant,2070
13_19,female,471828.173,900,medium_variant,2070
15_17,female,202280.992,900,medium_variant,2070
18_23,female,404533.728,900,medium_variant,2070
15_24,female,674018.377,900,medium_variant,2070
15_49,female,2283441.091,900,medium_variant,2070
15_59,female,2889948.509,900,medium_variant,2070
15_64,female,3166321.048,900,medium_variant,2070
20_64,female,2829080.4,900,medium_variant,2070
20_69,female,3080333.242,900,medium_variant,2070
25_49,female,1609422.714,900,medium_variant,2070
25_64,female,2492302.671,900,medium_variant,2070
25_69,female,2743555.513,900,medium_variant,2070
15plus,female,4227244.94,900,medium_variant,2070
16plus,female,4159864.706,900,medium_variant,2070
17plus,female,4092432.668,900,medium_variant,2070
18plus,female,4024963.948,900,medium_variant,2070
20plus,female,3890004.292,900,medium_variant,2070
21plus,female,3822543.994,900,medium_variant,2070
25plus,female,3553226.563,900,medium_variant,2070
50plus,female,1943803.849,900,medium_variant,2070
60plus,female,1337296.431,900,medium_variant,2070
65plus,female,1060923.892,900,medium_variant,2070
70plus,female,809671.05,900,medium_variant,2070
75plus,female,583323.181,900,medium_variant,2070
80plus,female,376729.127,900,medium_variant,2070
85plus,female,204566.966,900,medium_variant,2070
90plus,female,93543.508,900,medium_variant,2070
total,female,5235270.575,900,medium_variant,2070
0,male,70823.044,900,medium_variant,2070
0_1,male,141520.099,900,medium_variant,2070
0_4,male,353251.037,900,medium_variant,2070
0_14,male,1058275.449,900,medium_variant,2070
0_17,male,1270558.226,900,medium_variant,2070
0_19,male,1412156.756,900,medium_variant,2070
0_24,male,1765241.208,900,medium_variant,2070
3_4,male,141095.704,900,medium_variant,2070
3_5,male,211583.479,900,medium_variant,2070
3_6,male,282047.959,900,medium_variant,2070
4_5,male,141011.194,900,medium_variant,2070
4_6,male,211475.674,900,medium_variant,2070
5_14,male,705024.412,900,medium_variant,2070
5_10,male,422790.288,900,medium_variant,2070
5_11,male,493278.987,900,medium_variant,2070
6_9,male,281828.628,900,medium_variant,2070
6_10,male,352302.513,900,medium_variant,2070
6_11,male,422791.212,900,medium_variant,2070
6_12,male,493312.426,900,medium_variant,2070
7_10,male,281838.033,900,medium_variant,2070
7_12,male,422847.946,900,medium_variant,2070
11_16,male,423711.383,900,medium_variant,2070
11_17,male,494516.901,900,medium_variant,2070
11_18,male,565327.21,900,medium_variant,2070
12_14,male,211745.425,900,medium_variant,2070
12_16,male,353222.684,900,medium_variant,2070
12_17,male,424028.202,900,medium_variant,2070
12_18,male,494838.511,900,medium_variant,2070
13_17,male,353506.988,900,medium_variant,2070
13_18,male,424317.297,900,medium_variant,2070
13_19,male,495105.518,900,medium_variant,2070
15_17,male,212282.777,900,medium_variant,2070
18_23,male,424254.135,900,medium_variant,2070
15_24,male,706965.759,900,medium_variant,2070
15_49,male,2390972.258,900,medium_variant,2070
15_59,male,3019258.103,900,medium_variant,2070
15_64,male,3300348.535,900,medium_variant,2070
20_64,male,2946467.228,900,medium_variant,2070
20_69,male,3196474,900,medium_variant,2070
25_49,male,1684006.499,900,medium_variant,2070
25_64,male,2593382.776,900,medium_variant,2070
25_69,male,2843389.548,900,medium_variant,2070
15plus,male,4254442.977,900,medium_variant,2070
16plus,male,4183733.785,900,medium_variant,2070
17plus,male,4112965.718,900,medium_variant,2070
18plus,male,4042160.2,900,medium_variant,2070
20plus,male,3900561.67,900,medium_variant,2070
21plus,male,3829805.609,900,medium_variant,2070
25plus,male,3547477.218,900,medium_variant,2070
50plus,male,1863470.719,900,medium_variant,2070
60plus,male,1235184.874,900,medium_variant,2070
65plus,male,954094.442,900,medium_variant,2070
70plus,male,704087.67,900,medium_variant,2070
75plus,male,485713.188,900,medium_variant,2070
80plus,male,294989.774,900,medium_variant,2070
85plus,male,146105.255,900,medium_variant,2070
90plus,male,59187.811,900,medium_variant,2070
total,male,5312718.426,900,medium_variant,2070
total,female,6158629.634,900,no_change,2070
0_4,female,661322.497,900,no_change,2070
0_14,female,1792211.529,900,no_change,2070
0_19,female,2286699.446,900,no_change,2070
0_24,female,2742019.226,900,no_change,2070
5_14,female,1130889.032,900,no_change,2070
15plus,female,4366418.105,900,no_change,2070
15_24,female,949807.697,900,no_change,2070
15_49,female,2765554.358,900,no_change,2070
15_59,female,3339402.071,900,no_change,2070
15_64,female,3589950.57,900,no_change,2070
20plus,female,3871930.188,900,no_change,2070
20_64,female,3095462.653,900,no_change,2070
20_69,female,3315308.46,900,no_change,2070
25plus,female,3416610.408,900,no_change,2070
25_49,female,1815746.661,900,no_change,2070
25_64,female,2640142.873,900,no_change,2070
25_69,female,2859988.68,900,no_change,2070
50plus,female,1600863.747,900,no_change,2070
60plus,female,1027016.034,900,no_change,2070
65plus,female,776467.535,900,no_change,2070
70plus,female,556621.728,900,no_change,2070
75plus,female,369369.682,900,no_change,2070
80plus,female,212487.913,900,no_change,2070
85plus,female,98067.313,900,no_change,2070
90plus,female,36219.153,900,no_change,2070
total,male,6230651.878,900,no_change,2070
0_4,male,689146.974,900,no_change,2070
0_14,male,1868529.6,900,no_change,2070
0_19,male,2384899.943,900,no_change,2070
0_24,male,2859971.691,900,no_change,2070
5_14,male,1179382.626,900,no_change,2070
15plus,male,4362122.278,900,no_change,2070
15_24,male,991442.091,900,no_change,2070
15_49,male,2878684.208,900,no_change,2070
15_59,male,3460663.917,900,no_change,2070
15_64,male,3706760.434,900,no_change,2070
20plus,male,3845751.935,900,no_change,2070
20_64,male,3190390.091,900,no_change,2070
20_69,male,3399023.149,900,no_change,2070
25plus,male,3370680.187,900,no_change,2070
25_49,male,1887242.117,900,no_change,2070
25_64,male,2715318.343,900,no_change,2070
25_69,male,2923951.401,900,no_change,2070
50plus,male,1483438.07,900,no_change,2070
60plus,male,901458.361,900,no_change,2070
65plus,male,655361.844,900,no_change,2070
70plus,male,446728.786,900,no_change,2070
75plus,male,277559.287,900,no_change,2070
80plus,male,146336.073,900,no_change,2070
85plus,male,60404.682,900,no_change,2070
90plus,male,19476.581,900,no_change,2070
total,female,5229535.431,900,zero_migration,2070
0_4,female,336368.248,900,zero_migration,2070
0_14,female,1008037.496,900,zero_migration,2070
0_19,female,1345230.154,900,zero_migration,2070
0_24,female,1682029.368,900,zero_migration,2070
5_14,female,671669.248,900,zero_migration,2070
15plus,female,4221497.935,900,zero_migration,2070
15_24,female,673991.872,900,zero_migration,2070
15_49,female,2282376.284,900,zero_migration,2070
15_59,female,2887625.936,900,zero_migration,2070
15_64,female,3163713.544,900,zero_migration,2070
20plus,female,3884305.277,900,zero_migration,2070
20_64,female,2826520.886,900,zero_migration,2070
20_69,female,3077556.966,900,zero_migration,2070
25plus,female,3547506.063,900,zero_migration,2070
25_49,female,1608384.412,900,zero_migration,2070
25_64,female,2489721.672,900,zero_migration,2070
25_69,female,2740757.752,900,zero_migration,2070
50plus,female,1939121.651,900,zero_migration,2070
60plus,female,1333871.999,900,zero_migration,2070
65plus,female,1057784.391,900,zero_migration,2070
70plus,female,806748.311,900,zero_migration,2070
75plus,female,580899.183,900,zero_migration,2070
80plus,female,375159.03,900,zero_migration,2070
85plus,female,203769.238,900,zero_migration,2070
90plus,female,93220.19,900,zero_migration,2070
total,male,5312127.035,900,zero_migration,2070
0_4,male,353350.675,900,zero_migration,2070
0_14,male,1058429.575,900,zero_migration,2070
0_19,male,1412399.122,900,zero_migration,2070
0_24,male,1765732,900,zero_migration,2070
5_14,male,705078.9,900,zero_migration,2070
15plus,male,4253697.46,900,zero_migration,2070
15_24,male,707302.425,900,zero_migration,2070
15_49,male,2391746.931,900,zero_migration,2070
15_59,male,3019751.755,900,zero_migration,2070
15_64,male,3300780.894,900,zero_migration,2070
20plus,male,3899727.913,900,zero_migration,2070
20_64,male,2946811.347,900,zero_migration,2070
20_69,male,3196544.577,900,zero_migration,2070
25plus,male,3546395.035,900,zero_migration,2070
25_49,male,1684444.506,900,zero_migration,2070
25_64,male,2593478.469,900,zero_migration,2070
25_69,male,2843211.699,900,zero_migration,2070
50plus,male,1861950.529,900,zero_migration,2070
60plus,male,1233945.705,900,zero_migration,2070
65plus,male,952916.566,900,zero_migration,2070
70plus,male,703183.336,900,zero_migration,2070
75plus,male,485474.244,900,zero_migration,2070
80plus,male,295341.306,900,zero_migration,2070
85plus,male,146457.372,900,zero_migration,2070
90plus,male,59343.018,900,zero_migration,2070
0,female,67386.465,900,medium_variant,2071
0_1,female,134767.791,900,medium_variant,2071
0_4,female,336505.268,900,medium_variant,2071
0_14,female,1008154.633,900,medium_variant,2071
0_17,female,1210281.07,900,medium_variant,2071
0_19,female,1345211.949,900,medium_variant,2071
0_24,female,1682203.956,900,medium_variant,2071
3_4,female,134437.896,900,medium_variant,2071
3_5,female,201599.961,900,medium_variant,2071
3_6,female,268738.619,900,medium_variant,2071
4_5,female,134358.222,900,medium_variant,2071
4_6,female,201496.88,900,medium_variant,2071
5_14,female,671649.365,900,medium_variant,2071
5_10,female,402818.968,900,medium_variant,2071
5_11,female,469982.083,900,medium_variant,2071
6_9,female,268513.346,900,medium_variant,2071
6_10,female,335656.903,900,medium_variant,2071
6_11,female,402820.018,900,medium_variant,2071
6_12,female,470003.8,900,medium_variant,2071
7_10,female,268518.245,900,medium_variant,2071
7_12,female,402865.142,900,medium_variant,2071
11_16,female,403531.791,900,medium_variant,2071
11_17,female,470956.834,900,medium_variant,2071
11_18,female,538415.829,900,medium_variant,2071
12_14,female,201667.282,900,medium_variant,2071
12_16,female,336368.676,900,medium_variant,2071
12_17,female,403793.719,900,medium_variant,2071
12_18,female,471252.714,900,medium_variant,2071
13_17,female,336609.937,900,medium_variant,2071
13_18,female,404068.932,900,medium_variant,2071
13_19,female,471540.816,900,medium_variant,2071
15_17,female,202126.437,900,medium_variant,2071
18_23,female,404631.931,900,medium_variant,2071
