global,year,variant,agebroad,sexratio_maleper100female
900,2005,estimates,21plus,98.656041738855
900,2005,estimates,25plus,98.0063002327903
900,2005,estimates,25_49,102.554651190649
900,2005,estimates,25_64,101.32870037895
900,2005,estimates,25_69,100.748303272887
900,2005,estimates,50plus,90.2757151133842
900,2005,estimates,60plus,83.6158297605422
900,2005,estimates,65plus,79.1889617377543
900,2005,estimates,70plus,73.3546104467743
900,2005,estimates,75plus,65.8642791108578
900,2005,estimates,80plus,56.9166529987549
900,2005,estimates,85plus,48.1158357949101
900,2005,estimates,90plus,37.5165639989529
900,2010,estimates,"Region, subregion, country or area *",WORLD
900,2010,estimates,total,101.690169914697
900,2010,estimates,0_1,107.056600909498
900,2010,estimates,0_4,107.121020151522
900,2010,estimates,0_14,106.999872334337
900,2010,estimates,0_17,106.893375329901
900,2010,estimates,0_19,106.776109454052
900,2010,estimates,0_24,106.335496341152
900,2010,estimates,3_4,107.179062337638
900,2010,estimates,3_5,107.181597738163
900,2010,estimates,3_6,107.178780329991
900,2010,estimates,4_5,107.186949577095
900,2010,estimates,4_6,107.18140639393
900,2010,estimates,5_10,107.093070020202
900,2010,estimates,5_11,107.056665934748
900,2010,estimates,5_14,106.934842780884
900,2010,estimates,6_9,107.106139880209
900,2010,estimates,6_10,107.073798604203
900,2010,estimates,6_11,107.034289342826
900,2010,estimates,6_12,106.991336752815
900,2010,estimates,7_10,107.049187100562
900,2010,estimates,7_12,106.960703395745
900,2010,estimates,11_16,106.599885087746
900,2010,estimates,11_17,106.541764431691
900,2010,estimates,11_18,106.460061005711
900,2010,estimates,12_14,106.644021918402
900,2010,estimates,12_16,106.55344672247
900,2010,estimates,12_17,106.493491406468
900,2010,estimates,12_18,106.407205533056
900,2010,estimates,13_17,106.446903426379
900,2010,estimates,13_18,106.354277533816
900,2010,estimates,13_19,106.234237050682
900,2010,estimates,15plus,99.8141653700057
900,2010,estimates,15_17,106.344432820189
900,2010,estimates,15_24,105.330002061496
900,2010,estimates,15_49,103.522762458704
900,2010,estimates,15_59,102.800698300853
900,2010,estimates,15_64,102.364064789612
900,2010,estimates,16plus,99.6592242155324
900,2010,estimates,17plus,99.4986622158932
900,2010,estimates,18plus,99.3336102498191
900,2010,estimates,18_23,105.043324077019
900,2010,estimates,20plus,98.9974188617002
900,2010,estimates,20_64,101.806277876854
900,2010,estimates,20_69,101.356544527204
900,2010,estimates,21plus,98.8272689425092
900,2010,estimates,25plus,98.1343165161886
900,2010,estimates,25_49,102.628466895041
900,2010,estimates,25_64,101.300282214064
900,2010,estimates,25_69,100.799931422201
900,2010,estimates,50plus,90.9416594218031
900,2010,estimates,60plus,84.5403186030784
900,2010,estimates,65plus,80.3172654405473
900,2010,estimates,70plus,75.0240023228291
900,2010,estimates,75plus,68.2326539044143
900,2010,estimates,80plus,59.9155006829565
900,2010,estimates,85plus,50.0600138717282
900,2010,estimates,90plus,40.5986648166702
900,2015,constant_fertility,"Region, subregion, country or area *",WORLD
900,2015,constant_mortality,"Region, subregion, country or area *",WORLD
900,2015,estimates,"Region, subregion, country or area *",WORLD
900,2015,high_variant,"Region, subregion, country or area *",WORLD
900,2015,instant_replacement,"Region, subregion, country or area *",WORLD
900,2015,low_variant,"Region, subregion, country or area *",WORLD
900,2015,medium_variant,"Region, subregion, country or area *",WORLD
900,2015,momentum,"Region, subregion, country or area *",WORLD
900,2015,no_change,"Region, subregion, country or area *",WORLD
900,2015,zero_migration,"Region, subregion, country or area *",WORLD
900,2015,constant_fertility,total,101.783486245252
900,2015,constant_mortality,total,101.783486245252
900,2015,estimates,total,101.783486245252
900,2015,high_variant,total,101.783486245252
900,2015,instant_replacement,total,101.783486245252
900,2015,low_variant,total,101.783486245252
900,2015,medium_variant,total,101.783486245252
900,2015,momentum,total,101.783486245252
900,2015,no_change,total,101.783486245252
900,2015,zero_migration,total,101.783486245252
900,2015,estimates,0_1,107.033004069583
900,2015,medium_variant,0_1,107.033004069583
900,2015,constant_fertility,0_4,107.004350925365
900,2015,constant_mortality,0_4,107.004350925365
900,2015,estimates,0_4,107.004350925365
900,2015,high_variant,0_4,107.004350925365
900,2015,instant_replacement,0_4,107.004350925365
900,2015,low_variant,0_4,107.004350925365
900,2015,medium_variant,0_4,107.004350925365
900,2015,momentum,0_4,107.004350925365
900,2015,no_change,0_4,107.004350925365
900,2015,zero_migration,0_4,107.004350925365
900,2015,constant_fertility,0_14,107.053613879329
900,2015,constant_mortality,0_14,107.053613879329
900,2015,estimates,0_14,107.053613879329
900,2015,high_variant,0_14,107.053613879329
900,2015,instant_replacement,0_14,107.053613879329
900,2015,low_variant,0_14,107.053613879329
900,2015,medium_variant,0_14,107.053613879329
900,2015,momentum,0_14,107.053613879329
900,2015,no_change,0_14,107.053613879329
900,2015,zero_migration,0_14,107.053613879329
900,2015,estimates,0_17,107.016416124395
900,2015,medium_variant,0_17,107.016416124395
900,2015,constant_fertility,0_19,106.972280360149
900,2015,constant_mortality,0_19,106.972280360149
900,2015,estimates,0_19,106.972280360149
900,2015,high_variant,0_19,106.972280360149
900,2015,instant_replacement,0_19,106.972280360149
900,2015,low_variant,0_19,106.972280360149
900,2015,medium_variant,0_19,106.972280360149
900,2015,momentum,0_19,106.972280360149
900,2015,no_change,0_19,106.972280360149
900,2015,zero_migration,0_19,106.972280360149
900,2015,constant_fertility,0_24,106.777030011783
900,2015,constant_mortality,0_24,106.777030011783
900,2015,estimates,0_24,106.777030011783
900,2015,high_variant,0_24,106.777030011783
900,2015,instant_replacement,0_24,106.777030011783
900,2015,low_variant,0_24,106.777030011783
900,2015,medium_variant,0_24,106.777030011783
900,2015,momentum,0_24,106.777030011783
900,2015,no_change,0_24,106.777030011783
900,2015,zero_migration,0_24,106.777030011783
900,2015,estimates,3_4,106.983413949537
900,2015,medium_variant,3_4,106.983413949537
900,2015,estimates,3_5,106.989641044907
900,2015,medium_variant,3_5,106.989641044907
900,2015,estimates,3_6,106.998454824019
900,2015,medium_variant,3_6,106.998454824019
900,2015,estimates,4_5,106.994248553896
900,2015,medium_variant,4_5,106.994248553896
900,2015,estimates,4_6,107.00453248993
900,2015,medium_variant,4_6,107.00453248993
900,2015,estimates,5_10,107.064935807514
900,2015,medium_variant,5_10,107.064935807514
900,2015,estimates,5_11,107.076679132612
900,2015,medium_variant,5_11,107.076679132612
900,2015,constant_fertility,5_14,107.080026929705
900,2015,constant_mortality,5_14,107.080026929705
900,2015,estimates,5_14,107.080026929705
900,2015,high_variant,5_14,107.080026929705
900,2015,instant_replacement,5_14,107.080026929705
900,2015,low_variant,5_14,107.080026929705
900,2015,medium_variant,5_14,107.080026929705
900,2015,momentum,5_14,107.080026929705
900,2015,no_change,5_14,107.080026929705
900,2015,zero_migration,5_14,107.080026929705
900,2015,estimates,6_9,107.065576126108
900,2015,medium_variant,6_9,107.065576126108
900,2015,estimates,6_10,107.077867910869
900,2015,medium_variant,6_10,107.077867910869
900,2015,estimates,6_11,107.089543221772
900,2015,medium_variant,6_11,107.089543221772
900,2015,estimates,6_12,107.097119070338
900,2015,medium_variant,6_12,107.097119070338
900,2015,estimates,7_10,107.091337996672
900,2015,medium_variant,7_10,107.091337996672
900,2015,estimates,7_12,107.109523259027
900,2015,medium_variant,7_12,107.109523259027
900,2015,estimates,11_16,107.027795792237
900,2015,medium_variant,11_16,107.027795792237
900,2015,estimates,11_17,106.981840945182
900,2015,medium_variant,11_17,106.981840945182
900,2015,estimates,11_18,106.934681465492
900,2015,medium_variant,11_18,106.934681465492
900,2015,estimates,12_14,107.088239256773
900,2015,medium_variant,12_14,107.088239256773
900,2015,estimates,12_16,107.002778545617
900,2015,medium_variant,12_16,107.002778545617
900,2015,estimates,12_17,106.953063779457
900,2015,medium_variant,12_17,106.953063779457
900,2015,estimates,12_18,106.903032699025
900,2015,medium_variant,12_18,106.903032699025
900,2015,estimates,13_17,106.9139996598
900,2015,medium_variant,13_17,106.9139996598
900,2015,estimates,13_18,106.861897427601
900,2015,medium_variant,13_18,106.861897427601
900,2015,estimates,13_19,106.809835790611
900,2015,medium_variant,13_19,106.809835790611
900,2015,constant_fertility,15plus,99.9812534320407
900,2015,constant_mortality,15plus,99.9812534320407
900,2015,estimates,15plus,99.9812534320407
900,2015,high_variant,15plus,99.9812534320407
900,2015,instant_replacement,15plus,99.9812534320407
900,2015,low_variant,15plus,99.9812534320407
900,2015,medium_variant,15plus,99.9812534320407
900,2015,momentum,15plus,99.9812534320407
900,2015,no_change,15plus,99.9812534320407
900,2015,zero_migration,15plus,99.9812534320407
900,2015,estimates,15_17,106.815247708033
900,2015,medium_variant,15_17,106.815247708033
900,2015,constant_fertility,15_24,106.331580362613
900,2015,constant_mortality,15_24,106.331580362613
900,2015,estimates,15_24,106.331580362613
900,2015,high_variant,15_24,106.331580362613
900,2015,instant_replacement,15_24,106.331580362613
900,2015,low_variant,15_24,106.331580362613
900,2015,medium_variant,15_24,106.331580362613
900,2015,momentum,15_24,106.331580362613
900,2015,no_change,15_24,106.331580362613
900,2015,zero_migration,15_24,106.331580362613
900,2015,constant_fertility,15_49,103.913112912027
900,2015,constant_mortality,15_49,103.913112912027
900,2015,estimates,15_49,103.913112912027
900,2015,high_variant,15_49,103.913112912027
900,2015,instant_replacement,15_49,103.913112912027
900,2015,low_variant,15_49,103.913112912027
900,2015,medium_variant,15_49,103.913112912027
900,2015,momentum,15_49,103.913112912027
900,2015,no_change,15_49,103.913112912027
900,2015,zero_migration,15_49,103.913112912027
900,2015,constant_fertility,15_59,103.095508574449
900,2015,constant_mortality,15_59,103.095508574449
900,2015,estimates,15_59,103.095508574449
900,2015,high_variant,15_59,103.095508574449
900,2015,instant_replacement,15_59,103.095508574449
900,2015,low_variant,15_59,103.095508574449
900,2015,medium_variant,15_59,103.095508574449
900,2015,momentum,15_59,103.095508574449
900,2015,no_change,15_59,103.095508574449
900,2015,zero_migration,15_59,103.095508574449
900,2015,constant_fertility,15_64,102.606632447362
900,2015,constant_mortality,15_64,102.606632447362
900,2015,estimates,15_64,102.606632447362
900,2015,high_variant,15_64,102.606632447362
900,2015,instant_replacement,15_64,102.606632447362
900,2015,low_variant,15_64,102.606632447362
900,2015,medium_variant,15_64,102.606632447362
900,2015,momentum,15_64,102.606632447362
900,2015,no_change,15_64,102.606632447362
900,2015,zero_migration,15_64,102.606632447362
900,2015,estimates,16plus,99.8308666728105
900,2015,medium_variant,16plus,99.8308666728105
900,2015,estimates,17plus,99.6773195613104
900,2015,medium_variant,17plus,99.6773195613104
900,2015,estimates,18plus,99.5199465701771
900,2015,medium_variant,18plus,99.5199465701771
900,2015,estimates,18_23,106.256047072786
900,2015,medium_variant,18_23,106.256047072786
900,2015,constant_fertility,20plus,99.1892674979858
900,2015,constant_mortality,20plus,99.1892674979858
900,2015,estimates,20plus,99.1892674979858
900,2015,high_variant,20plus,99.1892674979858
900,2015,instant_replacement,20plus,99.1892674979858
900,2015,low_variant,20plus,99.1892674979858
900,2015,medium_variant,20plus,99.1892674979858
900,2015,momentum,20plus,99.1892674979858
900,2015,no_change,20plus,99.1892674979858
900,2015,zero_migration,20plus,99.1892674979858
900,2015,constant_fertility,20_64,102.046241214485
900,2015,constant_mortality,20_64,102.046241214485
900,2015,estimates,20_64,102.046241214485
900,2015,high_variant,20_64,102.046241214485
900,2015,instant_replacement,20_64,102.046241214485
900,2015,low_variant,20_64,102.046241214485
900,2015,medium_variant,20_64,102.046241214485
900,2015,momentum,20_64,102.046241214485
900,2015,no_change,20_64,102.046241214485
900,2015,zero_migration,20_64,102.046241214485
900,2015,constant_fertility,20_69,101.502484910706
900,2015,constant_mortality,20_69,101.502484910706
900,2015,estimates,20_69,101.502484910706
900,2015,high_variant,20_69,101.502484910706
900,2015,instant_replacement,20_69,101.502484910706
900,2015,low_variant,20_69,101.502484910706
900,2015,medium_variant,20_69,101.502484910706
900,2015,momentum,20_69,101.502484910706
900,2015,no_change,20_69,101.502484910706
900,2015,zero_migration,20_69,101.502484910706
900,2015,estimates,21plus,99.0151358700312
900,2015,medium_variant,21plus,99.0151358700312
900,2015,constant_fertility,25plus,98.2693804074245
900,2015,constant_mortality,25plus,98.2693804074245
900,2015,estimates,25plus,98.2693804074245
900,2015,high_variant,25plus,98.2693804074245
900,2015,instant_replacement,25plus,98.2693804074245
900,2015,low_variant,25plus,98.2693804074245
900,2015,medium_variant,25plus,98.2693804074245
900,2015,momentum,25plus,98.2693804074245
900,2015,no_change,25plus,98.2693804074245
900,2015,zero_migration,25plus,98.2693804074245
900,2015,constant_fertility,25_49,102.82445211895
900,2015,constant_mortality,25_49,102.82445211895
900,2015,estimates,25_49,102.82445211895
900,2015,high_variant,25_49,102.82445211895
900,2015,instant_replacement,25_49,102.82445211895
900,2015,low_variant,25_49,102.82445211895
900,2015,medium_variant,25_49,102.82445211895
900,2015,momentum,25_49,102.82445211895
900,2015,no_change,25_49,102.82445211895
900,2015,zero_migration,25_49,102.82445211895
900,2015,constant_fertility,25_64,101.41536341681
900,2015,constant_mortality,25_64,101.41536341681
900,2015,estimates,25_64,101.41536341681
900,2015,high_variant,25_64,101.41536341681
900,2015,instant_replacement,25_64,101.41536341681
900,2015,low_variant,25_64,101.41536341681
900,2015,medium_variant,25_64,101.41536341681
900,2015,momentum,25_64,101.41536341681
900,2015,no_change,25_64,101.41536341681
900,2015,zero_migration,25_64,101.41536341681
900,2015,constant_fertility,25_69,100.826232444572
900,2015,constant_mortality,25_69,100.826232444572
900,2015,estimates,25_69,100.826232444572
900,2015,high_variant,25_69,100.826232444572
900,2015,instant_replacement,25_69,100.826232444572
900,2015,low_variant,25_69,100.826232444572
900,2015,medium_variant,25_69,100.826232444572
900,2015,momentum,25_69,100.826232444572
900,2015,no_change,25_69,100.826232444572
900,2015,zero_migration,25_69,100.826232444572
900,2015,constant_fertility,50plus,91.4692204993443
900,2015,constant_mortality,50plus,91.4692204993443
900,2015,estimates,50plus,91.4692204993443
900,2015,high_variant,50plus,91.4692204993443
900,2015,instant_replacement,50plus,91.4692204993443
900,2015,low_variant,50plus,91.4692204993443
900,2015,medium_variant,50plus,91.4692204993443
900,2015,momentum,50plus,91.4692204993443
900,2015,no_change,50plus,91.4692204993443
900,2015,zero_migration,50plus,91.4692204993443
900,2015,constant_fertility,60plus,85.6925111861898
900,2015,constant_mortality,60plus,85.6925111861897
900,2015,estimates,60plus,85.6925111861897
900,2015,high_variant,60plus,85.6925111861897
900,2015,instant_replacement,60plus,85.6925111861897
900,2015,low_variant,60plus,85.6925111861897
900,2015,medium_variant,60plus,85.6925111861897
900,2015,momentum,60plus,85.6925111861897
900,2015,no_change,60plus,85.6925111861897
900,2015,zero_migration,60plus,85.6925111861898
900,2015,constant_fertility,65plus,81.3875943787248
900,2015,constant_mortality,65plus,81.3875943787248
900,2015,estimates,65plus,81.3875943787248
900,2015,high_variant,65plus,81.3875943787247
900,2015,instant_replacement,65plus,81.3875943787248
900,2015,low_variant,65plus,81.3875943787248
900,2015,medium_variant,65plus,81.3875943787248
900,2015,momentum,65plus,81.3875943787248
900,2015,no_change,65plus,81.3875943787248
900,2015,zero_migration,65plus,81.3875943787247
900,2015,constant_fertility,70plus,76.33731736859
900,2015,constant_mortality,70plus,76.33731736859
900,2015,estimates,70plus,76.33731736859
900,2015,high_variant,70plus,76.33731736859
