agebroad,gender,percentagetotalpopulation,global,variant,year
15_64,female,60.7476994427823,900,zero_migration,2060
20plus,female,73.2860800437145,900,zero_migration,2060
20_64,female,54.104050129777,900,zero_migration,2060
20_69,female,59.0092763033524,900,zero_migration,2060
25plus,female,66.7428945979648,900,zero_migration,2060
25_49,female,31.3596732384947,900,zero_migration,2060
25_64,female,47.5608646840274,900,zero_migration,2060
25_69,female,52.4660908576027,900,zero_migration,2060
50plus,female,35.3832213594701,900,zero_migration,2060
60plus,female,24.2428358546986,900,zero_migration,2060
65plus,female,19.1820299139375,900,zero_migration,2060
70plus,female,14.2768037403621,900,zero_migration,2060
75plus,female,9.61828634914087,900,zero_migration,2060
80plus,female,5.93164278622378,900,zero_migration,2060
85plus,female,3.24756206224632,900,zero_migration,2060
90plus,female,1.40941262339258,900,zero_migration,2060
"Region, subregion, country or area *",male,WORLD,900,zero_migration,2060
total,male,100,900,zero_migration,2060
0_4,male,6.9500884131537,900,zero_migration,2060
0_14,male,20.8770883919306,900,zero_migration,2060
0_19,male,27.7894522988263,900,zero_migration,2060
0_24,male,34.5970685166188,900,zero_migration,2060
5_14,male,13.9269999787769,900,zero_migration,2060
15plus,male,79.1229116080694,900,zero_migration,2060
15_24,male,13.7199801246882,900,zero_migration,2060
15_49,male,46.3166869261331,900,zero_migration,2060
15_59,male,57.7014973033373,900,zero_migration,2060
15_64,male,62.7215586827834,900,zero_migration,2060
20plus,male,72.2105477011737,900,zero_migration,2060
20_64,male,55.8091947758877,900,zero_migration,2060
20_69,male,60.5242559357291,900,zero_migration,2060
25plus,male,65.4029314833812,900,zero_migration,2060
25_49,male,32.596706801445,900,zero_migration,2060
25_64,male,49.0015785580952,900,zero_migration,2060
25_69,male,53.7166397179365,900,zero_migration,2060
50plus,male,32.8062246819363,900,zero_migration,2060
60plus,male,21.4214143047321,900,zero_migration,2060
65plus,male,16.401352925286,900,zero_migration,2060
70plus,male,11.6862917654447,900,zero_migration,2060
75plus,male,7.42136886920902,900,zero_migration,2060
80plus,male,4.26691402700695,900,zero_migration,2060
85plus,male,2.13703965978967,900,zero_migration,2060
90plus,male,0.807428397160856,900,zero_migration,2060
"Region, subregion, country or area *",female,WORLD,900,medium_variant,2061
0_1,female,2.657,900,medium_variant,2061
0_4,female,6.643,900,medium_variant,2061
0_14,female,19.959,900,medium_variant,2061
0_17,female,23.939,900,medium_variant,2061
0_19,female,26.579,900,medium_variant,2061
0_24,female,33.108,900,medium_variant,2061
3_4,female,2.658,900,medium_variant,2061
3_5,female,3.988,900,medium_variant,2061
3_6,female,5.319,900,medium_variant,2061
4_5,female,2.659,900,medium_variant,2061
4_6,female,3.99,900,medium_variant,2061
5_14,female,13.316,900,medium_variant,2061
5_10,female,7.989,900,medium_variant,2061
5_11,female,9.321,900,medium_variant,2061
6_9,female,5.326,900,medium_variant,2061
6_10,female,6.659,900,medium_variant,2061
6_11,female,7.991,900,medium_variant,2061
6_12,female,9.323,900,medium_variant,2061
7_10,female,5.328,900,medium_variant,2061
7_12,female,7.993,900,medium_variant,2061
11_16,female,7.983,900,medium_variant,2061
11_17,female,9.307,900,medium_variant,2061
11_18,female,10.629,900,medium_variant,2061
12_14,female,3.995,900,medium_variant,2061
12_16,female,6.65,900,medium_variant,2061
12_17,female,7.975,900,medium_variant,2061
12_18,female,9.296,900,medium_variant,2061
13_17,female,6.642,900,medium_variant,2061
13_18,female,7.964,900,medium_variant,2061
13_19,female,9.282,900,medium_variant,2061
15_17,female,3.98,900,medium_variant,2061
18_23,female,7.872,900,medium_variant,2061
15_24,female,13.149,900,medium_variant,2061
15_49,female,44.473,900,medium_variant,2061
15_59,female,55.682,900,medium_variant,2061
15_64,female,60.736,900,medium_variant,2061
20_64,female,54.116,900,medium_variant,2061
20_69,female,58.973,900,medium_variant,2061
25_49,female,31.323,900,medium_variant,2061
25_64,female,47.587,900,medium_variant,2061
25_69,female,52.444,900,medium_variant,2061
15plus,female,80.041,900,medium_variant,2061
16plus,female,78.712,900,medium_variant,2061
17plus,female,77.386,900,medium_variant,2061
18plus,female,76.061,900,medium_variant,2061
20plus,female,73.421,900,medium_variant,2061
21plus,female,72.107,900,medium_variant,2061
25plus,female,66.892,900,medium_variant,2061
50plus,female,35.568,900,medium_variant,2061
60plus,female,24.359,900,medium_variant,2061
65plus,female,19.305,900,medium_variant,2061
70plus,female,14.448,900,medium_variant,2061
75plus,female,9.797,900,medium_variant,2061
80plus,female,6.039,900,medium_variant,2061
85plus,female,3.325,900,medium_variant,2061
90plus,female,1.476,900,medium_variant,2061
total,female,100,900,medium_variant,2061
"Region, subregion, country or area *",male,WORLD,900,medium_variant,2061
0_1,male,2.764,900,medium_variant,2061
0_4,male,6.911,900,medium_variant,2061
0_14,male,20.764,900,medium_variant,2061
0_17,male,24.904,900,medium_variant,2061
0_19,male,27.65,900,medium_variant,2061
0_24,male,34.443,900,medium_variant,2061
3_4,male,2.765,900,medium_variant,2061
3_5,male,4.149,900,medium_variant,2061
3_6,male,5.533,900,medium_variant,2061
4_5,male,2.766,900,medium_variant,2061
4_6,male,4.15,900,medium_variant,2061
5_14,male,13.852,900,medium_variant,2061
5_10,male,8.31,900,medium_variant,2061
5_11,male,9.696,900,medium_variant,2061
6_9,male,5.54,900,medium_variant,2061
6_10,male,6.926,900,medium_variant,2061
6_11,male,8.313,900,medium_variant,2061
6_12,male,9.699,900,medium_variant,2061
7_10,male,5.542,900,medium_variant,2061
7_12,male,8.315,900,medium_variant,2061
11_16,male,8.305,900,medium_variant,2061
11_17,male,9.683,900,medium_variant,2061
11_18,male,11.058,900,medium_variant,2061
12_14,male,4.156,900,medium_variant,2061
12_16,male,6.919,900,medium_variant,2061
12_17,male,8.297,900,medium_variant,2061
12_18,male,9.672,900,medium_variant,2061
13_17,male,6.91,900,medium_variant,2061
13_18,male,8.285,900,medium_variant,2061
13_19,male,9.657,900,medium_variant,2061
15_17,male,4.14,900,medium_variant,2061
18_23,male,8.189,900,medium_variant,2061
15_24,male,13.68,900,medium_variant,2061
15_49,male,46.247,900,medium_variant,2061
15_59,male,57.717,900,medium_variant,2061
15_64,male,62.742,900,medium_variant,2061
20_64,male,55.855,900,medium_variant,2061
20_69,male,60.531,900,medium_variant,2061
25_49,male,32.567,900,medium_variant,2061
25_64,male,49.062,900,medium_variant,2061
25_69,male,53.738,900,medium_variant,2061
15plus,male,79.236,900,medium_variant,2061
16plus,male,77.854,900,medium_variant,2061
17plus,male,76.474,900,medium_variant,2061
18plus,male,75.096,900,medium_variant,2061
20plus,male,72.35,900,medium_variant,2061
21plus,male,70.982,900,medium_variant,2061
25plus,male,65.557,900,medium_variant,2061
50plus,male,32.99,900,medium_variant,2061
60plus,male,21.519,900,medium_variant,2061
65plus,male,16.494,900,medium_variant,2061
70plus,male,11.819,900,medium_variant,2061
75plus,male,7.565,900,medium_variant,2061
80plus,male,4.353,900,medium_variant,2061
85plus,male,2.202,900,medium_variant,2061
90plus,male,0.861,900,medium_variant,2061
total,male,100,900,medium_variant,2061
"Region, subregion, country or area *",female,WORLD,900,medium_variant,2062
0_1,female,2.645,900,medium_variant,2062
0_4,female,6.613,900,medium_variant,2062
0_14,female,19.875,900,medium_variant,2062
0_17,female,23.845,900,medium_variant,2062
0_19,female,26.481,900,medium_variant,2062
0_24,female,33.004,900,medium_variant,2062
3_4,female,2.646,900,medium_variant,2062
3_5,female,3.97,900,medium_variant,2062
3_6,female,5.294,900,medium_variant,2062
4_5,female,2.647,900,medium_variant,2062
4_6,female,3.972,900,medium_variant,2062
5_14,female,13.262,900,medium_variant,2062
5_10,female,7.954,900,medium_variant,2062
5_11,female,9.281,900,medium_variant,2062
6_9,female,5.303,900,medium_variant,2062
6_10,female,6.63,900,medium_variant,2062
6_11,female,7.957,900,medium_variant,2062
6_12,female,9.284,900,medium_variant,2062
7_10,female,5.305,900,medium_variant,2062
7_12,female,7.96,900,medium_variant,2062
11_16,female,7.957,900,medium_variant,2062
11_17,female,9.278,900,medium_variant,2062
11_18,female,10.597,900,medium_variant,2062
12_14,female,3.981,900,medium_variant,2062
12_16,female,6.63,900,medium_variant,2062
12_17,female,7.951,900,medium_variant,2062
12_18,female,9.27,900,medium_variant,2062
13_17,female,6.624,900,medium_variant,2062
13_18,female,7.943,900,medium_variant,2062
13_19,female,9.259,900,medium_variant,2062
15_17,female,3.97,900,medium_variant,2062
18_23,female,7.863,900,medium_variant,2062
15_24,female,13.129,900,medium_variant,2062
15_49,female,44.4,900,medium_variant,2062
15_59,female,55.675,900,medium_variant,2062
15_64,female,60.731,900,medium_variant,2062
20_64,female,54.126,900,medium_variant,2062
20_69,female,58.936,900,medium_variant,2062
25_49,female,31.271,900,medium_variant,2062
25_64,female,47.602,900,medium_variant,2062
25_69,female,52.412,900,medium_variant,2062
15plus,female,80.125,900,medium_variant,2062
16plus,female,78.799,900,medium_variant,2062
17plus,female,77.476,900,medium_variant,2062
18plus,female,76.155,900,medium_variant,2062
20plus,female,73.519,900,medium_variant,2062
21plus,female,72.206,900,medium_variant,2062
25plus,female,66.996,900,medium_variant,2062
50plus,female,35.725,900,medium_variant,2062
60plus,female,24.45,900,medium_variant,2062
65plus,female,19.393,900,medium_variant,2062
70plus,female,14.583,900,medium_variant,2062
75plus,female,9.973,900,medium_variant,2062
80plus,female,6.13,900,medium_variant,2062
85plus,female,3.376,900,medium_variant,2062
90plus,female,1.526,900,medium_variant,2062
total,female,100,900,medium_variant,2062
"Region, subregion, country or area *",male,WORLD,900,medium_variant,2062
0_1,male,2.753,900,medium_variant,2062
0_4,male,6.881,900,medium_variant,2062
0_14,male,20.675,900,medium_variant,2062
0_17,male,24.804,900,medium_variant,2062
0_19,male,27.545,900,medium_variant,2062
0_24,male,34.329,900,medium_variant,2062
3_4,male,2.752,900,medium_variant,2062
3_5,male,4.129,900,medium_variant,2062
3_6,male,5.507,900,medium_variant,2062
4_5,male,2.753,900,medium_variant,2062
4_6,male,4.131,900,medium_variant,2062
5_14,male,13.794,900,medium_variant,2062
5_10,male,8.272,900,medium_variant,2062
5_11,male,9.653,900,medium_variant,2062
6_9,male,5.515,900,medium_variant,2062
6_10,male,6.896,900,medium_variant,2062
6_11,male,8.276,900,medium_variant,2062
6_12,male,9.657,900,medium_variant,2062
7_10,male,5.518,900,medium_variant,2062
7_12,male,8.279,900,medium_variant,2062
11_16,male,8.277,900,medium_variant,2062
11_17,male,9.651,900,medium_variant,2062
11_18,male,11.023,900,medium_variant,2062
12_14,male,4.141,900,medium_variant,2062
12_16,male,6.896,900,medium_variant,2062
12_17,male,8.271,900,medium_variant,2062
12_18,male,9.643,900,medium_variant,2062
13_17,male,6.89,900,medium_variant,2062
13_18,male,8.262,900,medium_variant,2062
13_19,male,9.631,900,medium_variant,2062
15_17,male,4.129,900,medium_variant,2062
18_23,male,8.177,900,medium_variant,2062
15_24,male,13.654,900,medium_variant,2062
15_49,male,46.147,900,medium_variant,2062
15_59,male,57.685,900,medium_variant,2062
15_64,male,62.718,900,medium_variant,2062
20_64,male,55.848,900,medium_variant,2062
20_69,male,60.487,900,medium_variant,2062
25_49,male,32.493,900,medium_variant,2062
25_64,male,49.063,900,medium_variant,2062
25_69,male,53.703,900,medium_variant,2062
15plus,male,79.325,900,medium_variant,2062
16plus,male,77.946,900,medium_variant,2062
17plus,male,76.57,900,medium_variant,2062
18plus,male,75.196,900,medium_variant,2062
20plus,male,72.455,900,medium_variant,2062
21plus,male,71.089,900,medium_variant,2062
25plus,male,65.671,900,medium_variant,2062
50plus,male,33.178,900,medium_variant,2062
60plus,male,21.64,900,medium_variant,2062
65plus,male,16.607,900,medium_variant,2062
70plus,male,11.968,900,medium_variant,2062
75plus,male,7.734,900,medium_variant,2062
80plus,male,4.434,900,medium_variant,2062
85plus,male,2.247,900,medium_variant,2062
90plus,male,0.902,900,medium_variant,2062
total,male,100,900,medium_variant,2062
"Region, subregion, country or area *",female,WORLD,900,medium_variant,2063
0_1,female,2.634,900,medium_variant,2063
0_4,female,6.584,900,medium_variant,2063
0_14,female,19.789,900,medium_variant,2063
0_17,female,23.748,900,medium_variant,2063
0_19,female,26.378,900,medium_variant,2063
0_24,female,32.895,900,medium_variant,2063
3_4,female,2.634,900,medium_variant,2063
3_5,female,3.951,900,medium_variant,2063
3_6,female,5.27,900,medium_variant,2063
4_5,female,2.635,900,medium_variant,2063
4_6,female,3.953,900,medium_variant,2063
5_14,female,13.205,900,medium_variant,2063
5_10,female,7.917,900,medium_variant,2063
5_11,female,9.239,900,medium_variant,2063
6_9,female,5.278,900,medium_variant,2063
6_10,female,6.6,900,medium_variant,2063
6_11,female,7.922,900,medium_variant,2063
6_12,female,9.244,900,medium_variant,2063
7_10,female,5.281,900,medium_variant,2063
7_12,female,7.925,900,medium_variant,2063
11_16,female,7.929,900,medium_variant,2063
11_17,female,9.247,900,medium_variant,2063
11_18,female,10.563,900,medium_variant,2063
12_14,female,3.966,900,medium_variant,2063
12_16,female,6.607,900,medium_variant,2063
12_17,female,7.925,900,medium_variant,2063
12_18,female,9.241,900,medium_variant,2063
13_17,female,6.603,900,medium_variant,2063
13_18,female,7.919,900,medium_variant,2063
13_19,female,9.233,900,medium_variant,2063
15_17,female,3.959,900,medium_variant,2063
18_23,female,7.851,900,medium_variant,2063
15_24,female,13.106,900,medium_variant,2063
15_49,female,44.321,900,medium_variant,2063
15_59,female,55.663,900,medium_variant,2063
15_64,female,60.734,900,medium_variant,2063
20_64,female,54.145,900,medium_variant,2063
20_69,female,58.921,900,medium_variant,2063
25_49,female,31.215,900,medium_variant,2063
25_64,female,47.628,900,medium_variant,2063
25_69,female,52.404,900,medium_variant,2063
15plus,female,80.211,900,medium_variant,2063
16plus,female,78.89,900,medium_variant,2063
17plus,female,77.57,900,medium_variant,2063
18plus,female,76.252,900,medium_variant,2063
20plus,female,73.622,900,medium_variant,2063
21plus,female,72.311,900,medium_variant,2063
25plus,female,67.105,900,medium_variant,2063
50plus,female,35.89,900,medium_variant,2063
60plus,female,24.548,900,medium_variant,2063
65plus,female,19.477,900,medium_variant,2063
70plus,female,14.701,900,medium_variant,2063
75plus,female,10.144,900,medium_variant,2063
80plus,female,6.215,900,medium_variant,2063
85plus,female,3.41,900,medium_variant,2063
90plus,female,1.561,900,medium_variant,2063
total,female,100,900,medium_variant,2063
"Region, subregion, country or area *",male,WORLD,900,medium_variant,2063
0_1,male,2.742,900,medium_variant,2063
0_4,male,6.85,900,medium_variant,2063
0_14,male,20.584,900,medium_variant,2063
0_17,male,24.702,900,medium_variant,2063
0_19,male,27.437,900,medium_variant,2063
0_24,male,34.211,900,medium_variant,2063
3_4,male,2.739,900,medium_variant,2063
3_5,male,4.109,900,medium_variant,2063
3_6,male,5.48,900,medium_variant,2063
4_5,male,2.74,900,medium_variant,2063
4_6,male,4.111,900,medium_variant,2063
5_14,male,13.734,900,medium_variant,2063
5_10,male,8.234,900,medium_variant,2063
5_11,male,9.609,900,medium_variant,2063
